option_id,label,asset_symbol,entry_price,exit_price,entry_price_source,exit_price_source,return,rank,is_benchmark,is_cash
AEROSPACE_DEFENSE,Aerospace and Defense,ITA,229.74,244.98,adj_close,adj_close,0.06633585792635155,1,False,False
MATERIALS,Materials Sector,XLB,50.1,52.34,adj_close,adj_close,0.04471057884231544,2,False,False
HEALTHCARE,Healthcare Sector,XLV,160.25,167.25999450683594,adj_close,adj_close,0.04374411548727575,3,False,False
CONSUMER_STAPLES,Consumer Staples Sector,XLP,84.06,87.05999755859375,adj_close,adj_close,0.03568876467515758,4,False,False
DIVIDEND,US Dividend Equities,SCHD,32.82,33.88999938964844,adj_close,adj_close,0.032602053310433865,5,False,False
LOW_VOL,US Low Volatility Equities,SPLV,75.73,77.97000122070312,adj_close,adj_close,0.02957878279021675,6,False,False
FINANCIALS,Financials Sector,XLF,56.11,57.6,adj_close,adj_close,0.02655498128675826,7,False,False
EQUAL_WEIGHT_SP500,Equal-Weight S&P 500,RSP,212.76,217.69,adj_close,adj_close,0.023171648806166623,8,False,False
UNITED_KINGDOM,United Kingdom Equities,EWU,46.77,47.82,adj_close,adj_close,0.022450288646568284,9,False,False
AUSTRALIA,Australia Equities,EWA,28.68,29.32,adj_close,adj_close,0.02231520223152028,10,False,False
INDUSTRIALS,Industrials Sector,XLI,178.66,182.49,adj_close,adj_close,0.021437367065935353,11,False,False
LARGE_VALUE,US Large-Cap Value,IWD,247.44,252.0399932861328,adj_close,adj_close,0.018590338207779,12,False,False
REAL_ESTATE,Real Estate Sector,XLRE,45.2,46.01,adj_close,adj_close,0.01792035398230074,13,False,False
CANADA,Canada Equities,EWC,59.05,59.84,adj_close,adj_close,0.01337849280270964,14,False,False
UTILITIES,Utilities Sector,XLU,44.92,45.52,adj_close,adj_close,0.01335707925200369,15,False,False
MEXICO,Mexico Equities,EWW,75.83999633789062,76.78,adj_close,adj_close,0.012394563653739699,16,False,False
INDIA,India Equities,INDA,48.78,49.38,adj_close,adj_close,0.012300123001230068,17,False,False
BRAZIL,Brazil Equities,EWZ,35.619998931884766,36.05,adj_close,adj_close,0.012071900084486664,18,False,False
REGIONAL_BANKS,Regional Banks,KRE,75.98,76.79,adj_close,adj_close,0.010660700184259131,19,False,False
CHINA,China Equities,MCHI,54.0,54.41,adj_close,adj_close,0.007592592592592595,20,False,False
LONG_TREASURY,Long-Term US Treasury Bonds,TLT,83.66,84.24,adj_close,adj_close,0.006932823332536531,21,False,False
SMALL_VALUE,US Small-Cap Value,IWN,222.91,224.11000061035156,adj_close,adj_close,0.005383341305242428,22,False,False
EUROPE,Europe Equities,VGK,88.76,89.23,adj_close,adj_close,0.005295178008111856,23,False,False
MID_CAP,US Mid-Cap Stocks,IJH,75.72,76.02999877929688,adj_close,adj_close,0.004094014517919575,24,False,False
