round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-08-07-1M,anthropic-claude-fable-5,anthropic,1,SEMICONDUCTORS,3000,30.0,1,-0.015393889705251462,-0.004618166911575438,Strongest prior trend in universe (46% prior active return) with a recent pullback; strongest earnings season since 2021 supports AI-driven chip demand into September.
CB-2026-08-07-1M,anthropic-claude-fable-5,anthropic,1,MOMENTUM,2500,25.0,2,-0.0020367178281188725,-0.0005091794570297181,"Top-decile prior trend with deep recent relative pullback (0.93 pullback rank), a favorable mean-reversion-plus-trend setup in a strong earnings tape."
CB-2026-08-07-1M,anthropic-claude-fable-5,anthropic,1,UTILITIES,2500,25.0,3,-0.0036688657890517895,-0.0009172164472629474,Deepest recent relative pullback (0.955 rank) after a positive prior trend; stable rates and defensive rotation support a bounce.
CB-2026-08-07-1M,anthropic-claude-fable-5,anthropic,1,SP500,2000,20.0,4,-0.009440521981408212,-0.0018881043962816425,"Benchmark ballast: solid GDP, strong earnings season, expanding ISM readings."
CB-2026-08-07-1M,anthropic-claude-opus-4-8,anthropic,1,SP500,5000,50.0,1,-0.009440521981408212,-0.004720260990704106,Broad large-cap core with strongest earnings season since 2021 and solid GDP/services activity backdrop.
CB-2026-08-07-1M,anthropic-claude-opus-4-8,anthropic,1,SOFTWARE,2500,25.0,2,-0.0002921057346443323,-7.302643366108308e-05,"Strong recent 21s active return (+4.4%) with deep prior pullback, leadership in AI/tech with room to run vs stretched semis."
CB-2026-08-07-1M,anthropic-claude-opus-4-8,anthropic,1,FINANCIALS,2500,25.0,3,-0.005208346578809975,-0.0013020866447024937,"Positive active 21s return (+2.06%), shallowest drawdown, strong quality drawdown rank amid solid economy and elevated rates."
CB-2026-08-07-1M,anthropic-claude-opus-5,anthropic,1,SP500,4000,40.0,1,-0.009440521981408212,-0.003776208792563285,Core benchmark exposure with strong earnings season and solid activity data.
CB-2026-08-07-1M,anthropic-claude-opus-5,anthropic,1,FINANCIALS,2000,20.0,2,-0.005208346578809975,-0.001041669315761995,"Positive 21-day active return, lowest drawdown among sectors, steep curve (30y 5.22% vs 2y 4.25%) supports margins."
CB-2026-08-07-1M,anthropic-claude-opus-5,anthropic,1,CYBERSECURITY,2000,20.0,3,-0.039243718587322673,-0.007848743717464536,Strong prior active trend (+28.9%) with positive recent active return and only -1.6% from 52-week high; less crowded than semis.
CB-2026-08-07-1M,anthropic-claude-opus-5,anthropic,1,AEROSPACE_DEFENSE,1000,10.0,4,-0.10855434185724078,-0.010855434185724079,"Positive recent active return, near 52-week high, geopolitical risk premium from Middle East conflict cited by the Fed."
CB-2026-08-07-1M,anthropic-claude-opus-5,anthropic,1,EQUAL_WEIGHT_SP500,1000,10.0,5,-0.015266501306106295,-0.0015266501306106296,Low volatility and shallow drawdown breadth exposure; hedges mega-cap concentration risk.
CB-2026-08-07-1M,google-gemini-3-1-pro,google,1,SP500,5000,50.0,1,-0.009440521981408212,-0.004720260990704106,Core holding to capture broad market beta amid solid economic expansion and strong earnings growth.
CB-2026-08-07-1M,google-gemini-3-1-pro,google,1,TECHNOLOGY,2500,25.0,2,-0.0005320257637522197,-0.00013300644093805492,"Strong momentum and high quality evidence score, supported by solid economic activity."
CB-2026-08-07-1M,google-gemini-3-1-pro,google,1,HEALTHCARE,2500,25.0,3,0.008751840190804439,0.0021879600477011096,Defensive growth characteristics with a solid quality evidence score.
CB-2026-08-07-1M,openai-gpt-5-5,openai,1,SEMICONDUCTORS,3000,30.0,1,-0.015393889705251462,-0.004618166911575438,"Highest quality evidence score among major high-beta growth candidates, with very strong prior active trend and deep recent pullback; positioned for continuation if earnings-led risk appetite persists."
CB-2026-08-07-1M,openai-gpt-5-5,openai,1,CYBERSECURITY,2000,20.0,2,-0.039243718587322673,-0.007848743717464536,Positive recent and prior active returns with smaller drawdown than semiconductors; offers technology-growth exposure with less extreme beta than the most volatile AI-linked funds.
CB-2026-08-07-1M,openai-gpt-5-5,openai,1,AEROSPACE_DEFENSE,2000,20.0,3,-0.10855434185724078,-0.021710868371448158,"Recent price strength and positive 21-day active return combine with geopolitical uncertainty cited in the briefing, while avoiding the technology cluster cap."
CB-2026-08-07-1M,openai-gpt-5-5,openai,1,FINANCIALS,1500,15.0,4,-0.005208346578809975,-0.0007812519868214962,"Financials show positive 21-day active return, shallow drawdown, and potential support from firm activity data and a high-rate environment."
CB-2026-08-07-1M,openai-gpt-5-5,openai,1,COPPER,1500,15.0,5,0.01679197230135898,0.0025187958452038473,"Copper has strong recent active return and near-52-week-high positioning, supported by expanding manufacturing and services survey activity."
CB-2026-08-07-1M,openai-gpt-5-6-sol,openai,1,CYBERSECURITY,4000,40.0,1,-0.039243718587322673,-0.01569748743492907,"Strong prior and recent benchmark-relative performance, proximity to its 52-week high, and lower volatility than several other technology themes support continued relative strength."
CB-2026-08-07-1M,openai-gpt-5-6-sol,openai,1,BIOTECH,3000,30.0,2,0.028976251355285365,0.00869287540658561,"The highest quality evidence score in the universe combines strong prior relative performance with a deep recent pullback, creating a supported mean-reversion opportunity."
