round_id,run_id,model_id,provider,target_date,price_date,days_elapsed,run_type,submission_format,selected_option_id,holding_count,model_return,sp500_return,alpha_vs_sp500,price_status,published
CB-2026-06-30-1M,official-20260630-no-fable-clean,anthropic-claude-opus-4-7,anthropic,2026-06-30,2026-06-30,0,official,portfolio,INDUSTRIALS,5,0.0,0.0,0.0,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,anthropic-claude-opus-4-8,anthropic,2026-06-30,2026-06-30,0,official,portfolio,INDUSTRIALS,5,0.0,0.0,0.0,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,google-gemini-3-1-pro,google,2026-06-30,2026-06-30,0,official,portfolio,SEMICONDUCTORS,3,0.0,0.0,0.0,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,openai-gpt-5-5,openai,2026-06-30,2026-06-30,0,official,portfolio,SEMICONDUCTORS,5,0.0,0.0,0.0,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,xai-grok-4-3,xai,2026-06-30,2026-06-30,0,official,portfolio,SMALL_CAP,5,0.0,0.0,0.0,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,anthropic-claude-opus-4-7,anthropic,2026-07-01,2026-07-01,1,official,portfolio,INDUSTRIALS,5,-0.016381830957353228,-0.001352504438058455,-0.015029326519294773,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,anthropic-claude-opus-4-8,anthropic,2026-07-01,2026-07-01,1,official,portfolio,INDUSTRIALS,5,0.006217167305530302,-0.001352504438058455,0.007569671743588757,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,google-gemini-3-1-pro,google,2026-07-01,2026-07-01,1,official,portfolio,SEMICONDUCTORS,3,-0.021071673326065844,-0.001352504438058455,-0.01971916888800739,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,openai-gpt-5-5,openai,2026-07-01,2026-07-01,1,official,portfolio,SEMICONDUCTORS,5,-0.033046844334227665,-0.001352504438058455,-0.03169433989616921,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,xai-grok-4-3,xai,2026-07-01,2026-07-01,1,official,portfolio,SMALL_CAP,5,-0.00929766442638243,-0.001352504438058455,-0.007945159988323975,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,anthropic-claude-opus-4-7,anthropic,2026-07-02,2026-07-02,2,official,portfolio,INDUSTRIALS,5,-0.01622486764961126,-0.0026648358653968973,-0.013560031784214364,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,anthropic-claude-opus-4-8,anthropic,2026-07-02,2026-07-02,2,official,portfolio,INDUSTRIALS,5,0.014472903301870852,-0.0026648358653968973,0.017137739167267747,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,google-gemini-3-1-pro,google,2026-07-02,2026-07-02,2,official,portfolio,SEMICONDUCTORS,3,-0.03204727484773017,-0.0026648358653968973,-0.029382438982333274,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,openai-gpt-5-5,openai,2026-07-02,2026-07-02,2,official,portfolio,SEMICONDUCTORS,5,-0.048900751211644854,-0.0026648358653968973,-0.046235915346247956,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,xai-grok-4-3,xai,2026-07-02,2026-07-02,2,official,portfolio,SMALL_CAP,5,-0.003668370620770877,-0.0026648358653968973,-0.0010035347553739799,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,anthropic-claude-opus-4-7,anthropic,2026-07-06,2026-07-06,6,official,portfolio,INDUSTRIALS,5,-0.010720292748545602,0.00603931645726874,-0.01675960920581434,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,anthropic-claude-opus-4-8,anthropic,2026-07-06,2026-07-06,6,official,portfolio,INDUSTRIALS,5,0.017562772023051135,0.00603931645726874,0.011523455565782395,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,google-gemini-3-1-pro,google,2026-07-06,2026-07-06,6,official,portfolio,SEMICONDUCTORS,3,-0.026770540747204984,0.00603931645726874,-0.03280985720447373,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,openai-gpt-5-5,openai,2026-07-06,2026-07-06,6,official,portfolio,SEMICONDUCTORS,5,-0.035118535268334736,0.00603931645726874,-0.041157851725603475,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,xai-grok-4-3,xai,2026-07-06,2026-07-06,6,official,portfolio,SMALL_CAP,5,-0.00018774698500579994,0.00603931645726874,-0.00622706344227454,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,anthropic-claude-opus-4-7,anthropic,2026-07-07,2026-07-07,7,official,portfolio,INDUSTRIALS,5,-0.018231953765956557,0.0012587576051812377,-0.019490711371137795,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,anthropic-claude-opus-4-8,anthropic,2026-07-07,2026-07-07,7,official,portfolio,INDUSTRIALS,5,0.014825477101846963,0.0012587576051812377,0.013566719496665726,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,google-gemini-3-1-pro,google,2026-07-07,2026-07-07,7,official,portfolio,SEMICONDUCTORS,3,-0.03872245790056345,0.0012587576051812377,-0.03998121550574469,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,openai-gpt-5-5,openai,2026-07-07,2026-07-07,7,official,portfolio,SEMICONDUCTORS,5,-0.05751977944226795,0.0012587576051812377,-0.05877853704744919,complete,True
CB-2026-06-30-1M,official-20260630-no-fable-clean,xai-grok-4-3,xai,2026-07-07,2026-07-07,7,official,portfolio,SMALL_CAP,5,-0.0018524587743247497,0.0012587576051812377,-0.0031112163795059874,complete,True
