round_id,target_date,price_date,option_id,symbol,price,price_source,published
CB-2026-07-30-1W,2026-07-30,2026-07-30,AGRICULTURE,DBA,27.479999542236328,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,AUSTRALIA,EWA,29.81999969482422,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,CASH,,1.0,cash,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,CHINA,MCHI,55.5,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,ENERGY,XLE,58.959999084472656,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,EQUAL_WEIGHT_SP500,RSP,215.3800048828125,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,EUROPE,VGK,90.98999786376953,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,FINANCIALS,XLF,57.0,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,GOLD,IAU,77.30000305175781,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,HEALTHCARE,XLV,163.52000427246094,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,HIGH_YIELD_CREDIT,HYG,79.47000122070312,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,LARGE_VALUE,IWD,250.7100067138672,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,SOFTWARE,IGV,93.30999755859375,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,SP500,SPY,741.6900024414062,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,TECHNOLOGY,XLK,175.72999572753906,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-30,2026-07-30,YEN,FXY,57.58000183105469,yahoo_chart_adjusted_close,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,AGRICULTURE,DBA,27.51,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,AUSTRALIA,EWA,29.34,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,CASH,,1.0,cash,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,CHINA,MCHI,55.8,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,ENERGY,XLE,59.55,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,EQUAL_WEIGHT_SP500,RSP,215.01,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,EUROPE,VGK,90.59,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,FINANCIALS,XLF,56.94,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,GOLD,IAU,76.17,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,HEALTHCARE,XLV,162.55,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,HIGH_YIELD_CREDIT,HYG,79.48,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,LARGE_VALUE,IWD,251.82,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,SOFTWARE,IGV,94.58,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,SP500,SPY,747.03,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,TECHNOLOGY,XLK,175.35,tiingo_eod,True
CB-2026-07-30-1W,2026-07-31,2026-07-31,YEN,FXY,57.66,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,AGRICULTURE,DBA,27.79,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,AUSTRALIA,EWA,29.4,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,CASH,,1.0,cash,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,CHINA,MCHI,55.9,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,ENERGY,XLE,58.79,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,EQUAL_WEIGHT_SP500,RSP,217.11,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,EUROPE,VGK,90.93,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,FINANCIALS,XLF,57.38,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,GOLD,IAU,76.19,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,HEALTHCARE,XLV,162.24,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,HIGH_YIELD_CREDIT,HYG,79.31,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,LARGE_VALUE,IWD,254.24,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,SOFTWARE,IGV,97.42,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,SP500,SPY,757.67,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,TECHNOLOGY,XLK,178.04,tiingo_eod,True
CB-2026-07-30-1W,2026-08-03,2026-08-03,YEN,FXY,58.5,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,AGRICULTURE,DBA,27.66,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,AUSTRALIA,EWA,30.12,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,CASH,,1.0,cash,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,CHINA,MCHI,56.09,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,ENERGY,XLE,58.52,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,EQUAL_WEIGHT_SP500,RSP,220.23,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,EUROPE,VGK,91.84,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,FINANCIALS,XLF,57.88,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,GOLD,IAU,76.69,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,HEALTHCARE,XLV,162.1,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,HIGH_YIELD_CREDIT,HYG,79.55,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,LARGE_VALUE,IWD,256.63,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,SOFTWARE,IGV,102.0,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,SP500,SPY,771.33,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,TECHNOLOGY,XLK,186.9,tiingo_eod,True
CB-2026-07-30-1W,2026-08-04,2026-08-04,YEN,FXY,58.15,tiingo_eod,True
