round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-05-24-1M,anthropic-claude-opus-4-7,anthropic,1,SEMICONDUCTORS,3500,35.0,1,0.07391726818434186,0.025871043864519647,"Nvidia Q1 FY27 data center revenue +85% YoY confirms AI capex momentum; SMH strong trend (+13.8% 30d, +70% 6m) with Taiwan/Korea supply chain validation."
CB-2026-05-24-1M,anthropic-claude-opus-4-7,anthropic,1,AEROSPACE_DEFENSE,2000,20.0,2,0.048732068384808924,0.009746413676961786,$1.5T FY27 defense budget request plus Iran/Hormuz geopolitical tensions provide strong near-term tailwind; ITA showing positive momentum.
CB-2026-05-24-1M,anthropic-claude-opus-4-7,anthropic,1,TAIWAN,1500,15.0,3,0.0813713341594382,0.01220570012391573,"Q1 GDP +13.7%, exports +35.3% YoY, semiconductor supply chain leverage; strongest 7d return (+6.09%) signals continuation."
CB-2026-05-24-1M,anthropic-claude-opus-4-7,anthropic,1,GOLD,1500,15.0,4,-0.1157882577081768,-0.01736823865622652,"Hedge against sticky inflation (CPI 3.8%, PCE 3.5%), geopolitical risk (Hormuz), consumer sentiment collapse to 44.8, and high CAPE 41.6 equity valuations."
CB-2026-05-24-1M,anthropic-claude-opus-4-7,anthropic,1,MOMENTUM,1500,15.0,5,0.08288027621947469,0.012432041432921204,Diversified momentum exposure capturing the prevailing trend regime (+8.08% 30d) while reducing single-theme concentration risk.
CB-2026-05-24-1M,google-gemini-3-1-pro,google,1,SEMICONDUCTORS,4000,40.0,1,0.07391726818434186,0.029566907273736745,Strong momentum and exceptional revenue growth from key constituents like Nvidia provide a strong tailwind for the sector.
CB-2026-05-24-1M,google-gemini-3-1-pro,google,1,TECHNOLOGY,3000,30.0,2,0.015949465431805532,0.004784839629541659,Broad technology exposure captures the ongoing AI and software trends while providing some diversification from pure semiconductors.
CB-2026-05-24-1M,google-gemini-3-1-pro,google,1,MOMENTUM,2000,20.0,3,0.08288027621947469,0.016576055243894938,Momentum factor captures the current market trend favoring large-cap growth and technology names.
CB-2026-05-24-1M,google-gemini-3-1-pro,google,1,SHORT_TREASURY,1000,10.0,4,0.0029453172863058708,0.0002945317286305871,Provides a small cash-like buffer against potential short-term volatility while earning a modest yield.
CB-2026-05-24-1M,openai-gpt-5-5,openai,1,SEMICONDUCTORS,4000,40.0,1,0.07391726818434186,0.029566907273736745,"Strongest AI-linked equity momentum in the universe, supported by exceptional reported Nvidia data-center revenue growth and high recent relative strength."
CB-2026-05-24-1M,openai-gpt-5-5,openai,1,TAIWAN,2500,25.0,2,0.0813713341594382,0.02034283353985955,"Taiwan combines very strong recent returns with reported double-digit GDP expansion and export growth, giving leveraged exposure to the semiconductor cycle."
CB-2026-05-24-1M,openai-gpt-5-5,openai,1,SOUTH_KOREA,2000,20.0,3,0.08366752733065974,0.016733505466131948,South Korea has the strongest 6-month and 1-year trailing country returns and offers additional semiconductor/export beta if momentum persists.
CB-2026-05-24-1M,openai-gpt-5-5,openai,1,TECHNOLOGY,1000,10.0,4,0.015949465431805532,0.0015949465431805534,Broad technology exposure adds liquidity and captures continued growth-stock and AI-related market leadership beyond pure semiconductors.
CB-2026-05-24-1M,openai-gpt-5-5,openai,1,OIL,500,5.0,5,-0.24574226511495878,-0.012287113255747939,"Oil provides a small diversifier with upside from elevated crude prices, inflation pressure, OPEC+ uncertainty, and reported Strait of Hormuz disruption."
CB-2026-05-24-1M,xai-grok-4-3,xai,1,SEMICONDUCTORS,5000,50.0,1,0.07391726818434186,0.03695863409217093,Led 30d returns at 13.80% with strong Nvidia data center growth momentum likely to persist over the next month.
CB-2026-05-24-1M,xai-grok-4-3,xai,1,TECHNOLOGY,3000,30.0,2,0.015949465431805532,0.004784839629541659,Delivered 12.59% 30d return and benefits from ongoing AI-related demand tailwinds in the scoring window.
CB-2026-05-24-1M,xai-grok-4-3,xai,1,TAIWAN,2000,20.0,3,0.0813713341594382,0.01627426683188764,Posted 9.93% 30d return alongside 13.7% Q1 GDP expansion and export strength in semiconductors.
