round_id,run_id,model_id,provider,target_date,price_date,days_elapsed,run_type,submission_format,selected_option_id,holding_count,model_return,sp500_return,alpha_vs_sp500,price_status,published
CB-2026-05-24-1M,official-20260524,anthropic-claude-opus-4-7,anthropic,2026-05-22,2026-05-22,0,official,portfolio,SEMICONDUCTORS,5,0.0,0.0,0.0,complete,True
CB-2026-05-24-1M,official-20260524,google-gemini-3-1-pro,google,2026-05-22,2026-05-22,0,official,portfolio,SEMICONDUCTORS,4,0.0,0.0,0.0,complete,True
CB-2026-05-24-1M,official-20260524,openai-gpt-5-5,openai,2026-05-22,2026-05-22,0,official,portfolio,SEMICONDUCTORS,5,0.0,0.0,0.0,complete,True
CB-2026-05-24-1M,official-20260524,xai-grok-4-3,xai,2026-05-22,2026-05-22,0,official,portfolio,SEMICONDUCTORS,3,0.0,0.0,0.0,complete,True
CB-2026-05-24-1M,official-20260524,anthropic-claude-opus-4-7,anthropic,2026-05-26,2026-05-26,4,official,portfolio,SEMICONDUCTORS,5,0.03270919804739304,0.006638628366864463,0.02607056968052858,complete,True
CB-2026-05-24-1M,official-20260524,google-gemini-3-1-pro,google,2026-05-26,2026-05-26,4,official,portfolio,SEMICONDUCTORS,4,0.03243250798120299,0.006638628366864463,0.02579387961433853,complete,True
CB-2026-05-24-1M,official-20260524,openai-gpt-5-5,openai,2026-05-26,2026-05-26,4,official,portfolio,SEMICONDUCTORS,5,0.053303453705230076,0.006638628366864463,0.04666482533836561,complete,True
CB-2026-05-24-1M,official-20260524,xai-grok-4-3,xai,2026-05-26,2026-05-26,4,official,portfolio,SEMICONDUCTORS,3,0.04124620111751081,0.006638628366864463,0.03460757275064635,complete,True
CB-2026-05-24-1M,official-20260524,anthropic-claude-opus-4-7,anthropic,2026-05-28,2026-05-28,6,official,portfolio,SEMICONDUCTORS,5,0.036919029520593546,0.012016489976312217,0.02490253954428133,complete,True
CB-2026-05-24-1M,official-20260524,google-gemini-3-1-pro,google,2026-05-28,2026-05-28,6,official,portfolio,SEMICONDUCTORS,4,0.03441695879889219,0.012016489976312217,0.022400468822579976,complete,True
CB-2026-05-24-1M,official-20260524,openai-gpt-5-5,openai,2026-05-28,2026-05-28,6,official,portfolio,SEMICONDUCTORS,5,0.057242290150948186,0.012016489976312217,0.04522580017463597,complete,True
