option_id,label,asset_symbol,entry_price,exit_price,entry_price_source,exit_price_source,return,rank,is_benchmark,is_cash
SOUTH_KOREA,South Korea Equities,EWY,175.19,197.45,adj_close,adj_close,0.12706204692048617,1,False,False
SEMICONDUCTORS,Semiconductors,SMH,569.69,619.96,adj_close,adj_close,0.08824097316084178,2,False,False
ETHEREUM_ETF,Ethereum ETF,ETHA,11.87,12.57,adj_close,adj_close,0.05897219882055604,3,False,False
MOMENTUM,US Momentum Equities,MTUM,306.1414469034,324.0522249338,adj_close,adj_close,0.058504910757972706,4,False,False
BITCOIN_ETF,Bitcoin ETF,IBIT,34.14,36.04,adj_close,adj_close,0.05565319273579372,5,False,False
TAIWAN,Taiwan Equities,EWT,98.08,102.62,adj_close,adj_close,0.046288743882545,6,False,False
REGIONAL_BANKS,Regional Banks,KRE,70.17,73.41,adj_close,adj_close,0.046173578452330055,7,False,False
MEXICO,Mexico Equities,EWW,74.0169687875,77.3383693842,adj_close,adj_close,0.04487350199703011,8,False,False
SMALL_VALUE,US Small-Cap Value,IWN,208.6861177981,217.5441181191,adj_close,adj_close,0.04244652406428839,9,False,False
AUSTRALIA,Australia Equities,EWA,27.6682905302,28.8120972663,adj_close,adj_close,0.0413399857447474,10,False,False
SMALL_CAP,US Small-Cap Stocks,IWM,280.9871092193,292.2605135658,adj_close,adj_close,0.040120717202373646,11,False,False
BIOTECH,Biotechnology,XBI,128.67,133.79,adj_close,adj_close,0.03979171524053782,12,False,False
SOUTH_AFRICA,South Africa Equities,EZA,63.035508056,65.4836791006,adj_close,adj_close,0.038837967997736644,13,False,False
COPPER,Copper,CPER,38.08,39.55,adj_close,adj_close,0.03860294117647056,14,False,False
DEVELOPED_EX_US,Developed Markets ex-US,VEA,69.17,71.55,adj_close,adj_close,0.03440798033829684,15,False,False
BRAZIL,Brazil Equities,EWZ,33.6883848479,34.7680772761,adj_close,adj_close,0.03204939723512168,16,False,False
MATERIALS,Materials Sector,XLB,50.63,52.18,adj_close,adj_close,0.03061426031996839,17,False,False
EUROPE,Europe Equities,VGK,87.13,89.62,adj_close,adj_close,0.02857798691610247,18,False,False
CONSUMER_STAPLES,Consumer Staples Sector,XLP,83.44,85.82,adj_close,adj_close,0.028523489932885893,19,False,False
MID_CAP,US Mid-Cap Stocks,IJH,73.766455576,75.8512681812,adj_close,adj_close,0.028262339418654303,20,False,False
EMERGING_MARKETS,Emerging Markets,VWO,58.03,59.55,adj_close,adj_close,0.02619334826813713,21,False,False
TECHNOLOGY,Technology Sector,XLK,180.3,184.8,adj_close,adj_close,0.024958402662229595,22,False,False
LARGE_VALUE,US Large-Cap Value,IWD,235.6837902769,241.376009389,adj_close,adj_close,0.024151933000620573,23,False,False
BROAD_AI_TECH,Broad AI Technology,AIQ,62.52,64.0,adj_close,adj_close,0.023672424824056293,24,False,False
NASDAQ100,Nasdaq 100,QQQ,705.06,721.34,adj_close,adj_close,0.023090233455308917,25,False,False
JAPAN,Japan Equities,EWJ,90.2393502607,92.2188069077,adj_close,adj_close,0.021935626101932115,26,False,False
INDIA,India Equities,INDA,47.34,48.33,adj_close,adj_close,0.02091254752851701,27,False,False
FINANCIALS,Financials Sector,XLF,52.3,53.34,adj_close,adj_close,0.01988527724665401,28,False,False
AEROSPACE_DEFENSE,Aerospace and Defense,ITA,229.2920067967,233.6290183874,adj_close,adj_close,0.018914796251686905,29,False,False
EQUAL_WEIGHT_SP500,Equal-Weight S&P 500,RSP,207.83,211.65,adj_close,adj_close,0.01838040706346522,30,False,False
UNITED_KINGDOM,United Kingdom Equities,EWU,45.7207544111,46.4896674866,adj_close,adj_close,0.01681759379091341,31,False,False
DIVIDEND,US Dividend Equities,SCHD,32.3,32.82,adj_close,adj_close,0.016099071207430482,32,False,False
METALS_MINING,Metals and Mining,XME,118.6,120.44,adj_close,adj_close,0.015514333895446875,33,False,False
CONSUMER_DISCRETIONARY,Consumer Discretionary Sector,XLY,114.86,116.6,adj_close,adj_close,0.015148876893609664,34,False,False
REAL_ESTATE,Real Estate Sector,XLRE,44.7,45.36,adj_close,adj_close,0.014765100671140896,35,False,False
LOW_VOL,US Low Volatility Equities,SPLV,73.47,74.47,adj_close,adj_close,0.0136109976861305,36,False,False
CANADA,Canada Equities,EWC,57.7599699352,58.486573038,adj_close,adj_close,0.012579700155924023,37,False,False
INDUSTRIALS,Industrials Sector,XLI,174.18,176.18,adj_close,adj_close,0.011482374555058072,38,False,False
EMERGING_MARKET_BONDS,Emerging Market USD Bonds,EMB,95.4,96.36,adj_close,adj_close,0.010062893081761004,39,False,False
LONG_TREASURY,Long-Term US Treasury Bonds,TLT,85.06,85.77,adj_close,adj_close,0.008347049141782303,40,False,False
TOTAL_US_MARKET,Total US Stock Market,VTI,363.38,366.36,adj_close,adj_close,0.008200781550993463,41,False,False
INVESTMENT_GRADE_CREDIT,Investment Grade Corporate Bonds,LQD,108.17,109.01,adj_close,adj_close,0.007765554220208859,42,False,False
CHINA,China Equities,MCHI,54.0842676953,54.4717192824,adj_close,adj_close,0.0071638501104023256,43,False,False
MORTGAGE_BACKED_BONDS,Agency Mortgage-Backed Bonds,MBB,93.74,94.38,adj_close,adj_close,0.006827394922125141,44,False,False
HIGH_YIELD_CREDIT,High Yield Corporate Bonds,HYG,79.43,79.94,adj_close,adj_close,0.006420747828276285,45,False,False
AGGREGATE_BONDS,US Aggregate Bond Market,AGG,98.17,98.76,adj_close,adj_close,0.006009982683100823,46,False,False
INTERMEDIATE_TREASURY,Intermediate-Term US Treasury Bonds,IEF,93.62,94.18,adj_close,adj_close,0.005981627857295502,47,False,False
SP500,S&P 500,SPY,737.55,741.75,adj_close,adj_close,0.005694529184462116,48,True,False
HEALTHCARE,Healthcare Sector,XLV,153.01,153.81,adj_close,adj_close,0.005228416443369799,49,False,False
INTERNATIONAL_BONDS,International Aggregate Bonds,BNDX,48.01,48.26,adj_close,adj_close,0.005207248489897953,50,False,False
EURO,Euro,FXE,106.29,106.83,adj_close,adj_close,0.00508044030482635,51,False,False
UTILITIES,Utilities Sector,XLU,44.35,44.53,adj_close,adj_close,0.0040586245772264995,52,False,False
TIPS,Treasury Inflation-Protected Securities,TIP,109.25,109.61,adj_close,adj_close,0.0032951945080090805,53,False,False
MUNICIPAL_BONDS,Municipal Bonds,MUB,106.97,107.05,adj_close,adj_close,0.0007478732354866402,54,False,False
SHORT_TREASURY,Short-Term Treasury Bills,BIL,91.45,91.51,adj_close,adj_close,0.0006560962274466675,55,False,False
CASH,Cash / Do Not Invest,CASH,1.0,1.0,adj_close,adj_close,0.0,56,False,True
COMMUNICATIONS,Communication Services Sector,XLC,111.67,111.65,adj_close,adj_close,-0.00017909913136915367,57,False,False
YEN,Japanese Yen,FXY,57.31,57.26,adj_close,adj_close,-0.0008724480893387287,58,False,False
AUTONOMOUS_ROBOTICS,Autonomous Technology and Robotics,ARKQ,129.6,129.41,adj_close,adj_close,-0.0014660493827159948,59,False,False
ENERGY,Energy Sector,XLE,57.67,57.55,adj_close,adj_close,-0.0020808045777701567,60,False,False
US_DOLLAR,US Dollar,UUP,28.02,27.95,adj_close,adj_close,-0.0024982155603140432,61,False,False
SILVER,Silver,SLV,61.57,61.29,adj_close,adj_close,-0.004547669319473813,62,False,False
AGRICULTURE,Agriculture Commodities,DBA,26.4,26.24,adj_close,adj_close,-0.0060606060606061,63,False,False
LARGE_GROWTH,US Large-Cap Growth,IWF,122.5847246013,121.5056513062,adj_close,adj_close,-0.008802673404942007,64,False,False
CYBERSECURITY,Cybersecurity,CIBR,86.7,85.33,adj_close,adj_close,-0.015801614763552574,65,False,False
SOLAR,Solar Energy,TAN,64.05,63.03,adj_close,adj_close,-0.015925058548009297,66,False,False
BROAD_COMMODITIES,Broad Commodities,PDBC,17.46,17.06,adj_close,adj_close,-0.02290950744559006,67,False,False
GOLD,Gold,IAU,81.22,79.19,adj_close,adj_close,-0.0249938438808176,68,False,False
SOFTWARE,Software,IGV,95.832595444,90.6835305871,adj_close,adj_close,-0.053729786123854706,69,False,False
OIL,Crude Oil,USO,133.02,125.43,adj_close,adj_close,-0.057059088858818274,70,False,False
