option_id,label,asset_symbol,entry_price,exit_price,entry_price_source,exit_price_source,return,rank,is_benchmark,is_cash
OIL,Crude Oil,USO,132.21,153.09,adj_close,adj_close,0.15793056501021097,1,False,False
CYBERSECURITY,Cybersecurity,CIBR,93.23,103.19,adj_close,adj_close,0.1068325646251207,2,False,False
SEMICONDUCTORS,Semiconductors,SMH,546.8,600.52,adj_close,adj_close,0.09824433065106075,3,False,False
TAIWAN,Taiwan Equities,EWT,103.33,113.08,adj_close,adj_close,0.09435788251233901,4,False,False
ETHEREUM_ETF,Ethereum ETF,ETHA,18.66,20.33,adj_close,adj_close,0.08949624866023576,5,False,False
TECHNOLOGY,Technology Sector,XLK,180.05,194.71,adj_close,adj_close,0.08142182727020275,6,False,False
BROAD_COMMODITIES,Broad Commodities,PDBC,18.47,19.8,adj_close,adj_close,0.07200866269626438,7,False,False
BITCOIN_ETF,Bitcoin ETF,IBIT,44.64,47.81,adj_close,adj_close,0.07101254480286734,8,False,False
BROAD_AI_TECH,Broad AI Technology,AIQ,62.3,65.98,adj_close,adj_close,0.05906902086677368,9,False,False
MOMENTUM,US Momentum Equities,MTUM,300.59,317.45,adj_close,adj_close,0.056089690275791027,10,False,False
SOUTH_KOREA,South Korea Equities,EWY,173.64,182.53,adj_close,adj_close,0.05119788067265607,11,False,False
BRAZIL,Brazil Equities,EWZ,35.17,36.91,adj_close,adj_close,0.04947398350867194,12,False,False
NASDAQ100,Nasdaq 100,QQQ,706.32,741.1,adj_close,adj_close,0.04924113716162637,13,False,False
SOFTWARE,Software,IGV,102.45,107.15,adj_close,adj_close,0.04587603709126409,14,False,False
LARGE_GROWTH,US Large-Cap Growth,IWF,121.04,125.62,adj_close,adj_close,0.03783873099801727,15,False,False
US_DOLLAR,US Dollar,UUP,27.96,28.69,adj_close,adj_close,0.02610872675250353,16,False,False
AUTONOMOUS_ROBOTICS,Autonomous Technology and Robotics,ARKQ,121.83,124.88,adj_close,adj_close,0.025034884675367186,17,False,False
COMMUNICATIONS,Communication Services Sector,XLC,112.32,113.99,adj_close,adj_close,0.014868233618233528,18,False,False
COPPER,Copper,CPER,40.07,40.65,adj_close,adj_close,0.014474669328674805,19,False,False
JAPAN,Japan Equities,EWJ,94.84,95.81,adj_close,adj_close,0.010227752003374002,20,False,False
AGRICULTURE,Agriculture Commodities,DBA,28.3,28.55,adj_close,adj_close,0.008833922261484162,21,False,False
SP500,S&P 500,SPY,763.47,767.18,adj_close,adj_close,0.004859391986587358,22,True,False
TOTAL_US_MARKET,Total US Stock Market,VTI,377.07,378.08,adj_close,adj_close,0.002678547749754623,23,False,False
YEN,Japanese Yen,FXY,57.64,57.68,adj_close,adj_close,0.000693962526023606,24,False,False
CASH,Cash / Do Not Invest,CASH,1.0,1.0,adj_close,adj_close,0.0,25,False,True
SHORT_TREASURY,Short-Term Treasury Bills,BIL,91.61,91.58,adj_close,adj_close,-0.00032747516646658426,26,False,False
EMERGING_MARKETS,Emerging Markets,VWO,59.97,59.87,adj_close,adj_close,-0.001667500416875134,27,False,False
ENERGY,Energy Sector,XLE,63.11,62.6,adj_close,adj_close,-0.008081128188876519,28,False,False
INTERNATIONAL_BONDS,International Aggregate Bonds,BNDX,47.68,46.895,adj_close,adj_close,-0.016463926174496546,29,False,False
HIGH_YIELD_CREDIT,High Yield Corporate Bonds,HYG,79.7,77.89,adj_close,adj_close,-0.022710163111668735,30,False,False
EURO,Euro,FXE,107.645,104.9892,adj_close,adj_close,-0.02467183798597239,31,False,False
AGGREGATE_BONDS,US Aggregate Bond Market,AGG,97.55,94.95,adj_close,adj_close,-0.026652998462326938,32,False,False
TIPS,Treasury Inflation-Protected Securities,TIP,107.25,104.3,adj_close,adj_close,-0.02750582750582753,33,False,False
DEVELOPED_EX_US,Developed Markets ex-US,VEA,73.06,71.05,adj_close,adj_close,-0.027511634273200136,34,False,False
HEALTHCARE,Healthcare Sector,XLV,174.7,169.87,adj_close,adj_close,-0.027647395535203123,35,False,False
EMERGING_MARKET_BONDS,Emerging Market USD Bonds,EMB,94.85,92.18,adj_close,adj_close,-0.028149710068529177,36,False,False
INVESTMENT_GRADE_CREDIT,Investment Grade Corporate Bonds,LQD,106.18,103.15,adj_close,adj_close,-0.02853644754190998,37,False,False
LARGE_VALUE,US Large-Cap Value,IWD,258.32,250.76,adj_close,adj_close,-0.029266026633632758,38,False,False
INTERMEDIATE_TREASURY,Intermediate-Term US Treasury Bonds,IEF,93.01,89.69,adj_close,adj_close,-0.035695086549833444,39,False,False
MUNICIPAL_BONDS,Municipal Bonds,MUB,105.41,101.59,adj_close,adj_close,-0.03623944597286777,40,False,False
INDIA,India Equities,INDA,49.35,47.56,adj_close,adj_close,-0.0362715298885512,41,False,False
MORTGAGE_BACKED_BONDS,Agency Mortgage-Backed Bonds,MBB,93.31,89.86,adj_close,adj_close,-0.03697352909655993,42,False,False
LONG_TREASURY,Long-Term US Treasury Bonds,TLT,82.56,79.42,adj_close,adj_close,-0.03803294573643412,43,False,False
CHINA,China Equities,MCHI,54.93,52.82,adj_close,adj_close,-0.03841252503185877,44,False,False
UNITED_KINGDOM,United Kingdom Equities,EWU,49.1,47.16,adj_close,adj_close,-0.039511201629327974,45,False,False
CANADA,Canada Equities,EWC,62.12,59.44,adj_close,adj_close,-0.043142305215711496,46,False,False
MID_CAP,US Mid-Cap Stocks,IJH,76.2,72.73,adj_close,adj_close,-0.04553805774278219,47,False,False
SMALL_VALUE,US Small-Cap Value,IWN,224.06,213.12,adj_close,adj_close,-0.048826207265910915,48,False,False
EUROPE,Europe Equities,VGK,92.61,88.07,adj_close,adj_close,-0.049022783716661356,49,False,False
BIOTECH,Biotechnology,XBI,164.17,156.05,adj_close,adj_close,-0.04946092465127594,50,False,False
REGIONAL_BANKS,Regional Banks,KRE,74.76,70.94,adj_close,adj_close,-0.05109684323167474,51,False,False
EQUAL_WEIGHT_SP500,Equal-Weight S&P 500,RSP,221.93,210.26,adj_close,adj_close,-0.05258414815482371,52,False,False
SMALL_CAP,US Small-Cap Stocks,IWM,297.97,281.66,adj_close,adj_close,-0.0547370540658455,53,False,False
INDUSTRIALS,Industrials Sector,XLI,179.0,168.83,adj_close,adj_close,-0.056815642458100446,54,False,False
AUSTRALIA,Australia Equities,EWA,30.06,28.31,adj_close,adj_close,-0.05821689953426479,55,False,False
DIVIDEND,US Dividend Equities,SCHD,35.21,33.1,adj_close,adj_close,-0.05992615734166429,56,False,False
MEXICO,Mexico Equities,EWW,77.15,72.51,adj_close,adj_close,-0.060142579390797146,57,False,False
FINANCIALS,Financials Sector,XLF,58.22,54.53,adj_close,adj_close,-0.06338028169014076,58,False,False
LOW_VOL,US Low Volatility Equities,SPLV,76.01,71.11,adj_close,adj_close,-0.06446520194711225,59,False,False
CONSUMER_STAPLES,Consumer Staples Sector,XLP,87.45,81.7,adj_close,adj_close,-0.06575185820468843,60,False,False
CONSUMER_DISCRETIONARY,Consumer Discretionary Sector,XLY,118.3,110.32,adj_close,adj_close,-0.06745562130177518,61,False,False
MATERIALS,Materials Sector,XLB,53.58,49.68,adj_close,adj_close,-0.07278835386338178,62,False,False
SILVER,Silver,SLV,62.2,57.62,adj_close,adj_close,-0.07363344051446952,63,False,False
SOUTH_AFRICA,South Africa Equities,EZA,71.33,65.9,adj_close,adj_close,-0.07612505257254998,64,False,False
REAL_ESTATE,Real Estate Sector,XLRE,45.33,41.65,adj_close,adj_close,-0.08118243988528573,65,False,False
GOLD,Gold,IAU,87.47,80.3,adj_close,adj_close,-0.08197096147250493,66,False,False
METALS_MINING,Metals and Mining,XME,117.87,107.96,adj_close,adj_close,-0.08407567659285664,67,False,False
AEROSPACE_DEFENSE,Aerospace and Defense,ITA,233.4,212.76,adj_close,adj_close,-0.08843187660668383,68,False,False
