round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-06-17-1M,anthropic-claude-opus-4-7,anthropic,1,SEMICONDUCTORS,3500,35.0,1,-0.10808211933266032,-0.03782874176643111,Strongest momentum with AI capex cycle intact; SMH leading with 14% 30d return and broad-based chip demand.
CB-2026-06-17-1M,anthropic-claude-opus-4-7,anthropic,1,INDUSTRIALS,2000,20.0,2,0.0013822706041364263,0.0002764541208272853,Strong momentum with aerospace/defense tailwind; benefits from capex and reshoring without rate sensitivity.
CB-2026-06-17-1M,anthropic-claude-opus-4-7,anthropic,1,AEROSPACE_DEFENSE,1500,15.0,3,-0.049672556530334866,-0.0074508834795502295,Geopolitical tailwinds and strong trend; 10% 30d return shows persistent flows.
CB-2026-06-17-1M,anthropic-claude-opus-4-7,anthropic,1,MOMENTUM,2000,20.0,4,-0.07975142413257386,-0.015950284826514772,Factor with strongest persistence; captures broad winners across sectors during this regime.
CB-2026-06-17-1M,anthropic-claude-opus-4-7,anthropic,1,GOLD,1000,10.0,5,-0.05198392767453541,-0.005198392767453541,Hedge against sticky inflation (CPI 4.2%) and hawkish Fed disappointment; recent pullback offers entry.
CB-2026-06-17-1M,anthropic-claude-opus-4-8,anthropic,1,SEMICONDUCTORS,3000,30.0,1,-0.10808211933266032,-0.032424635799798096,"Strongest momentum across all timeframes (84% 6m, 14% 30d); AI capex cycle and semiconductor supply chain remain dominant earnings driver heading into July earnings season."
CB-2026-06-17-1M,anthropic-claude-opus-4-8,anthropic,1,MOMENTUM,2000,20.0,2,-0.07975142413257386,-0.015950284826514772,Momentum factor leading broad market with persistent trend; captures rotation winners with lower single-sector concentration risk than pure semis.
CB-2026-06-17-1M,anthropic-claude-opus-4-8,anthropic,1,TAIWAN,1500,15.0,3,-0.07401769574731232,-0.011102654362096847,Strong semiconductor-linked momentum (14.5% 30d) with TSMC earnings as a catalyst in mid-July; benefits from same AI demand theme.
CB-2026-06-17-1M,anthropic-claude-opus-4-8,anthropic,1,INDUSTRIALS,2000,20.0,4,0.0013822706041364263,0.0002764541208272853,"Broad strength (5.8% 7d, 5.2% 30d) supported by aerospace/defense and resilient retail sales; cyclical exposure with less rate sensitivity."
CB-2026-06-17-1M,anthropic-claude-opus-4-8,anthropic,1,SHORT_TREASURY,1500,15.0,5,0.0031471780245642123,0.0004720767036846318,"Hedge against sticky inflation (CPI 4.2% YoY, hawkish dots) and rising yields; provides ballast given elevated VIX and FOMC hawkish tilt risk to equities."
CB-2026-06-17-1M,google-gemini-3-1-pro,google,1,SEMICONDUCTORS,4000,40.0,1,-0.10808211933266032,-0.04323284773306413,Strong recent momentum and AI tailwinds support continued outperformance in the near term.
CB-2026-06-17-1M,google-gemini-3-1-pro,google,1,SOUTH_KOREA,3000,30.0,2,-0.20743124634289067,-0.0622293739028672,High correlation with semiconductor strength and strong recent performance.
CB-2026-06-17-1M,google-gemini-3-1-pro,google,1,TECHNOLOGY,3000,30.0,3,-0.053830595165349826,-0.01614917854960495,Broad technology exposure to capture ongoing AI and growth themes.
CB-2026-06-17-1M,openai-gpt-5-5,openai,1,SEMICONDUCTORS,3500,35.0,1,-0.10808211933266032,-0.03782874176643111,"Strongest AI-linked momentum in the universe with very large 7-day, 30-day, 6-month, and 1-year relative strength; likely to benefit if risk appetite and AI capex narratives persist into July."
CB-2026-06-17-1M,openai-gpt-5-5,openai,1,SOUTH_KOREA,2500,25.0,2,-0.20743124634289067,-0.05185781158572267,"Exceptional recent and medium-term momentum with heavy semiconductor/export sensitivity, offering high beta to the same global electronics and AI cycle."
CB-2026-06-17-1M,openai-gpt-5-5,openai,1,TAIWAN,1500,15.0,3,-0.07401769574731232,-0.011102654362096847,"Semiconductor supply-chain exposure with strong 30-day and 6-month performance, complementing direct US semiconductor exposure."
CB-2026-06-17-1M,openai-gpt-5-5,openai,1,MOMENTUM,1500,15.0,4,-0.07975142413257386,-0.011962713619886078,"Broad factor exposure to recent winners, which may continue to outperform during a one-month trend-following window."
CB-2026-06-17-1M,openai-gpt-5-5,openai,1,AEROSPACE_DEFENSE,1000,10.0,5,-0.049672556530334866,-0.004967255653033487,"Recent strong relative performance and a differentiated catalyst set tied to defense budgets and geopolitical risk, adding some diversification away from pure AI chips."
CB-2026-06-17-1M,xai-grok-4-3,xai,1,SEMICONDUCTORS,4000,40.0,1,-0.10808211933266032,-0.04323284773306413,"Strongest 30-day momentum among options at +14.25%, driven by AI supply chain demand likely to persist through July window."
CB-2026-06-17-1M,xai-grok-4-3,xai,1,MOMENTUM,3000,30.0,2,-0.07975142413257386,-0.023925427239772156,Leading factor performer at +11.66% 30d; trend persistence expected to capture continued rotation into high-momentum names before exit.
CB-2026-06-17-1M,xai-grok-4-3,xai,1,AEROSPACE_DEFENSE,2000,20.0,3,-0.049672556530334866,-0.009934511306066974,Solid +10.32% 30d return with defense budget visibility and geopolitical support likely to hold through mid-July.
CB-2026-06-17-1M,xai-grok-4-3,xai,1,BIOTECH,1000,10.0,4,0.10772685816887617,0.010772685816887617,Recent +9.18% 30d rebound in sector with clinical catalysts and risk-on flows that can extend into the scoring period.
