option_id,symbol,economic_exposure_cluster,return_3s,active_return_5s,prior_16s_active_return,volatility_21s,max_drawdown_21s,volume_zscore_5v60,corr_spy_63s,beta_spy_63s,distance_52w_high
CASH,,capital_preservation,0.0,0.0009304923523762998,0.006202376927659348,0.0,0.0,0.0,,0.0,
SHORT_TREASURY,BIL,capital_preservation,0.0004371106982843376,0.001476940439808061,0.008496881039745885,0.001727338649777851,0.0,0.2791755840857431,0.03839096203665136,0.0006327044045830523,0.0
SP500,SPY,diversified_us_equity,0.008171264474076345,0.0,0.0,0.0941372997607057,-0.024729360942638445,0.4911469421794955,1.0,1.0,-0.01838479714100938
TOTAL_US_MARKET,VTI,diversified_us_equity,0.006946679540821954,-0.0014080051629701273,-0.0034820884530085694,0.09585604623044845,-0.0253852413829313,-0.5735059519784513,0.9906652749418098,0.9732659459498734,-0.023080926359614895
NASDAQ100,QQQ,technology_and_growth,0.024001476140460554,0.010120845978159654,0.004526586513180497,0.13214704342107142,-0.0229784637572632,-0.09838944654671969,0.8981968747182321,1.6348577226687913,-0.03205036321552168
LARGE_GROWTH,IWF,technology_and_growth,0.02324616023246162,0.009857189992666271,0.0029415959707321804,0.14043294721633284,-0.026887279037784206,0.34969132913811407,0.8814843197457108,1.4806083761201538,-0.04117895490963008
LARGE_VALUE,IWD,diversified_us_equity,-0.007061422541323248,-0.01063604612933422,-0.00612517263380552,0.09175864965229541,-0.028136933795108177,-0.3212295775242006,0.5775821478579342,0.4848884222960738,-0.026047404985780842
MID_CAP,IJH,diversified_us_equity,-0.00341390140652742,-0.015658895792600047,-0.027546325045060494,0.10874050451082802,-0.05212187450717065,0.5137302917205051,0.7668909512506911,0.8082972009937881,-0.06946630295546075
SMALL_CAP,IWM,diversified_us_equity,-0.0036473311355823546,-0.013062034521372001,-0.036320491957357315,0.11925157725115693,-0.05651854307111093,0.894775583664287,0.7215556472080926,0.8146293292373771,-0.06634862200861802
SMALL_VALUE,IWN,diversified_us_equity,-0.009647188533627338,-0.013790147997866264,-0.020037594704784167,0.09852551748176223,-0.040574342797484286,-0.13697639407046702,0.5719895134088325,0.520001030637961,-0.04825211044510869
DIVIDEND,SCHD,diversified_us_equity,-0.01893387707544414,-0.01196517001573616,-0.02144082626413335,0.09596394824922573,-0.04345356432831582,-0.20247351056880505,0.02242736843645572,0.02266848028531216,-0.04345356432831582
LOW_VOL,SPLV,diversified_us_equity,-0.011441024244075226,-0.015467393540021135,-0.020808841602245276,0.08331009857549478,-0.0451256413629787,-0.9930051900603722,-0.18514084816160906,-0.18294385347098163,-0.06739220430533199
MOMENTUM,MTUM,diversified_us_equity,0.03375513338452807,0.011365030422203715,0.00999471379178729,0.19236209314928007,-0.03100649875522743,-1.0930617832247926,0.6278510975821817,1.8283882842782921,-0.1013156231708191
TECHNOLOGY,XLK,technology_and_growth,0.03189289213018398,0.01121450151740011,0.02814748692548119,0.20680016894787584,-0.0265627485287101,-0.3560616175994417,0.7847372721519688,1.986228144349647,-0.04230415555655076
COMMUNICATIONS,XLC,technology_and_growth,-0.02823818293431557,-0.01496648810943535,0.017700759967544277,0.16717361339785305,-0.0370209437733553,-0.28421180483834946,0.31340301578299856,0.5431742439784656,-0.07181717464897175
CONSUMER_DISCRETIONARY,XLY,consumer_cyclical,0.0013528138528138278,-0.016155201698615174,-0.041272115019385214,0.15958863042505292,-0.0709166034235601,0.08879358531513201,0.6266399313993115,1.0968730071251396,-0.10477728594357805
CONSUMER_STAPLES,XLP,consumer_defensive,-0.011107130060910131,-0.006025612229058064,-0.030312529474004757,0.133806374706306,-0.053173241852487174,-0.03653343797830725,-0.19249299940489573,-0.27551259296144126,-0.06848421926952253
HEALTHCARE,XLV,healthcare_and_biotech,0.004354049862817622,0.01925414982697693,-0.052540792471247766,0.15225887242906344,-0.058743169398907114,-0.3715510038693356,-0.15211873034984122,-0.25208059124486076,-0.04149590163934436
FINANCIALS,XLF,financials,-0.017414248021108247,-0.023348983630156472,0.002200985139211298,0.13300946731764374,-0.04610655737704927,0.7594869666941597,0.4219672571247478,0.46943691165583407,-0.04610655737704927
INDUSTRIALS,XLI,industrials_and_defense,0.005330174711282165,-0.014269368412257899,-0.04644945049745741,0.1320197600372098,-0.07276724374828236,0.6532373548548234,0.6294353396042973,0.893880263288151,-0.08986113345128943
ENERGY,XLE,energy,-0.024571515243440034,-0.011811294568102593,0.03073839454326177,0.18926423446848634,-0.028818443804034644,1.6511969284825072,-0.3164772198846666,-0.5808591906014584,-0.024571515243440034
MATERIALS,XLB,materials_and_mining,-0.014587029371180615,-0.017911509610332277,-0.023690997025120564,0.1486590124919564,-0.06856716974100985,-0.423452428646952,0.31133702989727735,0.470807192704421,-0.06856716974100985
UTILITIES,XLU,rate_sensitive_defensive,-0.005324298160697016,-0.029501213238564916,-0.030826246425362025,0.1521417610254783,-0.06633348477964562,0.5836611299026966,-0.08328948441047936,-0.10608302756159319,-0.12743196192796413
REAL_ESTATE,XLRE,rate_sensitive_defensive,-0.01253772927791963,-0.01956697425287479,-0.028694266770940335,0.10029514447320423,-0.06238977072310403,0.06990689227633688,-0.10256864357944734,-0.12397540768439796,-0.07563573136274715
INTERMEDIATE_TREASURY,IEF,rates_and_duration,-0.00022021581149522795,-0.0013769463906190271,-0.01566403695259,0.04957044211120494,-0.026231367763868252,0.36802347476648306,0.3707624538239601,0.155096796444224,-0.051617368441983835
