option_id,symbol,economic_exposure_cluster,return_5s,active_return_21s,prior_105s_active_return,volatility_63s,max_drawdown_63s,volume_zscore_20v120,corr_spy_252s,beta_spy_252s,distance_52w_high
CASH,,capital_preservation,0.0,-0.020323521209515416,-0.09774135681743013,0.0,0.0,0.0,,0.0,
SHORT_TREASURY,BIL,capital_preservation,0.0006556393530012805,-0.017446475235186387,-0.08272435495775499,0.002093025090149838,-0.00010940958540484047,-0.3714487316650481,-0.10032573092016138,-0.00152596035803517,0.0
SP500,SPY,diversified_us_equity,-0.019643170156015133,0.0,0.0,0.13707354313108744,-0.04494652583696357,-0.8181634150354129,1.0,1.0,-0.019643170156015133
TOTAL_US_MARKET,VTI,diversified_us_equity,-0.020088476362018715,0.0005781285780437351,-0.0004586428848152302,0.13637868617129878,-0.04359441173337497,-0.6784625874606427,0.9951076620648376,1.0124549405649041,-0.020088476362018715
NASDAQ100,QQQ,technology_and_growth,-0.028877039677811855,-0.012412530519810838,0.0738421480240834,0.2568599987996932,-0.11217806908394556,-0.7018431286331921,0.9300763760715275,1.4149266039541382,-0.04616798773959163
LARGE_GROWTH,IWF,technology_and_growth,-0.030558681007288868,-0.012880570998571317,-0.02277132010320626,0.2092331530636548,-0.11353239924920944,-0.9081904298952416,0.9360434147916277,1.2810212988990253,-0.05313914981724799
LARGE_VALUE,IWD,diversified_us_equity,-0.009779662388543553,0.014623186151364598,0.015108998895361658,0.11254300621923258,-0.024021853752215994,-0.6834310986187572,0.8054403443690513,0.7049646952084712,-0.010047438637871275
MID_CAP,IJH,diversified_us_equity,-0.026141232724168684,-0.011339503727124889,-0.03639835809264569,0.13800212371652587,-0.03086496219140822,-0.8252957467271164,0.8101367814576663,0.9830336945464079,-0.02923599181258396
SMALL_CAP,IWM,diversified_us_equity,-0.01920918145721784,-0.007116792696080454,0.01719625844712991,0.16969824264707584,-0.039540703611708805,-1.1020612635470073,0.8198770733475838,1.2152420352141877,-0.024320636530928863
SMALL_VALUE,IWN,diversified_us_equity,-0.013052902315558335,-0.012397403296219522,0.0181405965257333,0.13591200817317345,-0.027488843665690155,-0.5787729162759849,0.7350629151755842,0.9625727168325057,-0.01591696448914759
DIVIDEND,SCHD,diversified_us_equity,0.011617819411368746,0.038339099327376,-0.03842766672989484,0.12275575527529782,-0.029546198795341594,0.3414034051974793,0.2901305730691652,0.2503444992809932,-0.007409470515890804
LOW_VOL,SPLV,diversified_us_equity,-0.007477366781099226,-0.02741004755806098,-0.07990263225795635,0.12851388684172005,-0.03752189031889508,-0.5744862218799145,0.02643386921906706,0.021732674448808074,-0.02962674775462726
MOMENTUM,MTUM,diversified_us_equity,-0.034553724234769545,-0.04937776372016123,0.14532672649637157,0.386251484006438,-0.17991430290689614,0.5040244155758462,0.7682777350149174,1.5585228395033188,-0.11618682500234923
TECHNOLOGY,XLK,technology_and_growth,-0.04020547254373852,-0.004624837213383692,0.19110651054949934,0.3508791756764149,-0.1586266547077515,-0.9715020280754996,0.8547615778682204,1.7259435396211869,-0.07513082857416142
COMMUNICATIONS,XLC,technology_and_growth,-0.016614861802554448,-0.00677037653648882,-0.14382905705367122,0.19521768959305227,-0.09441887849131514,-0.6761482800719563,0.5792194681007136,0.677549567576411,-0.07293433026904883
CONSUMER_DISCRETIONARY,XLY,consumer_cyclical,-0.01494298597440924,0.0030057520795934156,-0.11291075522039817,0.21796716327205606,-0.10718720577677565,-0.8694275883784741,0.7766771839125028,1.1786404246624633,-0.05920839794805244
CONSUMER_STAPLES,XLP,consumer_defensive,-0.007906980292741617,-0.00918341132561551,-0.12313520288315527,0.17490898160267673,-0.04314772248311094,-0.6863745840012161,-0.055759927864578764,-0.06184064978354745,-0.04015581608826435
HEALTHCARE,XLV,healthcare_and_biotech,0.02381514663588935,0.060966118815889425,-0.07528538100470294,0.19781109289665227,-0.037399714570454545,-0.5423062534500338,0.2262147088795639,0.28051418711964043,-0.018727193893982697
FINANCIALS,XLF,financials,-0.022485368972445796,-0.004266401885170801,-0.013648036895718807,0.13071956286630546,-0.022485368972445796,-0.8301461164200071,0.5453028043542868,0.6172090339511016,-0.022485368972445796
INDUSTRIALS,XLI,industrials_and_defense,-0.03240211653595659,-0.015179556224617308,-0.07815524681854624,0.18499798649138932,-0.04796289078239535,-0.9914597723836202,0.7202020152676876,0.9576230970130035,-0.036137421226120736
ENERGY,XLE,energy,0.04405500435978782,0.05653457302059395,-0.010091446796558046,0.2340775975237235,-0.11052079460204456,-0.9137071972918394,-0.16366016739269493,-0.27609937742096735,0.0
MATERIALS,XLB,materials_and_mining,0.0021027870916947577,0.011160116801683717,-0.1278972398292052,0.19084027951187932,-0.04747599073815634,-0.4765174440067986,0.5371371446448971,0.7399217743430216,-0.015402018851797705
UTILITIES,XLU,rate_sensitive_defensive,-0.006130800457555763,-0.06735160379301808,-0.08827590523780349,0.15496099680000058,-0.06826527943213179,-0.42004546926845526,0.13047882236660985,0.15112670987524135,-0.07065867244971724
REAL_ESTATE,XLRE,rate_sensitive_defensive,-0.0008864605890275268,-0.0187682332261343,-0.039648911052162505,0.1582267181800886,-0.041947327991430416,-0.3981025031351709,0.2530222823524373,0.27707133585089627,-0.020212921634541026
INTERMEDIATE_TREASURY,IEF,rates_and_duration,-0.0032154666875132687,-0.017968380146507368,-0.12321710536903285,0.047178793082261035,-0.020025786500798337,-0.12562472846147385,0.2996777638166475,0.1076024966165387,-0.032152243787477275
LONG_TREASURY,TLT,rates_and_duration,-0.0030270009817799926,-0.029531465416167024,-0.14921471748066228,0.09510289284525612,-0.06255727301204672,0.36802304353587073,0.24884931560767898,0.18212205403290066,-0.07262479968034785
TIPS,TIP,rates_and_duration,0.003359396870609821,-0.015322642279691712,-0.10319201292530056,0.0344675474372539,-0.014016995133834587,-0.2627601610151301,0.2807802826748351,0.07261446376577073,-0.0068424459415128425
INVESTMENT_GRADE_CREDIT,LQD,credit,-0.0045988313386160495,-0.02173755353910012,-0.12453355011589684,0.05251930342679827,-0.028890594363275568,-0.3517906428417206,0.48713422824375324,0.20225064662207554,-0.02851640439082903
HIGH_YIELD_CREDIT,HYG,credit,-0.002882608776719975,-0.014963187218287821,-0.09072822674904635,0.03060290270400755,-0.008013041096963325,-0.6575844456028048,0.7834982277310474,0.23500047404573227,-0.002882608776719975
AGGREGATE_BONDS,AGG,rates_and_duration,-0.0020473392633670873,-0.01776569893850244,-0.11430754878612592,0.03891770695232077,-0.017141996201610277,-0.15900611063674733,0.40843906731856305,0.11970207572761281,-0.019106913678598292
DEVELOPED_EX_US,VEA,international_equity,-0.009518691445772332,0.013014520290538956,-0.06588171965439438,0.19036243146859638,-0.0485343167442831,-0.8159447915728586,0.8014240999598592,1.0797694625597518,-0.011534890424131805
EMERGING_MARKETS,VWO,international_equity,-0.005303276334355345,0.00025119493089587053,-0.07534344746670074,0.19181809031003993,-0.07054218470148221,-0.675095235259948,0.8109117151148681,1.1066046369093432,-0.019921639243391853
EUROPE,VGK,international_equity,-0.004005143193201444,0.012452389873308878,-0.07994997347335575,0.1423239360980686,-0.031180149700187343,-0.7855174805692942,0.7476650968825118,0.9180913859514225,-0.006371450838149939
JAPAN,EWJ,international_equity,-0.042652630502391764,0.0022385153082962184,-0.08139378870732927,0.23735710337869503,-0.07858103176918552,-0.9444069362823696,0.7202705266925368,1.1803726868102802,-0.042652630502391764
CHINA,MCHI,international_equity,0.02002940443334844,0.015890752409314146,-0.20964779791522914,0.1889558100072191,-0.1114781887274473,-0.501267659118159,0.5407071246548002,0.8518171290722215,-0.15568190363284595
INDIA,INDA,international_equity,-0.008603447561307043,0.007258353172237886,-0.17575279230261986,0.12912134367227912,-0.04587334104220098,-0.7305569919961782,0.550784626051506,0.6433542570001521,-0.10381627027347007
GOLD,IAU,precious_metals,0.04096354272591607,0.07544162975212809,-0.27230574085610826,0.25797843170374796,-0.125453009244475,-0.4403279481451787,0.3096780136301137,0.686731005866223,-0.161858841102704
BROAD_COMMODITIES,PDBC,non_energy_commodities,0.04389413388878638,0.021226158369826997,0.1279984775425307,0.22018817516080616,-0.14332249361498994,-0.36294994187625057,-0.18055131389608964,-0.28218939143536126,-0.01903757870208711
SEMICONDUCTORS,SMH,technology_and_growth,-0.04493137378210976,-0.06165856378936696,0.3330483937404345,0.5357276403442205,-0.2462064829884717,0.31238749869260735,0.7804306858467188,2.3635631295001076,-0.1588553811373794
SOFTWARE,IGV,technology_and_growth,-0.04111775656172445,0.12447548468942427,-0.009007124786049037,0.3534804655292803,-0.2128514855806456,-0.9237341980087831,0.5092355329961609,1.1831097910955874,-0.1346539668077582
BROAD_AI_TECH,AIQ,technology_and_growth,-0.024605445677874926,0.02773100853738497,0.11942115229758099,0.3943795732333239,-0.20188194996622577,-0.4964950165254102,0.8473998397490332,1.906141957513495,-0.10136870077305538
AUTONOMOUS_ROBOTICS,ARKQ,technology_and_growth,-0.049346698671418165,0.017782916080946842,-0.1568900421702395,0.3785335456560138,-0.2382144904803919,-0.6657289581789706,0.8019467692886362,2.1790557614896318,-0.14003619797932987
CYBERSECURITY,CIBR,technology_and_growth,-0.08561644091272647,0.025797547107257346,0.2611159584653686,0.3308689711722916,-0.117366382318003,-0.4095089380131005,0.5395008350831758,1.1141369132382875,-0.08561644091272647
SOLAR,TAN,clean_energy,-0.05222034714544033,-0.09459756416931142,-0.17976458305654996,0.4514712789825204,-0.3550656011313753,-0.09041067594031663,0.6324093089811417,1.9026146789938847,-0.3273366787913462
METALS_MINING,XME,materials_and_mining,-0.004944909442387013,0.08788900969137536,-0.21378544790704357,0.41379014734166114,-0.26487424814890936,-0.260433672635571,0.5971270983033458,1.7468749436009903,-0.1358995704890429
EQUAL_WEIGHT_SP500,RSP,diversified_us_equity,-0.010999851817171558,0.015313535395140798,-0.04212515124821392,0.11077541878031319,-0.020395605788028237,-0.807761225473639,0.7754614987293903,0.7053466857886128,-0.011177472035771241
BIOTECH,XBI,healthcare_and_biotech,0.04156575447590982,0.053767624850830975,0.10361038489705687,0.3138023669149853,-0.10512542245427237,-0.33565967057364954,0.47078305602697185,1.015808559425306,-0.03639043384187868
REGIONAL_BANKS,KRE,financials,-0.039099690231862994,-0.03209600014617964,-0.020353636135481024,0.18943379633931676,-0.04131914805714776,-0.8191020940721748,0.4279422742227285,0.7501759648731623,-0.04131914805714776
AEROSPACE_DEFENSE,ITA,industrials_and_defense,-0.048580258577469504,0.007585253535013159,-0.14730258440126887,0.253298868938955,-0.08577236865594762,-0.4017826848625509,0.5654300104392478,1.0133864119811369,-0.061843470447108695
CANADA,EWC,international_equity,-0.005313977849692564,0.02168055655265233,-0.04824824039700082,0.11498274873610484,-0.031964658807252744,-0.38640094095039196,0.6720427666601105,0.7420495552368163,-0.0073919184935948845
UNITED_KINGDOM,EWU,international_equity,0.005801960292841635,0.007195513313574375,-0.09277727197532037,0.12725001000804537,-0.03395187297465474,-0.5248609523956287,0.6027272543474698,0.6989914522004358,-0.0028759118482082346
AUSTRALIA,EWA,international_equity,0.00033625517682578376,0.010514987828118105,-0.10129494978170983,0.16461455429404898,-0.04784527585984655,-0.7766659896904345,0.6716409278185467,0.9228310813995034,-0.02170338213494849
SOUTH_KOREA,EWY,international_equity,-0.0025752517503784267,0.025032409779893072,0.1627422184585252,0.8052735250920218,-0.34210762444527654,0.10546857637697163,0.6356370211757714,2.747757984195953,-0.18722624934991783
