round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-05-28-1W,anthropic-claude-opus-4-7,anthropic,1,SEMICONDUCTORS,3500,35.0,1,0.04617976996453366,0.016162919487586778,"Strongest momentum with chip sales +79% YoY, AI capex surging 75% in 2026, and 5.6% weekly gain shows persistent trend."
CB-2026-05-28-1W,anthropic-claude-opus-4-7,anthropic,1,MOMENTUM,2500,25.0,2,0.03565868845116471,0.008914672112791178,Momentum factor up 4.13% last week and 13.92% monthly; trend persistence favored with VIX at 16 and easing financial conditions.
CB-2026-05-28-1W,anthropic-claude-opus-4-7,anthropic,1,TECHNOLOGY,2000,20.0,3,0.03382387936304587,0.006764775872609175,"Tech sector +4.63% weekly, +18% monthly; AI infrastructure spend and software pricing tailwinds intact through window."
CB-2026-05-28-1W,anthropic-claude-opus-4-7,anthropic,1,AEROSPACE_DEFENSE,1500,15.0,4,-0.016980090315549923,-0.0025470135473324882,FY2027 defense budget +28% with $1.5T request; ITA +5.57% weekly momentum into ISM week.
CB-2026-05-28-1W,anthropic-claude-opus-4-7,anthropic,1,GOLD,500,5.0,5,-0.003664707081384444,-0.0001832353540692222,Hedge against ISM disappointment and sticky 3.8% CPI; gold futures firming despite weekly dip.
CB-2026-05-28-1W,anthropic-claude-opus-4-8,anthropic,1,SEMICONDUCTORS,3500,35.0,1,0.04617976996453366,0.016162919487586778,"Strongest near-term momentum (+5.6% 7d, +22% 30d), robust chip sales data up 79% YoY, and AI capex tailwind; leadership likely persists into June 4."
CB-2026-05-28-1W,anthropic-claude-opus-4-8,anthropic,1,TECHNOLOGY,2500,25.0,2,0.03382387936304587,0.008455969840761468,Broad tech leadership (+4.6% 7d) supported by strong software pricing and AI infrastructure spending; less concentrated than pure semis.
CB-2026-05-28-1W,anthropic-claude-opus-4-8,anthropic,1,MOMENTUM,2000,20.0,3,0.03565868845116471,0.007131737690232943,"Momentum factor leading (+4.1% 7d) in a low-VIX, tight-credit risk-on tape; trend persistence favored over a one-week window."
CB-2026-05-28-1W,anthropic-claude-opus-4-8,anthropic,1,NASDAQ100,1000,10.0,4,0.006810780222816559,0.000681078022281656,Mega-cap growth exposure with strong trend (+2.95% 7d) and beta to continued tech leadership.
CB-2026-05-28-1W,anthropic-claude-opus-4-8,anthropic,1,TAIWAN,1000,10.0,5,0.03332034184221322,0.003332034184221322,Semiconductor supply-chain proxy with explosive momentum (+8.3% 7d); leverages same AI/chip cycle driving leadership.
CB-2026-05-28-1W,google-gemini-3-1-pro,google,1,SEMICONDUCTORS,4000,40.0,1,0.04617976996453366,0.018471907985813465,Strong momentum and AI infrastructure spending trends support continued outperformance in the near term.
CB-2026-05-28-1W,google-gemini-3-1-pro,google,1,TECHNOLOGY,3000,30.0,2,0.03382387936304587,0.010147163808913761,Broad technology exposure benefits from the same AI tailwinds and strong recent momentum.
CB-2026-05-28-1W,google-gemini-3-1-pro,google,1,MOMENTUM,3000,30.0,3,0.03565868845116471,0.010697606535349412,"Captures the strong recent trend in equities, particularly in tech and growth sectors."
CB-2026-05-28-1W,openai-gpt-5-5,openai,1,SEMICONDUCTORS,4000,40.0,1,0.04617976996453366,0.018471907985813465,"Strongest directly supported AI and chip-cycle exposure, with leading 7-day, 30-day, 6-month, and 1-year momentum plus robust reported global semiconductor sales growth."
CB-2026-05-28-1W,openai-gpt-5-5,openai,1,SOUTH_KOREA,2500,25.0,2,-0.011821144315275034,-0.0029552860788187585,"Very strong recent country momentum and high sensitivity to semiconductors, exports, and global risk appetite, offering potential upside if the AI hardware trade continues through the week."
CB-2026-05-28-1W,openai-gpt-5-5,openai,1,TAIWAN,2000,20.0,3,0.03332034184221322,0.006664068368442644,Semiconductor supply-chain exposure with exceptional recent momentum and likely correlation to continued chip and AI infrastructure enthusiasm.
CB-2026-05-28-1W,openai-gpt-5-5,openai,1,TECHNOLOGY,1000,10.0,4,0.03382387936304587,0.0033823879363045874,Broad large-cap technology exposure adds participation in the same near-term growth leadership while slightly diversifying beyond pure semiconductor and country-specific risk.
CB-2026-05-28-1W,openai-gpt-5-5,openai,1,AEROSPACE_DEFENSE,500,5.0,5,-0.016980090315549923,-0.0008490045157774962,Recent strong performance and supportive defense-budget facts provide a diversifying momentum sleeve outside AI-linked equities.
CB-2026-05-28-1W,xai-grok-4-3,xai,1,SEMICONDUCTORS,4000,40.0,1,0.04617976996453366,0.018471907985813465,Strongest 7-day trailing return at 5.63% with continued AI infrastructure spending tailwinds likely to support prices into early June.
CB-2026-05-28-1W,xai-grok-4-3,xai,1,TECHNOLOGY,3500,35.0,2,0.03382387936304587,0.011838357777066055,4.63% 7-day return and sector exposure to software and hardware benefiting from data-center demand before ISM releases.
CB-2026-05-28-1W,xai-grok-4-3,xai,1,AEROSPACE_DEFENSE,2500,25.0,3,-0.016980090315549923,-0.004245022578887481,5.57% 7-day return and FY2027 defense budget request providing near-term positive sentiment.
