option_id,label,asset_symbol,entry_price,exit_price,entry_price_source,exit_price_source,return,rank,is_benchmark,is_cash
SEMICONDUCTORS,Semiconductors,SMH,599.8300170898438,627.53,adj_close,adj_close,0.046179721122571404,1,False,False
SOFTWARE,Software,IGV,95.68000030517578,100.06,adj_close,adj_close,0.04577758863768833,2,False,False
OIL,Crude Oil,USO,130.77999877929688,136.74,adj_close,adj_close,0.04557272730030504,3,False,False
MOMENTUM,US Momentum Equities,MTUM,314.6499938964844,325.87,adj_close,adj_close,0.03565868845116471,4,False,False
TECHNOLOGY,Technology Sector,XLK,186.8699951171875,193.17,adj_close,adj_close,0.033713303619779644,5,False,False
TAIWAN,Taiwan Equities,EWT,102.33999633789062,105.75,adj_close,adj_close,0.03332034184221322,6,False,False
ENERGY,Energy Sector,XLE,56.93000030517578,58.75,adj_close,adj_close,0.031969079309116966,7,False,False
FINANCIALS,Financials Sector,XLF,51.27000045776367,52.19,adj_close,adj_close,0.01794420780226491,8,False,False
COPPER,Copper,CPER,39.060001373291016,39.73,adj_close,adj_close,0.017153062036682876,9,False,False
JAPAN,Japan Equities,EWJ,92.69999694824219,94.13,adj_close,adj_close,0.01542613914600488,10,False,False
CANADA,Canada Equities,EWC,58.58000183105469,59.42,adj_close,adj_close,0.014339333265435572,11,False,False
INDUSTRIALS,Industrials Sector,XLI,173.8000030517578,176.16,adj_close,adj_close,0.013578808439602685,12,False,False
MID_CAP,US Mid-Cap Stocks,IJH,74.44999694824219,75.46,adj_close,adj_close,0.013566193326508325,13,False,False
CHINA,China Equities,MCHI,54.9900016784668,55.73,adj_close,adj_close,0.013456961246520072,14,False,False
LARGE_VALUE,US Large-Cap Value,IWD,238.02999877929688,241.03,adj_close,adj_close,0.0126034585392103,15,False,False
EQUAL_WEIGHT_SP500,Equal-Weight S&P 500,RSP,208.25,210.83,adj_close,adj_close,0.012388955582232963,16,False,False
HEALTHCARE,Healthcare Sector,XLV,150.8800048828125,152.08,adj_close,adj_close,0.007953307783357566,17,False,False
BROAD_COMMODITIES,Broad Commodities,PDBC,17.719999313354492,17.85,adj_close,adj_close,0.007336382149153664,18,False,False
EMERGING_MARKETS,Emerging Markets,VWO,59.900001525878906,60.31,adj_close,adj_close,0.006844715587260186,19,False,False
NASDAQ100,Nasdaq 100,QQQ,735.5999755859375,740.61,adj_close,adj_close,0.006810800136408224,20,False,False
REGIONAL_BANKS,Regional Banks,KRE,69.55000305175781,69.98,adj_close,adj_close,0.006182558294385743,21,False,False
MATERIALS,Materials Sector,XLB,51.36000061035156,51.62,adj_close,adj_close,0.0050622933519988145,22,False,False
US_DOLLAR,US Dollar,UUP,27.700000762939453,27.84,adj_close,adj_close,0.005054123942402677,23,False,False
TOTAL_US_MARKET,Total US Stock Market,VTI,371.6600036621094,373.38,adj_close,adj_close,0.004627875802999615,24,False,False
SP500,S&P 500,SPY,754.5999755859375,757.09,adj_close,adj_close,0.003299793923434713,25,True,False
DEVELOPED_EX_US,Developed Markets ex-US,VEA,71.66000366210938,71.84,adj_close,adj_close,0.002511810336200071,26,False,False
AUSTRALIA,Australia Equities,EWA,28.969999313354492,29.04,adj_close,adj_close,0.0024163164758252975,27,False,False
MUNICIPAL_BONDS,Municipal Bonds,MUB,107.02999877929688,107.19,adj_close,adj_close,0.0014949193920206216,28,False,False
CASH,Cash / Do Not Invest,CASH,1.0,1.0,adj_close,adj_close,0.0,29,False,True
SMALL_CAP,US Small-Cap Stocks,IWM,292.0299987792969,292.01,adj_close,adj_close,-6.848193466590935e-05,30,False,False
REAL_ESTATE,Real Estate Sector,XLRE,44.40999984741211,44.4,adj_close,adj_close,-0.00022517107512876056,31,False,False
DIVIDEND,US Dividend Equities,SCHD,32.630001068115234,32.59,adj_close,adj_close,-0.0012258984617171675,32,False,False
EMERGING_MARKET_BONDS,Emerging Market USD Bonds,EMB,96.2300033569336,96.1,adj_close,adj_close,-0.0013509649007430458,33,False,False
SMALL_VALUE,US Small-Cap Value,IWN,215.36000061035156,215.04,adj_close,adj_close,-0.0014858869309279932,34,False,False
EUROPE,Europe Equities,VGK,89.02999877929688,88.89,adj_close,adj_close,-0.0015724899608717813,35,False,False
LARGE_GROWTH,US Large-Cap Growth,IWF,127.12000274658203,126.83,adj_close,adj_close,-0.0022813305562946473,36,False,False
SHORT_TREASURY,Short-Term Treasury Bills,BIL,91.62999725341797,91.41,adj_close,adj_close,-0.0024009304814178734,37,False,False
UNITED_KINGDOM,United Kingdom Equities,EWU,47.0,46.88,adj_close,adj_close,-0.002553191489361617,38,False,False
