round_id,target_date,price_date,option_id,symbol,price,price_source,published
CB-2026-06-03-1M,2026-06-02,2026-06-02,AEROSPACE_DEFENSE,ITA,228.33,tiingo_eod_adj_close_from_universe_trailing_returns,True
CB-2026-06-03-1M,2026-06-02,2026-06-02,BROAD_AI_TECH,AIQ,70.14,tiingo_eod_adj_close_from_universe_trailing_returns,True
CB-2026-06-03-1M,2026-06-02,2026-06-02,CASH,,1.0,tiingo_eod_adj_close_from_universe_trailing_returns,True
CB-2026-06-03-1M,2026-06-02,2026-06-02,CYBERSECURITY,CIBR,94.32,tiingo_eod_adj_close_from_universe_trailing_returns,True
CB-2026-06-03-1M,2026-06-02,2026-06-02,GOLD,IAU,84.42,tiingo_eod_adj_close_from_universe_trailing_returns,True
CB-2026-06-03-1M,2026-06-02,2026-06-02,METALS_MINING,XME,132.83,tiingo_eod_adj_close_from_universe_trailing_returns,True
CB-2026-06-03-1M,2026-06-02,2026-06-02,MOMENTUM,MTUM,326.03,tiingo_eod_adj_close_from_universe_trailing_returns,True
CB-2026-06-03-1M,2026-06-02,2026-06-02,SEMICONDUCTORS,SMH,632.21,tiingo_eod_adj_close_from_universe_trailing_returns,True
CB-2026-06-03-1M,2026-06-02,2026-06-02,SOUTH_KOREA,EWY,214.53,tiingo_eod_adj_close_from_universe_trailing_returns,True
CB-2026-06-03-1M,2026-06-02,2026-06-02,SP500,SPY,759.57,tiingo_eod_adj_close_from_universe_trailing_returns,True
CB-2026-06-03-1M,2026-06-02,2026-06-02,TAIWAN,EWT,107.11,tiingo_eod_adj_close_from_universe_trailing_returns,True
CB-2026-06-03-1M,2026-06-02,2026-06-02,TECHNOLOGY,XLK,198.21,tiingo_eod_adj_close_from_universe_trailing_returns,True
CB-2026-06-03-1M,2026-06-03,2026-06-03,AEROSPACE_DEFENSE,ITA,224.89,tiingo_eod,True
CB-2026-06-03-1M,2026-06-03,2026-06-03,BROAD_AI_TECH,AIQ,69.16,tiingo_eod,True
CB-2026-06-03-1M,2026-06-03,2026-06-03,CASH,,1.0,cash,True
CB-2026-06-03-1M,2026-06-03,2026-06-03,CYBERSECURITY,CIBR,91.67,tiingo_eod,True
CB-2026-06-03-1M,2026-06-03,2026-06-03,GOLD,IAU,83.59,tiingo_eod,True
CB-2026-06-03-1M,2026-06-03,2026-06-03,METALS_MINING,XME,128.53,tiingo_eod,True
CB-2026-06-03-1M,2026-06-03,2026-06-03,MOMENTUM,MTUM,329.5,tiingo_eod,True
CB-2026-06-03-1M,2026-06-03,2026-06-03,SEMICONDUCTORS,SMH,637.9,tiingo_eod,True
CB-2026-06-03-1M,2026-06-03,2026-06-03,SOUTH_KOREA,EWY,212.96,tiingo_eod,True
CB-2026-06-03-1M,2026-06-03,2026-06-03,SP500,SPY,754.24,tiingo_eod,True
CB-2026-06-03-1M,2026-06-03,2026-06-03,TAIWAN,EWT,106.9,tiingo_eod,True
CB-2026-06-03-1M,2026-06-03,2026-06-03,TECHNOLOGY,XLK,196.23,tiingo_eod,True
