round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-08-04-1W,anthropic-claude-fable-5,anthropic,1,SP500,4000,40.0,1,-0.0009982757055995162,-0.0003993102822398065,Record close with strong breadth (79.7% positive assets 5s) and firm ISM manufacturing; core diversified anchor.
CB-2026-08-04-1W,anthropic-claude-fable-5,anthropic,1,NASDAQ100,2500,25.0,2,-0.007460109138633708,-0.001865027284658427,Strong 5-day recovery (+3.05% active) after prior pullback; earnings momentum and easing oil supports growth beta.
CB-2026-08-04-1W,anthropic-claude-fable-5,anthropic,1,HEALTHCARE,1500,15.0,3,0.03645897594077718,0.005468846391116577,Deep recent relative pullback with top-tier quality evidence score (0.80) and Eli Lilly Q2 catalyst Aug 5; defensive ballast.
CB-2026-08-04-1W,anthropic-claude-fable-5,anthropic,1,LOW_VOL,1000,10.0,4,-0.009687131823537087,-0.0009687131823537088,Highest recent-pullback rank (0.94) with solid prior trend; mean-reversion candidate with low downside.
CB-2026-08-04-1W,anthropic-claude-fable-5,anthropic,1,GOLD,1000,10.0,5,0.07158691231158931,0.007158691231158931,Hedge against Hormuz escalation and refunding/CPI rate volatility; recent modest gain despite soft dollar backdrop.
CB-2026-08-04-1W,anthropic-claude-opus-4-8,anthropic,1,SP500,5000,50.0,1,-0.0009982757055995162,-0.0004991378527997581,Broad large-cap momentum with record close and strong breadth; core anchor.
CB-2026-08-04-1W,anthropic-claude-opus-4-8,anthropic,1,TECHNOLOGY,3000,30.0,2,-0.004333868378812222,-0.0013001605136436667,"Strong recent tech leadership with 5s active +5.13% and 3s +6.36%, supported by growth-stock resilience."
CB-2026-08-04-1W,anthropic-claude-opus-4-8,anthropic,1,NASDAQ100,2000,20.0,3,-0.007460109138633708,-0.0014920218277267418,Large-cap growth momentum continuation with 5s active +3.05% and record Nasdaq close.
CB-2026-08-04-1W,anthropic-claude-opus-5,anthropic,1,SP500,4500,45.0,1,-0.0009982757055995162,-0.00044922406751978227,Core benchmark exposure at record highs with broad participation.
CB-2026-08-04-1W,anthropic-claude-opus-5,anthropic,1,HEALTHCARE,2000,20.0,2,0.03645897594077718,0.007291795188155437,Deep relative pullback (-7.2% 5s active) with strong prior trend and low beta; mean-reversion candidate with Lilly Q2 catalyst.
CB-2026-08-04-1W,anthropic-claude-opus-5,anthropic,1,FINANCIALS,2000,20.0,3,-0.0013821700069109877,-0.00027643400138219757,"High quality-evidence score, prior positive active trend, at 52w high, steep curve supportive."
CB-2026-08-04-1W,anthropic-claude-opus-5,anthropic,1,CONSUMER_STAPLES,1500,15.0,4,-0.007965327398383626,-0.0011947991097575438,Largest recent relative pullback among defensives with strong prior trend; hedges tech-led drawdown risk.
CB-2026-08-04-1W,google-gemini-3-1-pro,google,1,SP500,5000,50.0,1,-0.0009982757055995162,-0.0004991378527997581,Core holding to capture broad market momentum and record highs.
CB-2026-08-04-1W,google-gemini-3-1-pro,google,1,SHORT_TREASURY,5000,50.0,2,0.0007656967840734552,0.0003828483920367276,Defensive allocation to balance equity risk and capture yield.
CB-2026-08-04-1W,openai-gpt-5-5,openai,1,SOFTWARE,2500,25.0,1,0.018823511460248188,0.004705877865062047,"Strongest short-term relative price action in the universe among assessed finalists, with a plausible risk-on continuation case into the one-week window despite weak quality evidence."
CB-2026-08-04-1W,openai-gpt-5-5,openai,1,CYBERSECURITY,2500,25.0,2,0.020216440360887322,0.0050541100902218306,"Cybersecurity combines strong 3-day and 5-day active momentum with a 52-week high, offering a cleaner continuation setup than many higher-volatility technology themes."
CB-2026-08-04-1W,openai-gpt-5-5,openai,1,OIL,2000,20.0,3,0.10217654698869882,0.020435309397739767,"Crude exposure has a near-term rebound/geopolitical-risk premium setup after a sharp drop, with Hormuz shipping risks unresolved inside the scoring window."
CB-2026-08-04-1W,openai-gpt-5-5,openai,1,ETHEREUM_ETF,1500,15.0,4,0.002120162909949208,0.0003180244364923812,"Ethereum has strong prior active performance and high quality evidence after a recent pullback, providing convex upside if risk appetite persists."
CB-2026-08-04-1W,openai-gpt-5-5,openai,1,YEN,1500,15.0,5,-0.008942372001457644,-0.0013413558002186466,"Yen provides a diversifying risk-off component with unusually high volume activity and a small positive short-term price move, while still clearing the SPY base forecast."
CB-2026-08-04-1W,openai-gpt-5-6-sol,openai,1,DIVIDEND,3000,30.0,1,0.012407680945347277,0.0037223042836041827,"Strong prior relative trend, deep recent relative pullback, and the universe's highest quality score support a short-term rebound."
CB-2026-08-04-1W,openai-gpt-5-6-sol,openai,1,REAL_ESTATE,2000,20.0,2,-0.02413106043834412,-0.004826212087668824,High quality evidence and a sizable pullback create a favorable rebound setup if yields stabilize.
CB-2026-08-04-1W,openai-gpt-5-6-sol,openai,1,ENERGY,2500,25.0,3,0.04118250170881743,0.010295625427204358,Strong prior relative trend and unresolved Hormuz risk offer rebound potential after the oil-led selloff.
CB-2026-08-04-1W,openai-gpt-5-6-sol,openai,1,ETHEREUM_ETF,2500,25.0,4,0.002120162909949208,0.000530040727487302,"Top-tier prior trend and pullback ranks support a tactical rebound, though volatility keeps the position capped."
CB-2026-08-04-1W,xai-grok-4-3,xai,1,SP500,10000,100.0,1,-0.0009982757055995162,-0.0009982757055995162,No active holding clears the base-forecast hurdle above SP500; market data shows record closes but mixed macro releases with no clear one-week catalyst for outperformance.
CB-2026-08-04-1W,xai-grok-4-5,xai,1,SOFTWARE,3000,30.0,1,0.018823511460248188,0.005647053438074456,Strong recent rebound and high beta to continued risk-on after record closes supports outperformance vs SPY over one week.
CB-2026-08-04-1W,xai-grok-4-5,xai,1,CYBERSECURITY,2000,20.0,2,0.020216440360887322,0.0040432880721774644,Positive 3-session momentum and lower relative drawdown than pure semis support continuation above SPY base.
CB-2026-08-04-1W,xai-grok-4-5,xai,1,COPPER,2000,20.0,3,0.001993054825688123,0.00039861096513762464,Positive active return and industrial demand proxy with base case above SPY amid manufacturing PMI strength.
CB-2026-08-04-1W,xai-grok-4-5,xai,1,FINANCIALS,1500,15.0,4,-0.0013821700069109877,-0.00020732550103664814,Solid prior active trend and quality score with rates backdrop supporting modest outperformance.
