round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-07-09-1M,anthropic-claude-fable-5,anthropic,1,SEMICONDUCTORS,2500,25.0,1,-0.04118605301696476,-0.01029651325424119,"AI memory demand (Micron), TSMC monthly sales and Q2 results within window, and data-center supply tightness cited by ISM support continued semi strength."
CB-2026-07-09-1M,anthropic-claude-fable-5,anthropic,1,NASDAQ100,2000,20.0,2,-0.000345647605353383,-6.91295210706766e-05,Broad mega-cap tech earnings season falls within the window with strong AI-driven momentum and lower single-theme risk than pure semis.
CB-2026-07-09-1M,anthropic-claude-fable-5,anthropic,1,BIOTECH,1500,15.0,3,-0.042062332602873176,-0.006309349890430976,"Very strong recent breadth (75% up days, at 52w high, low drawdown) with low correlation to tech, diversifying the AI tilt."
CB-2026-07-09-1M,anthropic-claude-fable-5,anthropic,1,FINANCIALS,1500,15.0,4,0.03709038530788633,0.00556355779618295,Bank earnings kick off July 14 with improving relative momentum and firm rates environment supporting net interest income.
CB-2026-07-09-1M,anthropic-claude-fable-5,anthropic,1,ENERGY,2500,25.0,5,0.048887267420649305,0.012221816855162326,Active US-Iran conflict and uncertain ceasefire pose asymmetric upside for energy equities as a geopolitical hedge; sector negative beta cushions equity risk.
CB-2026-07-09-1M,anthropic-claude-opus-4-7,anthropic,1,CYBERSECURITY,3000,30.0,1,0.03808614470613181,0.011425843411839541,"Strong momentum (+11.86% 30d, +9.61% vs SPY), at 52w highs, defensive tech theme insulated from tariffs/geopolitics, data-center/AI-driven demand cited by ISM."
CB-2026-07-09-1M,anthropic-claude-opus-4-7,anthropic,1,FINANCIALS,2500,25.0,2,0.03709038530788633,0.009272596326971583,"JPM/WFC kick off Q2 earnings July 14, strong 30d momentum (+6.24%), steep curve and healthy credit backdrop favor banks into earnings."
CB-2026-07-09-1M,anthropic-claude-opus-4-7,anthropic,1,HEALTHCARE,2000,20.0,3,0.021643953875562838,0.004328790775112568,"Defensive sector with strong 30d relative strength (+3.13% vs SPY), low beta, hedges against geopolitical/inflation shocks before FOMC and CPI."
CB-2026-07-09-1M,anthropic-claude-opus-4-7,anthropic,1,SEMICONDUCTORS,1500,15.0,4,-0.04118605301696476,-0.006177907952544714,"TSMC July 16 earnings catalyst, Micron AI-memory commentary, ISM flagged data-center supply tightness; captures AI capex tailwind."
CB-2026-07-09-1M,anthropic-claude-opus-4-7,anthropic,1,SHORT_TREASURY,1000,10.0,5,0.0032050091937469993,0.00032050091937469994,"Dry powder to dampen volatility around CPI, FOMC July 29, and August 7 payrolls; positive carry with Fed on hold."
CB-2026-07-09-1M,anthropic-claude-opus-4-8,anthropic,1,FINANCIALS,2500,25.0,1,0.03709038530788633,0.009272596326971583,"Strong 30d relative outperformance (+3.99% vs SPY), low volatility, Q2 bank earnings July 14 catalyst with steepening curve and healthy credit backdrop."
CB-2026-07-09-1M,anthropic-claude-opus-4-8,anthropic,1,HEALTHCARE,2000,20.0,2,0.021643953875562838,0.004328790775112568,"Defensive sector leading recently (+3.13% vs SPY 30d), low beta 0.35, supported by biotech strength and stable fundamentals into a data-heavy month."
CB-2026-07-09-1M,anthropic-claude-opus-4-8,anthropic,1,SEMICONDUCTORS,2000,20.0,3,-0.04118605301696476,-0.008237210603392954,"AI/memory demand strong (Micron, TSMC catalysts July 10/16); high beta upside if tech continues leading, momentum intact with VIX low."
CB-2026-07-09-1M,anthropic-claude-opus-4-8,anthropic,1,SP500,2000,20.0,4,0.02866797036091029,0.005733594072182058,"Core broad-market beta with benign macro: low VIX, solid claims/PMI, no near-term Fed change, provides benchmark-relative stability."
CB-2026-07-09-1M,anthropic-claude-opus-4-8,anthropic,1,CYBERSECURITY,1500,15.0,5,0.03808614470613181,0.005712921705919771,Best benchmark-relative momentum (+9.61% 30d) at new highs with low drawdown; durable enterprise spending theme with contained volatility.
CB-2026-07-09-1M,google-gemini-3-1-pro,google,1,SEMICONDUCTORS,3000,30.0,1,-0.04118605301696476,-0.012355815905089428,"Strong momentum and AI demand catalysts, supported by Micron's update and upcoming TSMC earnings."
CB-2026-07-09-1M,google-gemini-3-1-pro,google,1,AEROSPACE_DEFENSE,2500,25.0,2,0.046448543527251474,0.011612135881812868,Geopolitical tensions in the Middle East following US strikes in Iran provide a catalyst for defense equities.
CB-2026-07-09-1M,google-gemini-3-1-pro,google,1,ENERGY,2500,25.0,3,0.048887267420649305,0.012221816855162326,Middle East tensions and Strait of Hormuz transit disruptions support energy prices and related equities.
CB-2026-07-09-1M,google-gemini-3-1-pro,google,1,SHORT_TREASURY,2000,20.0,4,0.0032050091937469993,0.0006410018387493999,Provides a risk-free yield and capital preservation amid geopolitical uncertainty and potential market volatility.
CB-2026-07-09-1M,openai-gpt-5-5,openai,1,SEMICONDUCTORS,3500,35.0,1,-0.04118605301696476,-0.014415118555937667,"AI infrastructure demand remains the clearest near-term earnings catalyst, with TSMC monthly sales and Q2 results inside the scoring window and Micron citing surging memory demand."
CB-2026-07-09-1M,openai-gpt-5-5,openai,1,CYBERSECURITY,2500,25.0,2,0.03808614470613181,0.009521536176532952,Strong recent relative strength with lower volatility than many AI-adjacent themes; cybersecurity spending can benefit from persistent enterprise AI/cloud security needs into earnings season.
CB-2026-07-09-1M,openai-gpt-5-5,openai,1,BIOTECH,2000,20.0,3,-0.042062332602873176,-0.008412466520574636,"Powerful recent breadth and momentum, relatively low benchmark beta versus other high-return themes, and potential continuation if risk appetite remains firm."
CB-2026-07-09-1M,openai-gpt-5-5,openai,1,OIL,1000,10.0,4,0.08228602880469671,0.008228602880469671,"Crude has sold off sharply, but active Middle East conflict and depressed Strait of Hormuz traffic create asymmetric near-term upside from supply-risk repricing."
CB-2026-07-09-1M,openai-gpt-5-5,openai,1,FINANCIALS,1000,10.0,5,0.03709038530788633,0.003709038530788633,"Financials have shown strong recent relative performance and large-bank Q2 earnings arrive early in the window, with still-high yields supporting net interest income if credit fears stay contained."
CB-2026-07-09-1M,xai-grok-4-3,xai,1,ENERGY,4000,40.0,1,0.048887267420649305,0.019554906968259723,Iran strikes and Hormuz shipping data create near-term oil price upside risk before August 7 close.
CB-2026-07-09-1M,xai-grok-4-3,xai,1,AEROSPACE_DEFENSE,3000,30.0,2,0.046448543527251474,0.013934563058175442,Geopolitical escalation supports defense budgets and aerospace names over the scoring window.
CB-2026-07-09-1M,xai-grok-4-3,xai,1,FINANCIALS,3000,30.0,3,0.03709038530788633,0.0111271155923659,Stable Fed path and low claims support bank and financial sector positioning into CPI and FOMC.
CB-2026-07-09-1M,xai-grok-4-5,xai,1,SEMICONDUCTORS,3000,30.0,1,-0.04118605301696476,-0.012355815905089428,AI memory/demand surge (Micron update) plus TSMC June sales and Q2 results catalysts before exit; high beta to growth risk-on.
CB-2026-07-09-1M,xai-grok-4-5,xai,1,BIOTECH,2500,25.0,2,-0.042062332602873176,-0.010515583150718294,Extreme 30d relative strength and at 52w high with positive up-day share; risk appetite and financing conditions support continuation into August.
CB-2026-07-09-1M,xai-grok-4-5,xai,1,CYBERSECURITY,2000,20.0,3,0.03808614470613181,0.007617228941226362,"Strongest 30d outperformance among tech themes, sitting at 52w high; defensive growth characteristics amid elevated ISM prices and data-center buildout."
CB-2026-07-09-1M,xai-grok-4-5,xai,1,FINANCIALS,1500,15.0,4,0.03709038530788633,0.00556355779618295,JPMorgan/Wells Fargo Q2 results on July 14 provide near-term catalyst; recent relative strength and lower beta vs pure growth.
CB-2026-07-09-1M,xai-grok-4-5,xai,1,TAIWAN,1000,10.0,5,-0.01865778200856727,-0.001865778200856727,Direct semiconductor supply-chain exposure with TSMC catalysts; 30d outperformance and high beta to AI hardware cycle.
