option_id,label,asset_symbol,entry_price,exit_price,entry_price_source,exit_price_source,return,rank,is_benchmark,is_cash
BIOTECH,Biotechnology,XBI,128.5482959798,160.81,adj_close,adj_close,0.25096951907685794,1,False,False
ETHEREUM_ETF,Ethereum ETF,ETHA,11.869999885559082,13.55,adj_close,adj_close,0.14153328817507305,2,False,False
AEROSPACE_DEFENSE,Aerospace and Defense,ITA,229.2920067967,250.78,adj_close,adj_close,0.09371453241434691,3,False,False
TAIWAN,Taiwan Equities,EWT,98.08000183105469,107.27,adj_close,adj_close,0.09369900078892046,4,False,False
SOUTH_KOREA,South Korea Equities,EWY,175.19000244140625,189.85,adj_close,adj_close,0.08368056027339166,5,False,False
REGIONAL_BANKS,Regional Banks,KRE,69.7661423218,75.56,adj_close,adj_close,0.08304684027784592,6,False,False
FINANCIALS,Financials Sector,XLF,52.1184269707,56.14,adj_close,adj_close,0.07716221043203886,7,False,False
CYBERSECURITY,Cybersecurity,CIBR,86.625344402,92.91,adj_close,adj_close,0.07254984833116462,8,False,False
INDUSTRIALS,Industrials Sector,XLI,173.7555566547,185.56,adj_close,adj_close,0.06793706959690882,9,False,False
SMALL_CAP,US Small-Cap Stocks,IWM,280.9870816282,298.9,adj_close,adj_close,0.0637499712371199,10,False,False
HEALTHCARE,Healthcare Sector,XLV,152.3437605123,161.96,adj_close,adj_close,0.06312197792257868,11,False,False
SMALL_VALUE,US Small-Cap Value,IWN,208.6860785651,221.74,adj_close,adj_close,0.06255290973244199,12,False,False
SEMICONDUCTORS,Semiconductors,SMH,569.69,604.3,adj_close,adj_close,0.060752338991381105,13,False,False
BITCOIN_ETF,Bitcoin ETF,IBIT,34.13999938964844,36.12,adj_close,adj_close,0.057996503976268876,14,False,False
JAPAN,Japan Equities,EWJ,90.2393741181,95.27,adj_close,adj_close,0.055747570626057286,15,False,False
INDIA,India Equities,INDA,47.34,49.88,adj_close,adj_close,0.05365441487114486,16,False,False
MOMENTUM,US Momentum Equities,MTUM,306.1414469034,321.71,adj_close,adj_close,0.05085411744824109,17,False,False
LARGE_VALUE,US Large-Cap Value,IWD,235.6838047336,247.24000549316406,adj_close,adj_close,0.04903264682368125,18,False,False
EUROPE,Europe Equities,VGK,85.9622495364,89.97,adj_close,adj_close,0.046622214811897766,19,False,False
DEVELOPED_EX_US,Developed Markets ex-US,VEA,68.8110520147,71.89,adj_close,adj_close,0.04474496312950205,20,False,False
AGRICULTURE,Agriculture Commodities,DBA,26.399999618530273,27.54,adj_close,adj_close,0.04318183325538971,21,False,False
LOW_VOL,US Low Volatility Equities,SPLV,73.3321267906,76.17,adj_close,adj_close,0.03869890774480811,22,False,False
EQUAL_WEIGHT_SP500,Equal-Weight S&P 500,RSP,207.029871671,215.0,adj_close,adj_close,0.03849747992727193,23,False,False
BRAZIL,Brazil Equities,EWZ,33.68927764892578,34.92,adj_close,adj_close,0.036531574345390005,24,False,False
EMERGING_MARKETS,Emerging Markets,VWO,57.9622803701,60.07,adj_close,adj_close,0.03636364229360578,25,False,False
MID_CAP,US Mid-Cap Stocks,IJH,73.7664932566,76.42,adj_close,adj_close,0.035971707834472566,26,False,False
UNITED_KINGDOM,United Kingdom Equities,EWU,45.7208012279,47.22,adj_close,adj_close,0.032790299641231035,27,False,False
MEXICO,Mexico Equities,EWW,74.01087188720703,76.43,adj_close,adj_close,0.03268611828380763,28,False,False
MATERIALS,Materials Sector,XLB,50.4411700306,51.98,adj_close,adj_close,0.030507420197954715,29,False,False
CONSUMER_DISCRETIONARY,Consumer Discretionary Sector,XLY,114.6274142548,118.01,adj_close,adj_close,0.029509395873495103,30,False,False
UTILITIES,Utilities Sector,XLU,44.0697207152,45.3,adj_close,adj_close,0.02791665717036551,31,False,False
NASDAQ100,Nasdaq 100,QQQ,704.2836226246,722.8200073242188,adj_close,adj_close,0.026319488490362364,32,False,False
SOUTH_AFRICA,South Africa Equities,EZA,62.9896125793457,64.63,adj_close,adj_close,0.02604218939413161,33,False,False
TOTAL_US_MARKET,Total US Stock Market,VTI,362.3359658562,371.6700134277344,adj_close,adj_close,0.025760753695753147,34,False,False
AUSTRALIA,Australia Equities,EWA,27.671077728271484,28.33,adj_close,adj_close,0.02381267105672924,35,False,False
SP500,S&P 500,SPY,735.674690596,751.280029296875,adj_close,adj_close,0.021212281597226657,36,True,False
BROAD_AI_TECH,Broad AI Technology,AIQ,62.5195599682,63.84,adj_close,adj_close,0.021120430669563817,37,False,False
TECHNOLOGY,Technology Sector,XLK,180.0863912042,183.57,adj_close,adj_close,0.01934409797712,38,False,False
CONSUMER_STAPLES,Consumer Staples Sector,XLP,82.8610535095,84.1,adj_close,adj_close,0.014952096769539125,39,False,False
EMERGING_MARKET_BONDS,Emerging Market USD Bonds,EMB,95.00431823730469,96.35,adj_close,adj_close,0.01416442734038692,40,False,False
US_DOLLAR,US Dollar,UUP,28.020000457763672,28.32,adj_close,adj_close,0.010706621603683963,41,False,False
HIGH_YIELD_CREDIT,High Yield Corporate Bonds,HYG,79.0636479233,79.87,adj_close,adj_close,0.010198771469313694,42,False,False
MORTGAGE_BACKED_BONDS,Agency Mortgage-Backed Bonds,MBB,93.40577697753906,94.28,adj_close,adj_close,0.009359410635502385,43,False,False
INTERMEDIATE_TREASURY,Intermediate-Term US Treasury Bonds,IEF,93.3113184579,94.18,adj_close,adj_close,0.0093094981022257,44,False,False
AGGREGATE_BONDS,US Aggregate Bond Market,AGG,97.8415226655,98.66,adj_close,adj_close,0.008365337253572802,45,False,False
LONG_TREASURY,Long-Term US Treasury Bonds,TLT,84.744852602,85.45,adj_close,adj_close,0.008320828656245283,46,False,False
MUNICIPAL_BONDS,Municipal Bonds,MUB,106.68274688720703,107.57,adj_close,adj_close,0.008316744166055656,47,False,False
INVESTMENT_GRADE_CREDIT,Investment Grade Corporate Bonds,LQD,107.7908229718,108.67,adj_close,adj_close,0.008156325408425591,48,False,False
INTERNATIONAL_BONDS,International Aggregate Bonds,BNDX,47.899959564208984,48.22,adj_close,adj_close,0.006681434362423744,49,False,False
DIVIDEND,US Dividend Equities,SCHD,32.0449135976,32.24,adj_close,adj_close,0.006087905395838256,50,False,False
CANADA,Canada Equities,EWC,57.759972862,58.06,adj_close,adj_close,0.005194378098425156,51,False,False
AUTONOMOUS_ROBOTICS,Autonomous Technology and Robotics,ARKQ,129.6,130.11,adj_close,adj_close,0.00393518518518543,52,False,False
LARGE_GROWTH,US Large-Cap Growth,IWF,122.5847482384,123.0,adj_close,adj_close,0.0033874667735371844,53,False,False
TIPS,Treasury Inflation-Protected Securities,TIP,108.1917641227,108.49,adj_close,adj_close,0.0027565487975755865,54,False,False
SHORT_TREASURY,Short-Term Treasury Bills,BIL,91.1830133436,91.43000030517578,adj_close,adj_close,0.002708694882072704,55,False,False
CASH,Cash / Do Not Invest,CASH,1.0,1.0,adj_close,adj_close,0.0,56,False,True
REAL_ESTATE,Real Estate Sector,XLRE,44.3162865969,44.29,adj_close,adj_close,-0.0005931588343378591,57,False,False
EURO,Euro,FXE,106.21943664550781,105.57,adj_close,adj_close,-0.006114103652001268,58,False,False
COPPER,Copper,CPER,38.08000183105469,37.84,adj_close,adj_close,-0.0063025687897672045,59,False,False
COMMUNICATIONS,Communication Services Sector,XLC,111.3742672391,110.21,adj_close,adj_close,-0.010453646681244155,60,False,False
SOFTWARE,Software,IGV,95.832595444,94.79,adj_close,adj_close,-0.01087934057477602,61,False,False
YEN,Japanese Yen,FXY,57.310001373291016,56.59,adj_close,adj_close,-0.012563276147931957,62,False,False
GOLD,Gold,IAU,81.22,78.3,adj_close,adj_close,-0.035951736025609526,63,False,False
CHINA,China Equities,MCHI,54.0842676953,52.02,adj_close,adj_close,-0.03816761848250716,64,False,False
ENERGY,Energy Sector,XLE,57.2623252921,53.13,adj_close,adj_close,-0.07216481815959541,65,False,False
BROAD_COMMODITIES,Broad Commodities,PDBC,17.46,16.1,adj_close,adj_close,-0.07789232531500567,66,False,False
SILVER,Silver,SLV,61.56999969482422,56.11,adj_close,adj_close,-0.08867954721271831,67,False,False
SOLAR,Solar Energy,TAN,64.05,57.54,adj_close,adj_close,-0.10163934426229504,68,False,False
METALS_MINING,Metals and Mining,XME,118.5175407164,106.08,adj_close,adj_close,-0.1049426155927563,69,False,False
OIL,Crude Oil,USO,133.02000427246094,104.35,adj_close,adj_close,-0.21553152421899657,70,False,False
