option_id,symbol,economic_exposure_cluster,return_5s,active_return_21s,prior_105s_active_return,volatility_63s,max_drawdown_63s,volume_zscore_20v120,corr_spy_252s,beta_spy_252s,distance_52w_high
CASH,,capital_preservation,0.0,-0.002120855740593175,-0.14911854674741098,0.0,0.0,0.0,,0.0,
SHORT_TREASURY,BIL,capital_preservation,0.0008751631276180394,0.0009432657035874925,-0.13421361002058596,0.001953074288511233,-0.00010937601779292816,-0.5887782080270092,-0.10543805872529337,-0.0016017815280365618,0.0
SP500,SPY,diversified_us_equity,0.0010918657075786875,0.0,0.0,0.1282831923637878,-0.03376381193750455,-1.1254404777291853,1.0,1.0,-0.009885846651328634
TOTAL_US_MARKET,VTI,diversified_us_equity,0.0009753944776824675,-0.0003797428871437081,0.0015752907233790303,0.12655225229272996,-0.03292277478143768,-0.6406930607267878,0.9951292237651869,1.0118046520907806,-0.011891691261521897
NASDAQ100,QQQ,technology_and_growth,0.0035314396699468453,0.003910064865793927,0.04527497305376316,0.2393909287070911,-0.10960056470286783,-1.1185137253999182,0.928706418061006,1.4216932367298858,-0.03539435449629513
LARGE_GROWTH,IWF,technology_and_growth,0.005376811911278034,-0.002849571027156994,-0.04217501892100706,0.2037099350445783,-0.08290445085230691,-0.765827743810711,0.9336750402081437,1.2893800636845263,-0.04078064947223825
LARGE_VALUE,IWD,diversified_us_equity,-0.0027096416437791815,0.0037748564037636267,0.03545339644167855,0.10589224369385557,-0.013946976427555602,-0.6194980240758622,0.799299874893258,0.6987984282776294,-0.006746857764886927
MID_CAP,IJH,diversified_us_equity,0.0011879136134236301,-0.013847259986572436,-0.01864417857697398,0.13346387904802848,-0.05173509329546211,-0.7440719187803767,0.8061923141053683,0.9722747702160297,-0.03584593568653982
SMALL_CAP,IWM,diversified_us_equity,0.0008791538989856296,-0.009631300784599839,0.044596049978949726,0.1478425196209278,-0.04759247824563484,-1.1482311004890615,0.8174491965547369,1.1985868539110052,-0.029761666004313847
SMALL_VALUE,IWN,diversified_us_equity,0.006632588202864831,0.0014085785607524937,0.033896322268630596,0.11767907360890854,-0.03293316834008142,-0.9320020233496705,0.73318346484541,0.9366698383981074,-0.01235543969171915
DIVIDEND,SCHD,diversified_us_equity,-0.002865394969802648,0.030520047797034655,-0.04870981029535404,0.115866738099004,-0.02925047802804892,0.04327455670233677,0.28216445933228296,0.24340351633624907,-0.011644415168216127
