option_id,label,asset_symbol,entry_price,exit_price,entry_price_source,exit_price_source,return,rank,is_benchmark,is_cash
SOUTH_KOREA,South Korea Equities,EWY,144.21,169.13999938964844,adj_close,adj_close,0.1728728894643119,1,False,False
METALS_MINING,Metals and Mining,XME,97.58,111.91999816894531,adj_close,adj_close,0.14695632474836362,2,False,False
TAIWAN,Taiwan Equities,EWT,89.41,101.69999694824219,adj_close,adj_close,0.13745662619664678,3,False,False
SEMICONDUCTORS,Semiconductors,SMH,504.22,569.7000122070312,adj_close,adj_close,0.12986397248627823,4,False,False
AUTONOMOUS_ROBOTICS,Autonomous Technology and Robotics,ARKQ,109.56,122.4000015258789,adj_close,adj_close,0.1171960708824289,5,False,False
TECHNOLOGY,Technology Sector,XLK,166.57,185.91000366210938,adj_close,adj_close,0.11610736424391788,6,False,False
BROAD_AI_TECH,Broad AI Technology,AIQ,55.98,62.36000061035156,adj_close,adj_close,0.11396928564400799,7,False,False
CYBERSECURITY,Cybersecurity,CIBR,88.79,97.56999969482422,adj_close,adj_close,0.09888500613609885,8,False,False
SOFTWARE,Software,IGV,92.37,101.30999755859375,adj_close,adj_close,0.09678464391678832,9,False,False
MOMENTUM,US Momentum Equities,MTUM,283.11,309.9800109863281,adj_close,adj_close,0.09491014441852319,10,False,False
LARGE_GROWTH,US Large-Cap Growth,IWF,114.05,123.88999938964844,adj_close,adj_close,0.08627794291668955,11,False,False
NASDAQ100,Nasdaq 100,QQQ,661.73,717.2999877929688,adj_close,adj_close,0.08397683011646562,12,False,False
SILVER,Silver,SLV,51.77,56.06999969482422,adj_close,adj_close,0.08305968118261964,13,False,False
SOUTH_AFRICA,South Africa Equities,EZA,62.08,66.8499984741211,adj_close,adj_close,0.0768363156269507,14,False,False
SOLAR,Solar Energy,TAN,47.68,51.27000045776367,adj_close,adj_close,0.07529363376182197,15,False,False
AEROSPACE_DEFENSE,Aerospace and Defense,ITA,236.26,252.27999877929688,adj_close,adj_close,0.06780664851983786,16,False,False
COPPER,Copper,CPER,38.35,40.849998474121094,adj_close,adj_close,0.0651890084516582,17,False,False
JAPAN,Japan Equities,EWJ,89.35,95.16000366210938,adj_close,adj_close,0.06502522285516932,18,False,False
CONSUMER_DISCRETIONARY,Consumer Discretionary Sector,XLY,111.61,118.63999938964844,adj_close,adj_close,0.06298718205938925,19,False,False
SP500,S&P 500,SPY,729.46,769.7899780273438,adj_close,adj_close,0.055287442803366504,20,True,False
INDUSTRIALS,Industrials Sector,XLI,176.66,186.35000610351562,adj_close,adj_close,0.05485116100710763,21,False,False
EMERGING_MARKETS,Emerging Markets,VWO,56.92,60.0099983215332,adj_close,adj_close,0.05428668871281106,22,False,False
TOTAL_US_MARKET,Total US Stock Market,VTI,360.42,379.6499938964844,adj_close,adj_close,0.05335440290906268,23,False,False
GOLD,Gold,IAU,76.04,79.8499984741211,adj_close,adj_close,0.05010518771858341,24,False,False
DEVELOPED_EX_US,Developed Markets ex-US,VEA,68.95,72.3499984741211,adj_close,adj_close,0.049311072866150774,25,False,False
SMALL_CAP,US Small-Cap Stocks,IWM,288.57,299.7699890136719,adj_close,adj_close,0.038812035255473054,26,False,False
YEN,Japanese Yen,FXY,56.13,58.150001525878906,adj_close,adj_close,0.03598791245107624,27,False,False
AUSTRALIA,Australia Equities,EWA,29.11,30.139999389648438,adj_close,adj_close,0.0353830089195617,28,False,False
BIOTECH,Biotechnology,XBI,147.91,153.00999450683594,adj_close,adj_close,0.03448039014830595,29,False,False
EUROPE,Europe Equities,VGK,88.86,91.8499984741211,adj_close,adj_close,0.03364841856989753,30,False,False
MID_CAP,US Mid-Cap Stocks,IJH,74.73,77.0,adj_close,adj_close,0.030376020339890175,31,False,False
LARGE_VALUE,US Large-Cap Value,IWD,249.52,256.1300048828125,adj_close,adj_close,0.026490882024737372,32,False,False
CANADA,Canada Equities,EWC,59.29,60.779998779296875,adj_close,adj_close,0.02513069285371694,33,False,False
FINANCIALS,Financials Sector,XLF,56.68,58.0,adj_close,adj_close,0.023288637967536996,34,False,False
INDIA,India Equities,INDA,49.17,50.310001373291016,adj_close,adj_close,0.02318489675190194,35,False,False
BITCOIN_ETF,Bitcoin ETF,IBIT,36.0,36.7400016784668,adj_close,adj_close,0.020555602179633148,36,False,False
EQUAL_WEIGHT_SP500,Equal-Weight S&P 500,RSP,215.73,219.72999572753906,adj_close,adj_close,0.018541675833398497,37,False,False
BRAZIL,Brazil Equities,EWZ,35.47,36.11000061035156,adj_close,adj_close,0.0180434341796325,38,False,False
MATERIALS,Materials Sector,XLB,51.74,52.63999938964844,adj_close,adj_close,0.01739465383935901,39,False,False
CHINA,China Equities,MCHI,55.07,56.0099983215332,adj_close,adj_close,0.017069154195264336,40,False,False
ETHEREUM_ETF,Ethereum ETF,ETHA,14.24,14.479999542236328,adj_close,adj_close,0.016853900437944436,41,False,False
