round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-08-25-1M,anthropic-claude-fable-5,anthropic,1,SEMICONDUCTORS,3500,35.0,1,0.09138668636999792,0.03198534022949927,V3 selected model rank 1: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-25-1M,anthropic-claude-fable-5,anthropic,1,REGIONAL_BANKS,3500,35.0,2,-0.040627537632923705,-0.014219638171523295,V3 selected model rank 2: overreaction with 57% estimated probability of beating SPY.
CB-2026-08-25-1M,anthropic-claude-fable-5,anthropic,1,INDUSTRIALS,3000,30.0,3,-0.05495173860003266,-0.016485521580009797,V3 selected model rank 3: overreaction with 55% estimated probability of beating SPY.
CB-2026-08-25-1M,anthropic-claude-opus-5,anthropic,1,INDUSTRIALS,3500,35.0,1,-0.05495173860003266,-0.01923310851001143,V3 selected model rank 1: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-25-1M,anthropic-claude-opus-5,anthropic,1,REGIONAL_BANKS,3500,35.0,2,-0.040627537632923705,-0.014219638171523295,V3 selected model rank 2: overreaction with 57% estimated probability of beating SPY.
CB-2026-08-25-1M,anthropic-claude-opus-5,anthropic,1,SMALL_VALUE,3000,30.0,3,-0.048364074685767755,-0.014509222405730327,V3 selected model rank 3: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-25-1M,google-gemini-3-1-pro,google,1,SOLAR,3500,35.0,1,-0.09676094500642196,-0.03386633075224768,V3 selected model rank 1: overreaction with 60% estimated probability of beating SPY.
CB-2026-08-25-1M,google-gemini-3-1-pro,google,1,UTILITIES,3500,35.0,2,-0.09193285396091588,-0.032176498886320556,V3 selected model rank 2: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-25-1M,google-gemini-3-1-pro,google,1,AEROSPACE_DEFENSE,3000,30.0,3,-0.09548186994074126,-0.028644560982222376,V3 selected model rank 3: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-25-1M,openai-gpt-5-6-sol,openai,1,SEMICONDUCTORS,3500,35.0,1,0.09138668636999792,0.03198534022949927,V3 selected model rank 1: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-25-1M,openai-gpt-5-6-sol,openai,1,CYBERSECURITY,3500,35.0,2,0.07783467918910447,0.027242137716186565,V3 selected model rank 2: overreaction with 57% estimated probability of beating SPY.
CB-2026-08-25-1M,openai-gpt-5-6-sol,openai,1,REAL_ESTATE,3000,30.0,3,-0.07828787182617225,-0.023486361547851674,V3 selected model rank 3: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-25-1M,xai-grok-4-3,xai,1,US_DOLLAR,3500,35.0,1,0.021413259544400987,0.007494640840540345,V3 selected model rank 1: overreaction with 62% estimated probability of beating SPY.
CB-2026-08-25-1M,xai-grok-4-3,xai,1,SMALL_VALUE,3500,35.0,2,-0.048364074685767755,-0.016927426140018714,V3 selected model rank 2: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-25-1M,xai-grok-4-3,xai,1,UTILITIES,3000,30.0,3,-0.09193285396091588,-0.027579856188274764,V3 selected model rank 3: overreaction with 55% estimated probability of beating SPY.
CB-2026-08-25-1M,xai-grok-4-5,xai,1,AEROSPACE_DEFENSE,3500,35.0,1,-0.09548186994074126,-0.03341865447925944,V3 selected model rank 1: overreaction with 62% estimated probability of beating SPY.
CB-2026-08-25-1M,xai-grok-4-5,xai,1,REGIONAL_BANKS,3500,35.0,2,-0.040627537632923705,-0.014219638171523295,V3 selected model rank 2: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-25-1M,xai-grok-4-5,xai,1,INDUSTRIALS,3000,30.0,3,-0.05495173860003266,-0.016485521580009797,V3 selected model rank 3: overreaction with 57% estimated probability of beating SPY.
CB-2026-08-25-1M,xai-grok-4-6,xai,1,AEROSPACE_DEFENSE,3500,35.0,1,-0.09548186994074126,-0.03341865447925944,V3 selected model rank 1: overreaction with 57% estimated probability of beating SPY.
CB-2026-08-25-1M,xai-grok-4-6,xai,1,UTILITIES,3500,35.0,2,-0.09193285396091588,-0.032176498886320556,V3 selected model rank 2: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-25-1M,xai-grok-4-6,xai,1,SP500,3000,30.0,3,0.00687915464780775,0.002063746394342325,Deterministic SPY fallback for V3 slots without an eligible active candidate.
