round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-06-17-1W,anthropic-claude-opus-4-7,anthropic,1,SEMICONDUCTORS,3500,35.0,1,-0.008093365209615455,-0.0028326778233654093,"Strongest momentum, AI demand, Taiwan/Korea strength confirms chip cycle."
CB-2026-06-17-1W,anthropic-claude-opus-4-7,anthropic,1,AEROSPACE_DEFENSE,2000,20.0,2,-0.027183976105250363,-0.005436795221050073,"Strong momentum, geopolitical bid, low correlation to rate selloff."
CB-2026-06-17-1W,anthropic-claude-opus-4-7,anthropic,1,INDUSTRIALS,1500,15.0,3,0.005847531958748098,0.0008771297938122147,Broad cyclical strength with momentum tailwind.
CB-2026-06-17-1W,anthropic-claude-opus-4-7,anthropic,1,GOLD,1500,15.0,4,-0.05838777167542031,-0.008758165751313047,Hedge against hawkish Fed/yield spike and equity selloff risk.
CB-2026-06-17-1W,anthropic-claude-opus-4-7,anthropic,1,MOMENTUM,1500,15.0,5,0.0004264893597021313,6.39734039553197e-05,Factor momentum persisting; diversified exposure to leaders.
CB-2026-06-17-1W,anthropic-claude-opus-4-8,anthropic,1,SEMICONDUCTORS,3000,30.0,1,-0.008093365209615455,-0.0024280095628846365,Strong AI-driven momentum with 9.3% 7d return; semis remain leadership amid resilient tech tape.
CB-2026-06-17-1W,anthropic-claude-opus-4-8,anthropic,1,SOUTH_KOREA,2000,20.0,2,-0.038131487678779385,-0.007626297535755878,Extraordinary momentum (15% 7d) driven by semiconductor export cycle; trend persistence likely near-term.
CB-2026-06-17-1W,anthropic-claude-opus-4-8,anthropic,1,MOMENTUM,2000,20.0,3,0.0004264893597021313,8.529787194042627e-05,Factor leadership with broad strong trend exposure; diversified momentum reduces single-name risk.
CB-2026-06-17-1W,anthropic-claude-opus-4-8,anthropic,1,TAIWAN,1500,15.0,4,-0.0037103870164292285,-0.0005565580524643843,"Semiconductor supply chain strength, 7.3% 7d return; complements semis theme."
CB-2026-06-17-1W,anthropic-claude-opus-4-8,anthropic,1,INDUSTRIALS,1500,15.0,5,0.005847531958748098,0.0008771297938122147,"Solid 5.9% 7d return, aerospace/defense strength, cyclical breadth diversifier."
CB-2026-06-17-1W,google-gemini-3-1-pro,google,1,SOUTH_KOREA,4000,40.0,1,-0.038131487678779385,-0.015252595071511756,"South Korea equities have shown strong recent momentum, up 14.92% over the last 7 days, and are well-positioned to benefit from global semiconductor demand."
CB-2026-06-17-1W,google-gemini-3-1-pro,google,1,SEMICONDUCTORS,3000,30.0,2,-0.008093365209615455,-0.0024280095628846365,"Semiconductors continue to exhibit strong momentum, up 9.29% over the last 7 days, driven by AI and technology trends."
CB-2026-06-17-1W,google-gemini-3-1-pro,google,1,MOMENTUM,3000,30.0,3,0.0004264893597021313,0.0001279468079106394,"The momentum factor has performed well recently, capturing the ongoing strength in technology and growth sectors."
CB-2026-06-17-1W,openai-gpt-5-5,openai,1,SOUTH_KOREA,3500,35.0,1,-0.038131487678779385,-0.013346020687572784,Strongest recent price momentum in the universe and leveraged to global semiconductor and export risk appetite.
CB-2026-06-17-1W,openai-gpt-5-5,openai,1,SEMICONDUCTORS,3000,30.0,2,-0.008093365209615455,-0.0024280095628846365,"Leading short- and medium-term momentum tied to AI hardware demand, with potential to outperform broad equities if the growth trade resumes after the FOMC selloff."
CB-2026-06-17-1W,openai-gpt-5-5,openai,1,TAIWAN,1500,15.0,3,-0.0037103870164292285,-0.0005565580524643843,"High recent momentum and direct exposure to semiconductor supply chains, complementing the dedicated semiconductor position."
CB-2026-06-17-1W,openai-gpt-5-5,openai,1,AEROSPACE_DEFENSE,1000,10.0,4,-0.027183976105250363,-0.0027183976105250363,Strong recent momentum with a more idiosyncratic geopolitical and defense-spending catalyst profile than broad market beta.
CB-2026-06-17-1W,openai-gpt-5-5,openai,1,BIOTECH,1000,10.0,5,0.07505377527287349,0.00750537752728735,"High recent momentum and high beta, offering upside if risk appetite rebounds over the shortened trading week."
CB-2026-06-17-1W,xai-grok-4-3,xai,1,SEMICONDUCTORS,3000,30.0,1,-0.008093365209615455,-0.0024280095628846365,Strong recent 7d momentum and semiconductor supply chain resilience likely to persist in low-news short week.
CB-2026-06-17-1W,xai-grok-4-3,xai,1,MOMENTUM,2500,25.0,2,0.0004264893597021313,0.00010662233992553283,Factor has shown persistence; limited catalysts reduce reversal risk over holiday-shortened window.
CB-2026-06-17-1W,xai-grok-4-3,xai,1,AEROSPACE_DEFENSE,2500,25.0,3,-0.027183976105250363,-0.006795994026312591,Defense budget stability and recent outperformance support continuation into quiet trading period.
CB-2026-06-17-1W,xai-grok-4-3,xai,1,BIOTECH,2000,20.0,4,0.07505377527287349,0.0150107550545747,Clinical and M&A driven sector exhibits elevated short-term volatility that can deliver positive drift.
