round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-08-25-1W,anthropic-claude-fable-5,anthropic,1,CYBERSECURITY,3500,35.0,1,-0.0012812690307199004,-0.0004484441607519651,V3 selected model rank 1: overreaction with 60% estimated probability of beating SPY.
CB-2026-08-25-1W,anthropic-claude-fable-5,anthropic,1,AUTONOMOUS_ROBOTICS,3500,35.0,2,-0.01708494890681944,-0.005979732117386804,V3 selected model rank 2: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-25-1W,anthropic-claude-fable-5,anthropic,1,SOFTWARE,3000,30.0,3,0.010059582151493718,0.0030178746454481153,V3 selected model rank 3: overreaction with 57% estimated probability of beating SPY.
CB-2026-08-25-1W,anthropic-claude-opus-5,anthropic,1,CYBERSECURITY,3500,35.0,1,-0.0012812690307199004,-0.0004484441607519651,V3 selected model rank 1: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-25-1W,anthropic-claude-opus-5,anthropic,1,SOFTWARE,3500,35.0,2,0.010059582151493718,0.003520853753022801,V3 selected model rank 2: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-25-1W,anthropic-claude-opus-5,anthropic,1,AEROSPACE_DEFENSE,3000,30.0,3,-0.055038516854512776,-0.016511555056353832,V3 selected model rank 3: overreaction with 55% estimated probability of beating SPY.
CB-2026-08-25-1W,google-gemini-3-1-pro,google,1,CYBERSECURITY,3500,35.0,1,-0.0012812690307199004,-0.0004484441607519651,V3 selected model rank 1: overreaction with 60% estimated probability of beating SPY.
CB-2026-08-25-1W,google-gemini-3-1-pro,google,1,AEROSPACE_DEFENSE,3500,35.0,2,-0.055038516854512776,-0.01926348089907947,V3 selected model rank 2: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-25-1W,google-gemini-3-1-pro,google,1,REGIONAL_BANKS,3000,30.0,3,-0.004558887405566092,-0.0013676662216698277,V3 selected model rank 3: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-25-1W,openai-gpt-5-6-sol,openai,1,CYBERSECURITY,3500,35.0,1,-0.0012812690307199004,-0.0004484441607519651,V3 selected model rank 1: overreaction with 59% estimated probability of beating SPY.
CB-2026-08-25-1W,openai-gpt-5-6-sol,openai,1,ENERGY,3500,35.0,2,0.042767894950704655,0.014968763232746629,V3 selected model rank 2: overreaction with 57% estimated probability of beating SPY.
CB-2026-08-25-1W,openai-gpt-5-6-sol,openai,1,AUTONOMOUS_ROBOTICS,3000,30.0,3,-0.01708494890681944,-0.005125484672045833,V3 selected model rank 3: overreaction with 55% estimated probability of beating SPY.
CB-2026-08-25-1W,xai-grok-4-3,xai,1,METALS_MINING,3500,35.0,1,-0.007065061722570376,-0.0024727716028996316,V3 selected model rank 1: overreaction with 62% estimated probability of beating SPY.
CB-2026-08-25-1W,xai-grok-4-3,xai,1,BITCOIN_ETF,3500,35.0,2,-0.015069684722042731,-0.005274389652714956,V3 selected model rank 2: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-25-1W,xai-grok-4-3,xai,1,ENERGY,3000,30.0,3,0.042767894950704655,0.012830368485211395,V3 selected model rank 3: overreaction with 55% estimated probability of beating SPY.
CB-2026-08-25-1W,xai-grok-4-5,xai,1,CYBERSECURITY,3500,35.0,1,-0.0012812690307199004,-0.0004484441607519651,V3 selected model rank 1: overreaction with 62% estimated probability of beating SPY.
CB-2026-08-25-1W,xai-grok-4-5,xai,1,AUTONOMOUS_ROBOTICS,3500,35.0,2,-0.01708494890681944,-0.005979732117386804,V3 selected model rank 2: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-25-1W,xai-grok-4-5,xai,1,ENERGY,3000,30.0,3,0.042767894950704655,0.012830368485211395,V3 selected model rank 3: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-25-1W,xai-grok-4-6,xai,1,CYBERSECURITY,3500,35.0,1,-0.0012812690307199004,-0.0004484441607519651,V3 selected model rank 1: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-25-1W,xai-grok-4-6,xai,1,AEROSPACE_DEFENSE,3500,35.0,2,-0.055038516854512776,-0.01926348089907947,V3 selected model rank 2: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-25-1W,xai-grok-4-6,xai,1,ENERGY,3000,30.0,3,0.042767894950704655,0.012830368485211395,V3 selected model rank 3: overreaction with 55% estimated probability of beating SPY.
