round_id,run_id,model_id,provider,target_date,price_date,days_elapsed,run_type,submission_format,selected_option_id,holding_count,model_return,sp500_return,alpha_vs_sp500,price_status,published
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,anthropic-claude-fable-5,anthropic,2026-07-17,2026-07-17,0,official,portfolio,LARGE_VALUE,5,0.0,0.0,0.0,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,anthropic-claude-opus-4-7,anthropic,2026-07-17,2026-07-17,0,official,portfolio,ENERGY,4,0.0,0.0,0.0,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,anthropic-claude-opus-4-8,anthropic,2026-07-17,2026-07-17,0,official,portfolio,ENERGY,4,0.0,0.0,0.0,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,google-gemini-3-1-pro,google,2026-07-17,2026-07-17,0,official,portfolio,OIL,4,0.0,0.0,0.0,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,openai-gpt-5-5,openai,2026-07-17,2026-07-17,0,official,portfolio,REGIONAL_BANKS,5,0.0,0.0,0.0,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,openai-gpt-5-6-sol,openai,2026-07-17,2026-07-17,0,official,portfolio,DIVIDEND,4,0.0,0.0,0.0,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,xai-grok-4-3,xai,2026-07-17,2026-07-17,0,official,portfolio,ENERGY,4,0.0,0.0,0.0,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,xai-grok-4-5,xai,2026-07-17,2026-07-17,0,official,portfolio,ENERGY,5,0.0,0.0,0.0,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,anthropic-claude-fable-5,anthropic,2026-07-20,2026-07-20,3,official,portfolio,LARGE_VALUE,5,-0.005519120247622889,-0.0016144438913477943,-0.0039046763562750946,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,anthropic-claude-opus-4-7,anthropic,2026-07-20,2026-07-20,3,official,portfolio,ENERGY,4,-0.0011331807391239622,-0.0016144438913477943,0.00048126315222383207,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,anthropic-claude-opus-4-8,anthropic,2026-07-20,2026-07-20,3,official,portfolio,ENERGY,4,-0.0010488417075161629,-0.0016144438913477943,0.0005656021838316315,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,google-gemini-3-1-pro,google,2026-07-20,2026-07-20,3,official,portfolio,OIL,4,0.0006765899965374966,-0.0016144438913477943,0.002291033887885291,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,openai-gpt-5-5,openai,2026-07-20,2026-07-20,3,official,portfolio,REGIONAL_BANKS,5,-0.005663229286293436,-0.0016144438913477943,-0.004048785394945641,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,openai-gpt-5-6-sol,openai,2026-07-20,2026-07-20,3,official,portfolio,DIVIDEND,4,-0.006306648526320025,-0.0016144438913477943,-0.00469220463497223,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,xai-grok-4-3,xai,2026-07-20,2026-07-20,3,official,portfolio,ENERGY,4,0.0006503463552969601,-0.0016144438913477943,0.0022647902466447546,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,xai-grok-4-5,xai,2026-07-20,2026-07-20,3,official,portfolio,ENERGY,5,-0.004893395706662596,-0.0016144438913477943,-0.0032789518153148014,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,anthropic-claude-fable-5,anthropic,2026-07-21,2026-07-21,4,official,portfolio,LARGE_VALUE,5,-0.003203977926056901,0.006713395848188419,-0.00991737377424532,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,anthropic-claude-opus-4-7,anthropic,2026-07-21,2026-07-21,4,official,portfolio,ENERGY,4,0.003947038768539978,0.006713395848188419,-0.002766357079648441,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,anthropic-claude-opus-4-8,anthropic,2026-07-21,2026-07-21,4,official,portfolio,ENERGY,4,0.0047263375029156455,0.006713395848188419,-0.001987058345272774,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,google-gemini-3-1-pro,google,2026-07-21,2026-07-21,4,official,portfolio,OIL,4,0.007785513925012866,0.006713395848188419,0.0010721180768244465,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,openai-gpt-5-5,openai,2026-07-21,2026-07-21,4,official,portfolio,REGIONAL_BANKS,5,-0.0027220960239274787,0.006713395848188419,-0.009435491872115898,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,openai-gpt-5-6-sol,openai,2026-07-21,2026-07-21,4,official,portfolio,DIVIDEND,4,-0.004047583042393188,0.006713395848188419,-0.010760978890581608,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,xai-grok-4-3,xai,2026-07-21,2026-07-21,4,official,portfolio,ENERGY,4,0.005062370022651874,0.006713395848188419,-0.001651025825536545,complete,True
CB-2026-07-17-1W,official-v2-all-weekly-final-20260717,xai-grok-4-5,xai,2026-07-21,2026-07-21,4,official,portfolio,ENERGY,5,0.0006211731224541105,0.006713395848188419,-0.006092222725734309,complete,True
