round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-08-05-1W,anthropic-claude-fable-5,anthropic,1,SP500,3500,35.0,1,0.0035074500837890543,0.001227607529326169,Core benchmark exposure amid strong ISM data and solid earnings season; anchors portfolio through jobs and CPI prints.
CB-2026-08-05-1W,anthropic-claude-fable-5,anthropic,1,DIVIDEND,3000,30.0,2,0.01843043995243754,0.005529131985731261,"Highest quality-evidence score among equities (0.86), strong prior trend with deep recent relative pullback, near-zero beta cushions CPI-week risk."
CB-2026-08-05-1W,anthropic-claude-fable-5,anthropic,1,HEALTHCARE,2000,20.0,3,0.026072124756335358,0.005214424951267072,"Quality score 0.73, prior positive relative trend with recent -6.8% relative pullback offers mean-reversion into a data-heavy week."
CB-2026-08-05-1W,anthropic-claude-fable-5,anthropic,1,CONSUMER_STAPLES,1500,15.0,4,-0.0029298019453884994,-0.0004394702918082749,Quality score 0.81 with the deepest recent relative pullback (0.955 rank) among defensives; low correlation to SPY hedges macro-event risk.
CB-2026-08-05-1W,anthropic-claude-opus-4-8,anthropic,1,SP500,5000,50.0,1,0.0035074500837890543,0.0017537250418945272,"Core broad US large-cap; strong 5s momentum and near 52w high, benchmark anchor."
CB-2026-08-05-1W,anthropic-claude-opus-4-8,anthropic,1,TECHNOLOGY,2500,25.0,2,0.015867893066537686,0.0039669732666344215,"Tech sector showing strong recent 3s/5s active return, Nvidia earnings tailwind, momentum after deep prior pullback."
CB-2026-08-05-1W,anthropic-claude-opus-4-8,anthropic,1,LARGE_GROWTH,2500,25.0,3,0.004277988538219368,0.001069497134554842,Large-cap growth leading with positive 5s active return and rebound after prior weakness.
CB-2026-08-05-1W,anthropic-claude-opus-5,anthropic,1,SP500,4000,40.0,1,0.0035074500837890543,0.0014029800335156218,Core benchmark exposure given a strong tape and record Dow; limits tracking error.
CB-2026-08-05-1W,anthropic-claude-opus-5,anthropic,1,HEALTHCARE,2000,20.0,2,0.026072124756335358,0.005214424951267072,Defensive sector with strong prior relative trend and deep recent relative pullback; negative SPY beta offers CPI-day hedge.
CB-2026-08-05-1W,anthropic-claude-opus-5,anthropic,1,GOLD,2000,20.0,3,0.03919853922271255,0.00783970784454251,"Sticky inflation (core PCE 3.3%, disinflation stalled), weak dollar 5s/21s, hedge into CPI print."
CB-2026-08-05-1W,anthropic-claude-opus-5,anthropic,1,FINANCIALS,2000,20.0,4,-0.0013793103448275223,-0.00027586206896550446,"At 52-week high with strong prior active return, low volatility and shallow drawdown; lagged last week so mean-reversion room."
CB-2026-08-05-1W,google-gemini-3-1-pro,google,1,SP500,10000,100.0,1,0.0035074500837890543,0.0035074500837890543,"Given the mixed economic data and lack of clear catalysts for active outperformance over a one-week horizon, a 100% allocation to the S&P 500 is the most prudent approach."
CB-2026-08-05-1W,openai-gpt-5-5,openai,1,ENERGY,2500,25.0,1,0.064910137846798,0.0162275344616995,"Energy has the strongest prior active return and high quality evidence, with crude-related geopolitical supply constraints still unresolved despite recent weakness."
CB-2026-08-05-1W,openai-gpt-5-5,openai,1,REAL_ESTATE,2500,25.0,2,-0.01570796460176993,-0.003926991150442483,"Real estate combines high quality evidence with a recent pullback and shallow drawdown, offering rebound potential if CPI or labor data ease rate pressure."
CB-2026-08-05-1W,openai-gpt-5-5,openai,1,SOFTWARE,2500,25.0,3,0.017471146294094186,0.004367786573523547,"Software has strong short-term price action and a positive prior active return, with less severe drawdown than the most speculative technology subsectors."
CB-2026-08-05-1W,openai-gpt-5-5,openai,1,CHINA,1500,15.0,4,-0.016604177825388367,-0.002490626673808255,"China has a very strong prior active trend and moderate pullback evidence, providing differentiated international equity exposure."
CB-2026-08-05-1W,openai-gpt-5-5,openai,1,FINANCIALS,1000,10.0,5,-0.0013793103448275223,-0.00013793103448275223,"Financials have positive prior relative performance, low volatility versus SPY, and are near a 52-week high, supported by firm domestic activity data."
CB-2026-08-05-1W,openai-gpt-5-6-sol,openai,1,DIVIDEND,3000,30.0,1,0.01843043995243754,0.005529131985731261,"Strong quality evidence, prior relative strength, and a sharp recent relative pullback favor defensive rotation if market breadth improves."
CB-2026-08-05-1W,openai-gpt-5-6-sol,openai,1,ENERGY,3000,30.0,2,0.064910137846798,0.0194730413540394,Energy combines high quality evidence and strong prior relative trend with a deep pullback that may reverse if geopolitical de-escalation remains incomplete.
CB-2026-08-05-1W,openai-gpt-5-6-sol,openai,1,REAL_ESTATE,2000,20.0,3,-0.01570796460176993,-0.003141592920353986,"High pullback and quality ranks support a rebound, with weak labor or benign CPI offering a plausible near-term rates catalyst."
CB-2026-08-05-1W,openai-gpt-5-6-sol,openai,1,SOFTWARE,2000,20.0,4,0.017471146294094186,0.0034942292588188376,"Software has both recent strength and positive prior active performance, though low quality evidence warrants a limited allocation."
CB-2026-08-05-1W,xai-grok-4-3,xai,1,SP500,10000,100.0,1,0.0035074500837890543,0.0035074500837890543,No active option base forecast exceeds SPY; broad equity exposure aligns with neutral one-week outlook amid mixed macro data.
CB-2026-08-05-1W,xai-grok-4-5,xai,1,TECHNOLOGY,3000,30.0,1,0.015867893066537686,0.004760367919961306,Recent relative strength and mega-cap earnings support with Nvidia bounce; base exceeds SPY for weekly alpha.
CB-2026-08-05-1W,xai-grok-4-5,xai,1,ENERGY,2500,25.0,2,0.064910137846798,0.0162275344616995,High quality score and prior active strength plus Hormuz draft news support mean-reversion bounce from recent oil weakness.
CB-2026-08-05-1W,xai-grok-4-5,xai,1,GOLD,2000,20.0,3,0.03919853922271255,0.00783970784454251,Positive 5s return and inflation still elevated vs 2% target provide weekly support above SPY base.
CB-2026-08-05-1W,xai-grok-4-5,xai,1,FINANCIALS,1500,15.0,4,-0.0013793103448275223,-0.00020689655172412836,"Solid quality rank, at 52w high, and stable labor data support modest outperformance vs SPY base."
CB-2026-08-05-1W,xai-grok-4-5,xai,1,LARGE_VALUE,1000,10.0,5,0.00640299847733572,0.000640299847733572,High quality evidence score and shallower drawdown favor mild continuation above SPY base in risk-on week.
