option_id,symbol,economic_exposure_cluster,return_3s,active_return_5s,prior_16s_active_return,volatility_21s,max_drawdown_21s,volume_zscore_5v60,corr_spy_63s,beta_spy_63s,distance_52w_high
CASH,,capital_preservation,0.0,0.011485184370836898,-0.0008802702947610097,0.0,0.0,0.0,,0.0,
SHORT_TREASURY,BIL,capital_preservation,0.00043734966105413164,0.012360266409778053,0.0011945066545948624,0.0016597807392571857,0.0,-0.18550212773943847,0.02701456019916889,0.0004391545256492061,0.0
SP500,SPY,diversified_us_equity,-0.0021802705102095254,0.0,0.0,0.08943457211001746,-0.02577518383298194,-0.613938646360132,1.0,0.9999999999999999,-0.0174705610119813
TOTAL_US_MARKET,VTI,diversified_us_equity,-0.0034163135593220373,-0.000643028161649406,-0.0032373401949783442,0.09252498676982268,-0.0287795992714025,-0.12194655391558663,0.9916143219887134,0.9772944774264026,-0.020791048659901112
NASDAQ100,QQQ,technology_and_growth,-0.004844367726488108,0.0075976037279230635,-0.009212452138066318,0.1311801573479488,-0.035174231972352366,-0.9125994986299836,0.9040987489411649,1.6616879553865813,-0.04086515164670068
LARGE_GROWTH,IWF,technology_and_growth,-0.006096569663469387,0.002087144996292589,-0.008837190404068163,0.13858323989783275,-0.036765876173802226,-0.6831209506090616,0.8894937948585192,1.447037831336601,-0.04966233192913716
LARGE_VALUE,IWD,diversified_us_equity,0.00019567174108714447,-0.003165135622994475,0.005365607813630158,0.09139354670754954,-0.023324851569126337,-0.29281912864548515,0.6240966515468994,0.5099957334864725,-0.014650319993831373
MID_CAP,IJH,diversified_us_equity,-0.01220806794055207,-0.005808545002100374,-0.03047289135548359,0.11644371542017448,-0.06114147705605699,-0.5491665209703038,0.7673206486986467,0.7793727933647955,-0.05376890809711454
SMALL_CAP,IWM,diversified_us_equity,-0.019615162724403667,-0.009857002017590988,-0.02572252856174917,0.12708730761739223,-0.05699957389622734,-0.17338978938807847,0.7347126753575068,0.8296523526982938,-0.05309908551574938
SMALL_VALUE,IWN,diversified_us_equity,-0.013781648410845726,-0.006528404043252167,-0.010662061114926624,0.10216782744092483,-0.037198258804907014,-0.5617786261370931,0.5801141762449841,0.5292757130408985,-0.03403244954491491
DIVIDEND,SCHD,diversified_us_equity,-0.008427782621331037,-0.015880836153678524,0.023054347335128123,0.10779934209459009,-0.03464924737290542,0.6777092656586551,0.05288602204481937,0.05167413229015093,-0.030957114456120483
LOW_VOL,SPLV,diversified_us_equity,-0.010194500335345302,-0.007786479637669097,-0.006678302116796653,0.08709973420929977,-0.03342766234357952,-0.4265181471716128,-0.15172663130678285,-0.1461223707912753,-0.05184445791802761
MOMENTUM,MTUM,diversified_us_equity,-0.005345168291813751,0.03693438616096445,-0.049525140500969456,0.20758995872057187,-0.0793305803086286,-1.1855680975376852,0.6334301495326399,1.7831218151567079,-0.11059614159086961
TECHNOLOGY,XLK,technology_and_growth,-0.0010645659232448867,0.02062644371374167,-0.016182610652698215,0.20650036713715944,-0.0561933218011218,-0.8085604945441497,0.7930880290165326,1.9866374336215602,-0.05205285270726734
COMMUNICATIONS,XLC,technology_and_growth,0.009684361549497922,0.004605664173271129,0.027323230204014726,0.16623062371259478,-0.022490739107426383,-0.657729316730069,0.3832302975224487,0.6224475144298564,-0.05682351651903472
CONSUMER_DISCRETIONARY,XLY,consumer_cyclical,-0.00903588034038072,-0.01856805279213747,-0.013010221944604106,0.16717592593508265,-0.05590690614723004,-0.4189842775973229,0.6565205376854695,1.1157482930083022,-0.08921590759422304
CONSUMER_STAPLES,XLP,consumer_defensive,-0.0076172339919067245,-0.010565015019264101,0.0012353855585536255,0.15063786372584234,-0.05031446540880513,0.18984628652563212,-0.14075169392486747,-0.19285652132333939,-0.061959108728173784
HEALTHCARE,XLV,healthcare_and_biotech,-0.010590558248070203,-0.03411102941191724,0.02773526045802921,0.20016484972333815,-0.058743169398907114,-0.5465670579939107,-0.1459957283620908,-0.23020663722768422,-0.058743169398907114
FINANCIALS,XLF,financials,-0.0008726003490401313,-0.010885034208398148,0.01016945346214504,0.1301219930690852,-0.028859289617486406,-0.2282763831892574,0.36460101284666446,0.3880538715939582,-0.022370218579235046
INDUSTRIALS,XLI,industrials_and_defense,-0.011753239307418784,-0.0010606451433702313,-0.061779775351787025,0.1323584159920306,-0.08557181920540446,-0.348891731322579,0.6259498371708401,0.8426240489243677,-0.0758136292960162
ENERGY,XLE,energy,0.005712521228964151,0.01953222862958015,0.05794325911700371,0.15141525969748892,-0.026509803921568542,-0.039697606680282285,-0.40341786043869127,-0.7114976464641913,-0.002602970448629671
MATERIALS,XLB,materials_and_mining,-0.01906045437042736,-0.020251797765232893,-0.00011952476414101021,0.1495071045520356,-0.05422023476802684,-0.1561631045362973,0.3234844758985975,0.46573292586276965,-0.050680081982485525
UTILITIES,XLU,rate_sensitive_defensive,-0.024395857307249802,-0.0033881598076432873,-0.019356547667023882,0.13651896508151495,-0.04694199954863476,-0.3693578971175292,-0.049783491558340894,-0.05892053758315616,-0.1000447899300827
REAL_ESTATE,XLRE,rate_sensitive_defensive,-0.010933940774487394,-0.007271877776055757,-0.00627474096232683,0.11903608880553561,-0.05092592592592593,-0.29554877755563536,-0.0672813214814818,-0.08119091219644287,-0.056292110410780194
