option_id,symbol,economic_exposure_cluster,return_3s,active_return_5s,prior_16s_active_return,volatility_21s,max_drawdown_21s,volume_zscore_5v60,corr_spy_63s,beta_spy_63s,distance_52w_high
CASH,,capital_preservation,0.0,0.01095225603357819,0.013291573375438404,0.0,0.0,0.0,,0.0,
SHORT_TREASURY,BIL,capital_preservation,0.00010928961748635224,0.011498943109895743,0.01536678134977243,0.0016723777342327441,0.0,0.27574118205625087,0.07895807363186838,0.0013283728386753464,0.0
SP500,SPY,diversified_us_equity,-0.013398055711837165,0.0,0.0,0.0867840107328274,-0.02472936094261291,-0.0441856707909666,1.0,1.0,-0.030634545174062944
TOTAL_US_MARKET,VTI,diversified_us_equity,-0.013419786877840068,-0.0004973126105799475,-0.003901528448548186,0.09035112019754028,-0.028445816868604923,-0.16979598680701088,0.9909513390055028,0.9790185545946548,-0.03393182409575857
NASDAQ100,QQQ,technology_and_growth,-0.014212175470008859,-0.0052278894341660775,-0.00528707761720415,0.1271897610286559,-0.034704810445695844,-0.6920868996804548,0.8929828576117729,1.6192775033219544,-0.05449654441089813
LARGE_GROWTH,IWF,technology_and_growth,-0.013257410681050241,-0.0038361124454024953,-0.007655020804839374,0.1360732421064712,-0.03614538695250269,-0.13964505922490048,0.8820733739779203,1.4551625465807876,-0.06226134867997413
LARGE_VALUE,IWD,diversified_us_equity,-0.013687134704276627,0.0031660721094821653,0.003315733612505367,0.09259018584802091,-0.028136933795108177,-0.2363587950758143,0.6053993167403566,0.5096288919196176,-0.028136933795108177
MID_CAP,IJH,diversified_us_equity,-0.019014900753004715,-0.009641483398722173,-0.03665745822479083,0.1140303318649061,-0.06951413369085879,0.12630896966960478,0.784059061003724,0.8337760940991843,-0.07176139839897988
SMALL_CAP,IWM,diversified_us_equity,-0.01461724121786212,-0.009598166535445651,-0.030844452408990808,0.12366499773524477,-0.06377943437306566,0.909351115807361,0.7338481666655303,0.8499479005628434,-0.06694016459235075
SMALL_VALUE,IWN,diversified_us_equity,-0.013440938055493845,-0.006023613348445922,-0.013114856016180121,0.10175377664770212,-0.042934026677444836,-0.3545512239632321,0.6116529352588268,0.5751609017151124,-0.0470159595541384
DIVIDEND,SCHD,diversified_us_equity,-0.008206330597889666,0.0036187271394743092,0.007458969117637437,0.11691260546678797,-0.038909400738426525,-0.4227443771313187,0.0826391580162613,0.08578818801083825,-0.038909400738426525
LOW_VOL,SPLV,diversified_us_equity,-0.01179021547635184,-0.003908592385767906,-0.007594130585158343,0.08314381511719464,-0.04065254571766874,-0.3170347115618068,-0.12883708051419876,-0.1287753524866852,-0.06302341606427131
MOMENTUM,MTUM,diversified_us_equity,-0.021514800240693965,-0.01768075591603746,-0.02638924135413767,0.2110837409325842,-0.07933058030856666,-1.100472702403962,0.6062096365823378,1.7426376145170228,-0.12973148793781641
TECHNOLOGY,XLK,technology_and_growth,-0.01992859807108216,-0.010019692654344325,0.0004185174695956473,0.21151375241083123,-0.0539617486338797,-0.5634085080552762,0.7726385696545558,1.9309843231806516,-0.07094411039829318
COMMUNICATIONS,XLC,technology_and_growth,0.00355239786856143,0.030531792260231727,0.013381809794857258,0.16051368755642656,-0.022490739107426383,-0.5207695322401728,0.37622610777228693,0.6563978791608267,-0.05347297838943976
CONSUMER_DISCRETIONARY,XLY,consumer_cyclical,-0.02461048158640211,-0.009321619122032554,-0.02345360863740964,0.17080393198941263,-0.0709166034235601,0.10572147882959283,0.6494940802597702,1.1500960386395143,-0.11163074272956341
CONSUMER_STAPLES,XLP,consumer_defensive,-0.0005996641880546827,0.014323719007690139,-0.005957363799809712,0.14490680833516426,-0.05031446540880513,0.14589508044514246,-0.1365218546706893,-0.1975625876978854,-0.06252161825760039
HEALTHCARE,XLV,healthcare_and_biotech,0.014574262215771627,0.01809597076523861,0.01047804449187062,0.20580422395776876,-0.058743169398907114,-0.5861942192270934,-0.13557929680035052,-0.22412565522915245,-0.04502504553734055
FINANCIALS,XLF,financials,-0.023056768558952,-0.008851459353733437,0.0042606598638025295,0.13568144090873954,-0.044911202185792365,0.5802170299240065,0.40686023822012224,0.449964870900735,-0.044911202185792365
INDUSTRIALS,XLI,industrials_and_defense,-0.021233393281893553,-0.006976610605923472,-0.06469253997793212,0.13377225705547882,-0.09451481322455979,0.4978100774996358,0.6260431071779835,0.872458169403173,-0.09543724197093983
