option_id,label,asset_symbol,entry_price,exit_price,entry_price_source,exit_price_source,return,rank,is_benchmark,is_cash
SOUTH_KOREA,South Korea Equities,EWY,163.12,185.1,adj_close,adj_close,0.13474742520843552,1,False,False
TAIWAN,Taiwan Equities,EWT,102.18,107.8,adj_close,adj_close,0.055000978665100675,2,False,False
MOMENTUM,US Momentum Equities,MTUM,307.32,322.07,adj_close,adj_close,0.04799557464532089,3,False,False
SEMICONDUCTORS,Semiconductors,SMH,569.41,594.07,adj_close,adj_close,0.04330798545863268,4,False,False
ENERGY,Energy Sector,XLE,60.18,62.58,adj_close,adj_close,0.039880358923230386,5,False,False
OIL,Crude Oil,USO,125.92,130.29,adj_close,adj_close,0.03470457433290974,6,False,False
UTILITIES,Utilities Sector,XLU,43.13,44.18,adj_close,adj_close,0.02434500347785762,7,False,False
JAPAN,Japan Equities,EWJ,96.05,98.17,adj_close,adj_close,0.022071837584591414,8,False,False
TECHNOLOGY,Technology Sector,XLK,186.32,190.32,adj_close,adj_close,0.021468441391155002,9,False,False
BROAD_COMMODITIES,Broad Commodities,PDBC,17.83,18.21,adj_close,adj_close,0.021312394840157234,10,False,False
AUTONOMOUS_ROBOTICS,Autonomous Technology and Robotics,ARKQ,127.89,130.47,adj_close,adj_close,0.020173586676049737,11,False,False
ETHEREUM_ETF,Ethereum ETF,ETHA,14.14,14.4,adj_close,adj_close,0.018387553041018467,12,False,False
REGIONAL_BANKS,Regional Banks,KRE,76.03,77.39,adj_close,adj_close,0.017887675917400925,13,False,False
DEVELOPED_EX_US,Developed Markets ex-US,VEA,72.5,73.69,adj_close,adj_close,0.01641379310344826,14,False,False
SMALL_CAP,US Small-Cap Stocks,IWM,299.98,304.06,adj_close,adj_close,0.013600906727115003,15,False,False
NASDAQ100,Nasdaq 100,QQQ,720.87,729.87,adj_close,adj_close,0.012484914062174779,16,False,False
MID_CAP,US Mid-Cap Stocks,IJH,77.54,78.48,adj_close,adj_close,0.012122775341758985,17,False,False
AGRICULTURE,Agriculture Commodities,DBA,27.82,28.14,adj_close,adj_close,0.011502516175413424,18,False,False
CANADA,Canada Equities,EWC,61.5,62.18,adj_close,adj_close,0.011056910569105627,19,False,False
REAL_ESTATE,Real Estate Sector,XLRE,44.4,44.83,adj_close,adj_close,0.009684684684684752,20,False,False
SMALL_VALUE,US Small-Cap Value,IWN,224.29,226.46,adj_close,adj_close,0.009674974363547362,21,False,False
BIOTECH,Biotechnology,XBI,158.03,159.53,adj_close,adj_close,0.009491868632538036,22,False,False
INDUSTRIALS,Industrials Sector,XLI,184.6,186.32,adj_close,adj_close,0.00931744312026006,23,False,False
BROAD_AI_TECH,Broad AI Technology,AIQ,63.51,64.0,adj_close,adj_close,0.007715320421980865,24,False,False
LARGE_GROWTH,US Large-Cap Growth,IWF,124.17,125.08,adj_close,adj_close,0.007328662317790169,25,False,False
GOLD,Gold,IAU,82.51,83.11,adj_close,adj_close,0.007271845836868129,26,False,False
BITCOIN_ETF,Bitcoin ETF,IBIT,36.23,36.42,adj_close,adj_close,0.005244272702180641,27,False,False
METALS_MINING,Metals and Mining,XME,117.54,118.1,adj_close,adj_close,0.0047643355453461655,28,False,False
EURO,Euro,FXE,106.51,106.86,adj_close,adj_close,0.003286076424748874,29,False,False
DIVIDEND,US Dividend Equities,SCHD,34.19,34.29,adj_close,adj_close,0.002924831822170182,30,False,False
SILVER,Silver,SLV,59.41,59.57,adj_close,adj_close,0.0026931493014643593,31,False,False
EQUAL_WEIGHT_SP500,Equal-Weight S&P 500,RSP,220.22,220.79,adj_close,adj_close,0.00258832077013893,32,False,False
