option_id,label,asset_symbol,entry_price,exit_price,entry_price_source,exit_price_source,return,rank,is_benchmark,is_cash
ETHEREUM_ETF,Ethereum ETF,ETHA,14.71,18.8700008392334,adj_close,adj_close,0.28280087282348054,1,False,False
BITCOIN_ETF,Bitcoin ETF,IBIT,36.77,45.290000915527344,adj_close,adj_close,0.23171065856750994,2,False,False
SOFTWARE,Software,IGV,90.91,110.31999969482422,adj_close,adj_close,0.21350786156445078,3,False,False
METALS_MINING,Metals and Mining,XME,103.11,123.0,adj_close,adj_close,0.19290078556881007,4,False,False
SILVER,Silver,SLV,52.93,62.77000045776367,adj_close,adj_close,0.1859059221190944,5,False,False
SOUTH_AFRICA,South Africa Equities,EZA,61.94,71.55999755859375,adj_close,adj_close,0.1553115524474291,6,False,False
CYBERSECURITY,Cybersecurity,CIBR,89.1,100.79000091552734,adj_close,adj_close,0.13120090814284335,7,False,False
SOUTH_KOREA,South Korea Equities,EWY,161.2,182.13999938964844,adj_close,adj_close,0.12990074063057344,8,False,False
GOLD,Gold,IAU,76.78,86.62000274658203,adj_close,adj_close,0.12815841034881514,9,False,False
BIOTECH,Biotechnology,XBI,150.59,168.22999572753906,adj_close,adj_close,0.11713922390290898,10,False,False
TAIWAN,Taiwan Equities,EWT,97.81,108.62999725341797,adj_close,adj_close,0.11062260764152909,11,False,False
BROAD_AI_TECH,Broad AI Technology,AIQ,58.3,64.54000091552734,adj_close,adj_close,0.10703260575518603,12,False,False
TECHNOLOGY,Technology Sector,XLK,174.3,188.61000061035156,adj_close,adj_close,0.08209983138469057,13,False,False
AUTONOMOUS_ROBOTICS,Autonomous Technology and Robotics,ARKQ,114.87,124.16000366210938,adj_close,adj_close,0.08087406339435343,14,False,False
ENERGY,Energy Sector,XLE,58.36,62.290000915527344,adj_close,adj_close,0.06734065996448502,15,False,False
BROAD_COMMODITIES,Broad Commodities,PDBC,17.34,18.420000076293945,adj_close,adj_close,0.06228374142410287,16,False,False
LARGE_GROWTH,US Large-Cap Growth,IWF,117.13,123.88999938964844,adj_close,adj_close,0.05771364628744502,17,False,False
NASDAQ100,Nasdaq 100,QQQ,682.12,721.1099853515625,adj_close,adj_close,0.05716000901829954,18,False,False
HEALTHCARE,Healthcare Sector,XLV,163.4,171.5800018310547,adj_close,adj_close,0.05006121071636893,19,False,False
DEVELOPED_EX_US,Developed Markets ex-US,VEA,70.0,73.41999816894531,adj_close,adj_close,0.04885711669921866,20,False,False
CANADA,Canada Equities,EWC,59.39,62.2599983215332,adj_close,adj_close,0.04832460551495532,21,False,False
EMERGING_MARKETS,Emerging Markets,VWO,58.23,61.0099983215332,adj_close,adj_close,0.047741685068404704,22,False,False
JAPAN,Japan Equities,EWJ,91.51,95.83999633789062,adj_close,adj_close,0.04731719307060023,23,False,False
CONSUMER_DISCRETIONARY,Consumer Discretionary Sector,XLY,110.84,115.87999725341797,adj_close,adj_close,0.04547092433614197,24,False,False
SEMICONDUCTORS,Semiconductors,SMH,548.55,573.0,adj_close,adj_close,0.0445720535958436,25,False,False
AGRICULTURE,Agriculture Commodities,DBA,27.62,28.81999969482422,adj_close,adj_close,0.04344676664823388,26,False,False
SP500,S&P 500,SPY,739.09,771.0999755859375,adj_close,adj_close,0.04330998333888636,27,True,False
AUSTRALIA,Australia Equities,EWA,28.88,30.110000610351562,adj_close,adj_close,0.04259004883488804,28,False,False
