round_id,target_date,price_date,option_id,symbol,price,price_source,published
CB-2026-08-24-1W,2026-08-25,2026-08-25,AUTONOMOUS_ROBOTICS,ARKQ,122.74,tiingo_eod,True
CB-2026-08-24-1W,2026-08-25,2026-08-25,CASH,,1.0,cash,True
CB-2026-08-24-1W,2026-08-25,2026-08-25,CYBERSECURITY,CIBR,92.46,tiingo_eod,True
CB-2026-08-24-1W,2026-08-25,2026-08-25,SEMICONDUCTORS,SMH,555.82,tiingo_eod,True
CB-2026-08-24-1W,2026-08-25,2026-08-25,SOUTH_KOREA,EWY,180.15,tiingo_eod,True
CB-2026-08-24-1W,2026-08-25,2026-08-25,SP500,SPY,765.91,tiingo_eod,True
CB-2026-08-24-1W,2026-08-26,2026-08-26,AUTONOMOUS_ROBOTICS,ARKQ,122.33000183105469,yahoo_chart_adjclose,True
CB-2026-08-24-1W,2026-08-26,2026-08-26,CASH,,1.0,cash,True
CB-2026-08-24-1W,2026-08-26,2026-08-26,CYBERSECURITY,CIBR,93.66000366210938,yahoo_chart_adjclose,True
CB-2026-08-24-1W,2026-08-26,2026-08-26,SEMICONDUCTORS,SMH,555.77001953125,yahoo_chart_adjclose,True
CB-2026-08-24-1W,2026-08-26,2026-08-26,SOUTH_KOREA,EWY,179.17999267578125,yahoo_chart_adjclose,True
CB-2026-08-24-1W,2026-08-26,2026-08-26,SP500,SPY,766.0800170898438,yahoo_chart_adjclose,True
CB-2026-08-24-1W,2026-08-27,2026-08-27,AUTONOMOUS_ROBOTICS,ARKQ,124.16000366210938,yahoo_chart_adjclose,True
CB-2026-08-24-1W,2026-08-27,2026-08-27,CASH,,1.0,cash,True
CB-2026-08-24-1W,2026-08-27,2026-08-27,CYBERSECURITY,CIBR,100.79000091552734,yahoo_chart_adjclose,True
CB-2026-08-24-1W,2026-08-27,2026-08-27,SEMICONDUCTORS,SMH,573.0,yahoo_chart_adjclose,True
CB-2026-08-24-1W,2026-08-27,2026-08-27,SOUTH_KOREA,EWY,182.13999938964844,yahoo_chart_adjclose,True
CB-2026-08-24-1W,2026-08-27,2026-08-27,SP500,SPY,771.0999755859375,yahoo_chart_adjclose,True
