round_id,target_date,price_date,option_id,symbol,price,price_source,published
CB-2026-08-23-1W,2026-08-24,2026-08-24,AEROSPACE_DEFENSE,ITA,233.4,tiingo_eod,True
CB-2026-08-23-1W,2026-08-24,2026-08-24,AUTONOMOUS_ROBOTICS,ARKQ,121.83,tiingo_eod,True
CB-2026-08-23-1W,2026-08-24,2026-08-24,CASH,,1.0,cash,True
CB-2026-08-23-1W,2026-08-24,2026-08-24,CYBERSECURITY,CIBR,93.23,tiingo_eod,True
CB-2026-08-23-1W,2026-08-24,2026-08-24,METALS_MINING,XME,117.87,tiingo_eod,True
CB-2026-08-23-1W,2026-08-24,2026-08-24,REGIONAL_BANKS,KRE,74.76,tiingo_eod,True
CB-2026-08-23-1W,2026-08-24,2026-08-24,SEMICONDUCTORS,SMH,546.8,tiingo_eod,True
CB-2026-08-23-1W,2026-08-24,2026-08-24,SP500,SPY,763.47,tiingo_eod,True
CB-2026-08-23-1W,2026-08-25,2026-08-25,AEROSPACE_DEFENSE,ITA,234.3,tiingo_eod,True
CB-2026-08-23-1W,2026-08-25,2026-08-25,AUTONOMOUS_ROBOTICS,ARKQ,122.74,tiingo_eod,True
CB-2026-08-23-1W,2026-08-25,2026-08-25,CASH,,1.0,cash,True
CB-2026-08-23-1W,2026-08-25,2026-08-25,CYBERSECURITY,CIBR,92.46,tiingo_eod,True
CB-2026-08-23-1W,2026-08-25,2026-08-25,METALS_MINING,XME,120.94,tiingo_eod,True
CB-2026-08-23-1W,2026-08-25,2026-08-25,REGIONAL_BANKS,KRE,74.33,tiingo_eod,True
CB-2026-08-23-1W,2026-08-25,2026-08-25,SEMICONDUCTORS,SMH,555.82,tiingo_eod,True
CB-2026-08-23-1W,2026-08-25,2026-08-25,SP500,SPY,765.91,tiingo_eod,True
CB-2026-08-23-1W,2026-08-26,2026-08-26,AEROSPACE_DEFENSE,ITA,236.3800048828125,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-26,2026-08-26,AUTONOMOUS_ROBOTICS,ARKQ,122.33000183105469,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-26,2026-08-26,CASH,,1.0,cash,True
CB-2026-08-23-1W,2026-08-26,2026-08-26,CYBERSECURITY,CIBR,93.66000366210938,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-26,2026-08-26,METALS_MINING,XME,120.30999755859375,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-26,2026-08-26,REGIONAL_BANKS,KRE,74.58000183105469,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-26,2026-08-26,SEMICONDUCTORS,SMH,555.77001953125,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-26,2026-08-26,SP500,SPY,766.0800170898438,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-27,2026-08-27,AEROSPACE_DEFENSE,ITA,234.25999450683594,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-27,2026-08-27,AUTONOMOUS_ROBOTICS,ARKQ,124.16000366210938,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-27,2026-08-27,CASH,,1.0,cash,True
CB-2026-08-23-1W,2026-08-27,2026-08-27,CYBERSECURITY,CIBR,100.79000091552734,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-27,2026-08-27,METALS_MINING,XME,123.0,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-27,2026-08-27,REGIONAL_BANKS,KRE,74.3499984741211,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-27,2026-08-27,SEMICONDUCTORS,SMH,573.0,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-27,2026-08-27,SP500,SPY,771.0999755859375,yahoo_chart_adjclose,True
CB-2026-08-23-1W,2026-08-28,2026-08-28,AEROSPACE_DEFENSE,ITA,232.82,tiingo_eod,True
CB-2026-08-23-1W,2026-08-28,2026-08-28,AUTONOMOUS_ROBOTICS,ARKQ,122.32,tiingo_eod,True
CB-2026-08-23-1W,2026-08-28,2026-08-28,CASH,,1.0,cash,True
CB-2026-08-23-1W,2026-08-28,2026-08-28,CYBERSECURITY,CIBR,98.56,tiingo_eod,True
CB-2026-08-23-1W,2026-08-28,2026-08-28,METALS_MINING,XME,118.74,tiingo_eod,True
CB-2026-08-23-1W,2026-08-28,2026-08-28,REGIONAL_BANKS,KRE,74.3,tiingo_eod,True
CB-2026-08-23-1W,2026-08-28,2026-08-28,SEMICONDUCTORS,SMH,553.11,tiingo_eod,True
CB-2026-08-23-1W,2026-08-28,2026-08-28,SP500,SPY,769.35,tiingo_eod,True
