round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-08-15-1M,anthropic-claude-fable-5,anthropic,1,SMALL_VALUE,3500,35.0,1,-0.04296564514704593,-0.015037975801466074,V3 selected model rank 1: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-15-1M,anthropic-claude-fable-5,anthropic,1,UTILITIES,3500,35.0,2,-0.056360344047080124,-0.019726120416478043,V3 selected model rank 2: overreaction with 57% estimated probability of beating SPY.
CB-2026-08-15-1M,anthropic-claude-fable-5,anthropic,1,REAL_ESTATE,3000,30.0,3,-0.04215926834708905,-0.012647780504126715,V3 selected model rank 3: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-15-1M,anthropic-claude-opus-4-8,anthropic,1,SP500,10000,100.0,1,-0.013032730661213687,-0.013032730661213687,Deterministic SPY fallback for V3 slots without an eligible active candidate.
CB-2026-08-15-1M,anthropic-claude-opus-5,anthropic,1,SMALL_CAP,3500,35.0,1,-0.0612708018154311,-0.02144478063540088,V3 selected model rank 1: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-15-1M,anthropic-claude-opus-5,anthropic,1,SMALL_VALUE,3500,35.0,2,-0.04296564514704593,-0.015037975801466074,V3 selected model rank 2: overreaction with 55% estimated probability of beating SPY.
CB-2026-08-15-1M,anthropic-claude-opus-5,anthropic,1,SP500,3000,30.0,3,-0.013032730661213687,-0.003909819198364106,Deterministic SPY fallback for V3 slots without an eligible active candidate.
CB-2026-08-15-1M,google-gemini-3-1-pro,google,1,YEN,3500,35.0,1,0.02138014948722411,0.007483052320528438,V3 selected model rank 1: overreaction with 68% estimated probability of beating SPY.
CB-2026-08-15-1M,google-gemini-3-1-pro,google,1,LONG_TREASURY,3500,35.0,2,0.005285802089735725,0.0018500307314075037,V3 selected model rank 2: overreaction with 65% estimated probability of beating SPY.
CB-2026-08-15-1M,google-gemini-3-1-pro,google,1,SMALL_VALUE,3000,30.0,3,-0.04296564514704593,-0.012889693544113777,V3 selected model rank 3: overreaction with 62% estimated probability of beating SPY.
CB-2026-08-15-1M,openai-gpt-5-6-sol,openai,1,SMALL_VALUE,3500,35.0,1,-0.04296564514704593,-0.015037975801466074,V3 selected model rank 1: overreaction with 59% estimated probability of beating SPY.
CB-2026-08-15-1M,openai-gpt-5-6-sol,openai,1,REAL_ESTATE,3500,35.0,2,-0.04215926834708905,-0.014755743921481167,V3 selected model rank 2: overreaction with 57% estimated probability of beating SPY.
CB-2026-08-15-1M,openai-gpt-5-6-sol,openai,1,UTILITIES,3000,30.0,3,-0.056360344047080124,-0.016908103214124035,V3 selected model rank 3: overreaction with 55% estimated probability of beating SPY.
CB-2026-08-15-1M,xai-grok-4-3,xai,1,SP500,10000,100.0,1,-0.013032730661213687,-0.013032730661213687,Deterministic SPY fallback for V3 slots without an eligible active candidate.
CB-2026-08-15-1M,xai-grok-4-5,xai,1,SP500,10000,100.0,1,-0.013032730661213687,-0.013032730661213687,Deterministic SPY fallback for V3 slots without an eligible active candidate.
CB-2026-08-15-1M,xai-grok-4-6,xai,1,SP500,10000,100.0,1,-0.013032730661213687,-0.013032730661213687,Deterministic SPY fallback for V3 slots without an eligible active candidate.
