option_id,label,asset_symbol,entry_price,exit_price,entry_price_source,exit_price_source,return,rank,is_benchmark,is_cash
HEALTHCARE,Healthcare Sector,XLV,147.84,152.65,adj_close,adj_close,0.03253517316017307,1,False,False
REGIONAL_BANKS,Regional Banks,KRE,68.31,70.36,adj_close,adj_close,0.03001024740155178,2,False,False
ENERGY,Energy Sector,XLE,57.3,58.33,adj_close,adj_close,0.01797556719022686,3,False,False
REAL_ESTATE,Real Estate Sector,XLRE,43.27,44.03,adj_close,adj_close,0.017564132193205406,4,False,False
LOW_VOL,US Low Volatility Equities,SPLV,71.31,72.47,adj_close,adj_close,0.016267003225354015,5,False,False
CONSUMER_STAPLES,Consumer Staples Sector,XLP,82.03,83.07,adj_close,adj_close,0.012678288431061668,6,False,False
FINANCIALS,Financials Sector,XLF,51.43,51.97,adj_close,adj_close,0.010499708341434877,7,False,False
UTILITIES,Utilities Sector,XLU,43.1,43.52,adj_close,adj_close,0.009744779582366636,8,False,False
US_DOLLAR,US Dollar,UUP,27.76,28.03,adj_close,adj_close,0.009726224783861648,9,False,False
INDUSTRIALS,Industrials Sector,XLI,172.4,173.63,adj_close,adj_close,0.007134570765661152,10,False,False
DIVIDEND,US Dividend Equities,SCHD,32.18,32.29,adj_close,adj_close,0.003418272218769447,11,False,False
SHORT_TREASURY,Short-Term Treasury Bills,BIL,91.4,91.46,adj_close,adj_close,0.0006564551422318932,12,False,False
CASH,Cash / Do Not Invest,CASH,1.0,1.0,adj_close,adj_close,0.0,13,False,True
MUNICIPAL_BONDS,Municipal Bonds,MUB,106.94,106.94,adj_close,adj_close,0.0,13,False,False
LARGE_VALUE,US Large-Cap Value,IWD,237.46,237.27,adj_close,adj_close,-0.00080013475953844,15,False,False
OIL,Crude Oil,USO,135.5,135.15,adj_close,adj_close,-0.0025830258302582676,16,False,False
INTERNATIONAL_BONDS,International Aggregate Bonds,BNDX,48.11,47.95,adj_close,adj_close,-0.0033257119102056976,17,False,False
HIGH_YIELD_CREDIT,High Yield Corporate Bonds,HYG,79.84,79.54,adj_close,adj_close,-0.0037575150300600546,18,False,False
YEN,Japanese Yen,FXY,57.51,57.28,adj_close,adj_close,-0.003999304468787934,19,False,False
AGGREGATE_BONDS,US Aggregate Bond Market,AGG,98.68,98.17,adj_close,adj_close,-0.005168220510741839,20,False,False
UNITED_KINGDOM,United Kingdom Equities,EWU,46.69,46.43,adj_close,adj_close,-0.005568644249303922,21,False,False
MID_CAP,US Mid-Cap Stocks,IJH,74.54,74.11,adj_close,adj_close,-0.005768714784008644,22,False,False
MOMENTUM,US Momentum Equities,MTUM,316.93,315.08,adj_close,adj_close,-0.005837251128009369,23,False,False
MORTGAGE_BACKED_BONDS,Agency Mortgage-Backed Bonds,MBB,94.32,93.7,adj_close,adj_close,-0.0065733672603900395,24,False,False
INTERMEDIATE_TREASURY,Intermediate-Term US Treasury Bonds,IEF,94.17,93.52,adj_close,adj_close,-0.006902410534140424,25,False,False
SMALL_VALUE,US Small-Cap Value,IWN,212.74,211.25,adj_close,adj_close,-0.00700385447024543,26,False,False
EMERGING_MARKET_BONDS,Emerging Market USD Bonds,EMB,96.01,95.28,adj_close,adj_close,-0.007603374648474159,27,False,False
EQUAL_WEIGHT_SP500,Equal-Weight S&P 500,RSP,209.21,207.61,adj_close,adj_close,-0.007647817981932037,28,False,False
TIPS,Treasury Inflation-Protected Securities,TIP,109.98,109.13,adj_close,adj_close,-0.00772867794144394,29,False,False
INVESTMENT_GRADE_CREDIT,Investment Grade Corporate Bonds,LQD,108.93,108.06,adj_close,adj_close,-0.007986780501239354,30,False,False
EURO,Euro,FXE,107.33,106.42,adj_close,adj_close,-0.008478524177769509,31,False,False
LONG_TREASURY,Long-Term US Treasury Bonds,TLT,85.47,84.62,adj_close,adj_close,-0.009945009945009908,32,False,False
JAPAN,Japan Equities,EWJ,92.93,91.95,adj_close,adj_close,-0.010545571935865694,33,False,False
CANADA,Canada Equities,EWC,58.71,58.06,adj_close,adj_close,-0.011071367739737714,34,False,False
EUROPE,Europe Equities,VGK,88.52,87.52,adj_close,adj_close,-0.011296882060551239,35,False,False
AEROSPACE_DEFENSE,Aerospace and Defense,ITA,229.91,227.26,adj_close,adj_close,-0.011526249401939914,36,False,False
BROAD_COMMODITIES,Broad Commodities,PDBC,17.87,17.62,adj_close,adj_close,-0.013989927252378243,37,False,False
SEMICONDUCTORS,Semiconductors,SMH,607.81,598.16,adj_close,adj_close,-0.015876671986311486,38,False,False
INDIA,India Equities,INDA,47.99,47.21,adj_close,adj_close,-0.016253386122108804,39,False,False
SMALL_CAP,US Small-Cap Stocks,IWM,288.98,284.11,adj_close,adj_close,-0.016852377327150725,40,False,False
MATERIALS,Materials Sector,XLB,50.92,49.96,adj_close,adj_close,-0.01885310290652009,41,False,False
CONSUMER_DISCRETIONARY,Consumer Discretionary Sector,XLY,118.19,115.39,adj_close,adj_close,-0.023690667569168267,42,False,False
TOTAL_US_MARKET,Total US Stock Market,VTI,373.4,364.47,adj_close,adj_close,-0.023915372254954326,43,False,False
SP500,S&P 500,SPY,758.54,739.22,adj_close,adj_close,-0.02546998180715576,44,True,False
CHINA,China Equities,MCHI,55.4,53.93,adj_close,adj_close,-0.0265342960288808,45,False,False
DEVELOPED_EX_US,Developed Markets ex-US,VEA,71.87,69.86,adj_close,adj_close,-0.027967162933073664,46,False,False
AGRICULTURE,Agriculture Commodities,DBA,27.24,26.33,adj_close,adj_close,-0.03340675477239352,47,False,False
GOLD,Gold,IAU,84.27,81.38,adj_close,adj_close,-0.03429452948854872,48,False,False
EMERGING_MARKETS,Emerging Markets,VWO,60.42,58.33,adj_close,adj_close,-0.03459119496855356,49,False,False
COPPER,Copper,CPER,39.96,38.55,adj_close,adj_close,-0.035285285285285406,50,False,False
NASDAQ100,Nasdaq 100,QQQ,742.74,716.07,adj_close,adj_close,-0.03590758542693262,51,False,False
AUSTRALIA,Australia Equities,EWA,29.13,28.07,adj_close,adj_close,-0.036388602814967363,52,False,False
MEXICO,Mexico Equities,EWW,77.87,74.9,adj_close,adj_close,-0.03814049056119173,53,False,False
BIOTECH,Biotechnology,XBI,133.62,128.43,adj_close,adj_close,-0.038841490794791156,54,False,False
COMMUNICATIONS,Communication Services Sector,XLC,115.61,111.09,adj_close,adj_close,-0.03909696393045581,55,False,False
SOUTH_AFRICA,South Africa Equities,EZA,67.62,64.83,adj_close,adj_close,-0.041259982253771144,56,False,False
LARGE_GROWTH,US Large-Cap Growth,IWF,128.77,122.98,adj_close,adj_close,-0.04496388910460514,57,False,False
BRAZIL,Brazil Equities,EWZ,35.67,33.69,adj_close,adj_close,-0.05550883095037862,58,False,False
TAIWAN,Taiwan Equities,EWT,106.42,100.43,adj_close,adj_close,-0.056286412328509616,59,False,False
AUTONOMOUS_ROBOTICS,Autonomous Technology and Robotics,ARKQ,139.89,131.68,adj_close,adj_close,-0.058688969904925115,60,False,False
TECHNOLOGY,Technology Sector,XLK,195.76,184.18,adj_close,adj_close,-0.05915406620351438,61,False,False
METALS_MINING,Metals and Mining,XME,127.46,118.59,adj_close,adj_close,-0.069590459752079,62,False,False
BROAD_AI_TECH,Broad AI Technology,AIQ,69.44,64.44,adj_close,adj_close,-0.07200460829493083,63,False,False
CYBERSECURITY,Cybersecurity,CIBR,94.15,86.13,adj_close,adj_close,-0.08518321826872022,64,False,False
SILVER,Silver,SLV,67.67,61.58,adj_close,adj_close,-0.08999556672085118,65,False,False
SOLAR,Solar Energy,TAN,71.13,63.58,adj_close,adj_close,-0.10614368058484458,66,False,False
SOFTWARE,Software,IGV,107.7,95.65,adj_close,adj_close,-0.11188486536675946,67,False,False
BITCOIN_ETF,Bitcoin ETF,IBIT,40.49,35.89,adj_close,adj_close,-0.11360829834527042,68,False,False
SOUTH_KOREA,South Korea Equities,EWY,216.7,185.64,adj_close,adj_close,-0.14333179510844485,69,False,False
ETHEREUM_ETF,Ethereum ETF,ETHA,15.11,12.72,adj_close,adj_close,-0.158173395102581,70,False,False
