option_id,label,asset_symbol,entry_price,exit_price,entry_price_source,exit_price_source,return,rank,is_benchmark,is_cash
ETHEREUM_ETF,Ethereum ETF,ETHA,13.369999885559082,14.33,adj_close,adj_close,0.07180255218085785,1,False,False
OIL,Crude Oil,USO,117.79000091552734,125.51,adj_close,adj_close,0.06554036017037679,2,False,False
BITCOIN_ETF,Bitcoin ETF,IBIT,35.220001220703125,36.89,adj_close,adj_close,0.047416204469499235,3,False,False
CHINA,China Equities,MCHI,52.529998779296875,54.08000183105469,adj_close,adj_close,0.029507007191645007,4,False,False
BROAD_COMMODITIES,Broad Commodities,PDBC,16.899999618530273,17.3799991607666,adj_close,adj_close,0.028402340418400174,5,False,False
ENERGY,Energy Sector,XLE,56.7400016784668,57.939998626708984,adj_close,adj_close,0.021149046752629852,6,False,False
MEXICO,Mexico Equities,EWW,74.1500015258789,75.09,adj_close,adj_close,0.012676985229636673,7,False,False
COPPER,Copper,CPER,37.939998626708984,38.42,adj_close,adj_close,0.012651591741310808,8,False,False
REAL_ESTATE,Real Estate Sector,XLRE,44.70000076293945,45.22999954223633,adj_close,adj_close,0.011856795755052829,9,False,False
AGRICULTURE,Agriculture Commodities,DBA,27.719999313354492,28.02,adj_close,adj_close,0.010822535861354732,10,False,False
REGIONAL_BANKS,Regional Banks,KRE,75.12000274658203,75.88999938964844,adj_close,adj_close,0.01025022117829244,11,False,False
AUSTRALIA,Australia Equities,EWA,28.350000381469727,28.52,adj_close,adj_close,0.0059964591267303025,12,False,False
DIVIDEND,US Dividend Equities,SCHD,32.560001373291016,32.75,adj_close,adj_close,0.005835338412019775,13,False,False
SMALL_VALUE,US Small-Cap Value,IWN,219.77999877929688,220.85000610351562,adj_close,adj_close,0.004868538220774266,14,False,False
EURO,Euro,FXE,105.01000213623047,105.37,adj_close,adj_close,0.003428224516198952,15,False,False
MORTGAGE_BACKED_BONDS,Agency Mortgage-Backed Bonds,MBB,93.26000213623047,93.57,adj_close,adj_close,0.0033240173350703728,16,False,False
CONSUMER_STAPLES,Consumer Staples Sector,XLP,84.58999633789062,84.86000061035156,adj_close,adj_close,0.0031919172969627763,17,False,False
SOFTWARE,Software,IGV,92.69999694824219,92.9800033569336,adj_close,adj_close,0.0030205654574912977,18,False,False
INTERMEDIATE_TREASURY,Intermediate-Term US Treasury Bonds,IEF,93.29000091552734,93.54000091552734,adj_close,adj_close,0.0026798156023857267,19,False,False
BRAZIL,Brazil Equities,EWZ,35.38999938964844,35.48,adj_close,adj_close,0.0025431085590208458,20,False,False
AGGREGATE_BONDS,US Aggregate Bond Market,AGG,97.70999908447266,97.94999694824219,adj_close,adj_close,0.002456226241104087,21,False,False
HIGH_YIELD_CREDIT,High Yield Corporate Bonds,HYG,79.5199966430664,79.68000030517578,adj_close,adj_close,0.0020121185722323798,22,False,False
INVESTMENT_GRADE_CREDIT,Investment Grade Corporate Bonds,LQD,106.95999908447266,107.1500015258789,adj_close,adj_close,0.0017763878368790564,23,False,False
GOLD,Gold,IAU,75.25,75.3499984741211,adj_close,adj_close,0.0013288833770244146,24,False,False
TIPS,Treasury Inflation-Protected Securities,TIP,107.91000366210938,108.05000305175781,adj_close,adj_close,0.0012973717440212251,25,False,False
SHORT_TREASURY,Short-Term Treasury Bills,BIL,91.5,91.55999755859375,adj_close,adj_close,0.0006557110228824214,26,False,False
UNITED_KINGDOM,United Kingdom Equities,EWU,46.36000061035156,46.39,adj_close,adj_close,0.0006470964032243565,27,False,False
YEN,Japanese Yen,FXY,56.459999084472656,56.46,adj_close,adj_close,1.6215504050620666e-08,28,False,False
CASH,Cash / Do Not Invest,CASH,1.0,1.0,adj_close,adj_close,0.0,29,False,True
EMERGING_MARKET_BONDS,Emerging Market USD Bonds,EMB,95.37999725341797,95.37,adj_close,adj_close,-0.00010481498957692903,30,False,False
FINANCIALS,Financials Sector,XLF,56.06999969482422,56.040000915527344,adj_close,adj_close,-0.0005350237107214495,31,False,False
CYBERSECURITY,Cybersecurity,CIBR,91.83999633789062,91.79000091552734,adj_close,adj_close,-0.0005443752652095624,32,False,False
LONG_TREASURY,Long-Term US Treasury Bonds,TLT,83.97000122070312,83.88999938964844,adj_close,adj_close,-0.0009527430021635253,33,False,False
INTERNATIONAL_BONDS,International Aggregate Bonds,BNDX,47.88999938964844,47.82,adj_close,adj_close,-0.001461670297359996,34,False,False
CANADA,Canada Equities,EWC,58.72999954223633,58.62,adj_close,adj_close,-0.001872970255298978,35,False,False
EUROPE,Europe Equities,VGK,87.86000061035156,87.69000244140625,adj_close,adj_close,-0.0019348755720960398,36,False,False
LOW_VOL,US Low Volatility Equities,SPLV,76.26930236816406,76.08999633789062,adj_close,adj_close,-0.0023509593598732836,37,False,False
LARGE_VALUE,US Large-Cap Value,IWD,247.6199951171875,246.9600067138672,adj_close,adj_close,-0.00266532758393756,38,False,False
US_DOLLAR,US Dollar,UUP,28.5,28.39,adj_close,adj_close,-0.0038596491228070073,39,False,False
SMALL_CAP,US Small-Cap Stocks,IWM,293.4800109863281,292.30999755859375,adj_close,adj_close,-0.003986688646365311,40,False,False
MID_CAP,US Mid-Cap Stocks,IJH,75.23999786376953,74.93000030517578,adj_close,adj_close,-0.004120116525721307,41,False,False
MUNICIPAL_BONDS,Municipal Bonds,MUB,106.9000015258789,106.4,adj_close,adj_close,-0.004677282682338024,42,False,False
INDIA,India Equities,INDA,48.790000915527344,48.54999923706055,adj_close,adj_close,-0.004919075096602721,43,False,False
COMMUNICATIONS,Communication Services Sector,XLC,111.58999633789062,110.80000305175781,adj_close,adj_close,-0.007079427476104017,44,False,False
DEVELOPED_EX_US,Developed Markets ex-US,VEA,69.76000213623047,69.2300033569336,adj_close,adj_close,-0.007597459332955192,45,False,False
SOLAR,Solar Energy,TAN,53.119998931884766,52.689998626708984,adj_close,adj_close,-0.008094885425866893,46,False,False
EQUAL_WEIGHT_SP500,Equal-Weight S&P 500,RSP,214.22999572753906,212.4199981689453,adj_close,adj_close,-0.00844885214344926,47,False,False
SP500,S&P 500,SPY,749.1699829101562,742.0900268554688,adj_close,adj_close,-0.009450400064328957,48,True,False
TOTAL_US_MARKET,Total US Stock Market,VTI,369.7799987792969,366.25,adj_close,adj_close,-0.009546213399724057,49,False,False
MATERIALS,Materials Sector,XLB,50.58000183105469,50.029998779296875,adj_close,adj_close,-0.010873923128648988,50,False,False
CONSUMER_DISCRETIONARY,Consumer Discretionary Sector,XLY,116.04000091552734,114.61000061035156,adj_close,adj_close,-0.012323339313111248,51,False,False
INDUSTRIALS,Industrials Sector,XLI,180.3699951171875,178.1199951171875,adj_close,adj_close,-0.01247435860126378,52,False,False
HEALTHCARE,Healthcare Sector,XLV,161.41000366210938,159.25,adj_close,adj_close,-0.01338209288831349,53,False,False
EMERGING_MARKETS,Emerging Markets,VWO,58.790000915527344,57.93000030517578,adj_close,adj_close,-0.014628348306836347,54,False,False
UTILITIES,Utilities Sector,XLU,45.720001220703125,44.939998626708984,adj_close,adj_close,-0.017060423735092423,55,False,False
LARGE_GROWTH,US Large-Cap Growth,IWF,121.58999633789062,119.47000122070312,adj_close,adj_close,-0.017435604745773436,56,False,False
SOUTH_AFRICA,South Africa Equities,EZA,62.7599983215332,61.63,adj_close,adj_close,-0.01800507252635619,57,False,False
NASDAQ100,Nasdaq 100,QQQ,711.739990234375,696.0599975585938,adj_close,adj_close,-0.022030506773432545,58,False,False
SILVER,Silver,SLV,52.15999984741211,50.98,adj_close,adj_close,-0.022622696527301756,59,False,False
AEROSPACE_DEFENSE,Aerospace and Defense,ITA,235.0500030517578,229.27,adj_close,adj_close,-0.02459052532105288,60,False,False
JAPAN,Japan Equities,EWJ,92.72000122070312,90.43000030517578,adj_close,adj_close,-0.02469802507957708,61,False,False
BIOTECH,Biotechnology,XBI,155.33999633789062,150.94000244140625,adj_close,adj_close,-0.028324925970215964,62,False,False
SOUTH_KOREA,South Korea Equities,EWY,168.02000427246094,162.86,adj_close,adj_close,-0.030710654334310528,63,False,False
TECHNOLOGY,Technology Sector,XLK,181.27999877929688,175.7100067138672,adj_close,adj_close,-0.030725905245680196,64,False,False
AUTONOMOUS_ROBOTICS,Autonomous Technology and Robotics,ARKQ,120.69999694824219,116.62999725341797,adj_close,adj_close,-0.03371996518417053,65,False,False
BROAD_AI_TECH,Broad AI Technology,AIQ,61.29999923706055,59.13999938964844,adj_close,adj_close,-0.03523653954804984,66,False,False
MOMENTUM,US Momentum Equities,MTUM,314.6300048828125,302.6400146484375,adj_close,adj_close,-0.03810822250993129,67,False,False
METALS_MINING,Metals and Mining,XME,102.08999633789062,97.73999786376953,adj_close,adj_close,-0.042609448821251394,68,False,False
SEMICONDUCTORS,Semiconductors,SMH,585.6199951171875,558.8300170898438,adj_close,adj_close,-0.045746351304112864,69,False,False
TAIWAN,Taiwan Equities,EWT,101.87999725341797,95.94,adj_close,adj_close,-0.05830386153861711,70,False,False
