round_id,target_date,price_date,option_id,symbol,price,price_source,published
CB-2026-09-15-1W,2026-09-15,2026-09-15,CASH,,1.0,cash,True
CB-2026-09-15-1W,2026-09-15,2026-09-15,COPPER,CPER,38.67,tiingo_eod,True
CB-2026-09-15-1W,2026-09-15,2026-09-15,EMERGING_MARKETS,VWO,59.22,tiingo_eod,True
CB-2026-09-15-1W,2026-09-15,2026-09-15,METALS_MINING,XME,109.44,tiingo_eod,True
CB-2026-09-15-1W,2026-09-15,2026-09-15,SEMICONDUCTORS,SMH,542.11,tiingo_eod,True
CB-2026-09-15-1W,2026-09-15,2026-09-15,SILVER,SLV,57.53,tiingo_eod,True
CB-2026-09-15-1W,2026-09-15,2026-09-15,SOUTH_AFRICA,EZA,68.92,tiingo_eod,True
CB-2026-09-15-1W,2026-09-15,2026-09-15,SOUTH_KOREA,EWY,176.49,tiingo_eod,True
CB-2026-09-15-1W,2026-09-15,2026-09-15,SP500,SPY,757.39,tiingo_eod,True
CB-2026-09-15-1W,2026-09-15,2026-09-15,TAIWAN,EWT,106.67,tiingo_eod,True
CB-2026-09-15-1W,2026-09-16,2026-09-16,CASH,,1.0,cash,True
CB-2026-09-15-1W,2026-09-16,2026-09-16,COPPER,CPER,38.59,tiingo_eod,True
CB-2026-09-15-1W,2026-09-16,2026-09-16,EMERGING_MARKETS,VWO,59.18,tiingo_eod,True
CB-2026-09-15-1W,2026-09-16,2026-09-16,METALS_MINING,XME,108.77,tiingo_eod,True
CB-2026-09-15-1W,2026-09-16,2026-09-16,SEMICONDUCTORS,SMH,545.56,tiingo_eod,True
CB-2026-09-15-1W,2026-09-16,2026-09-16,SILVER,SLV,57.05,tiingo_eod,True
CB-2026-09-15-1W,2026-09-16,2026-09-16,SOUTH_AFRICA,EZA,67.55,tiingo_eod,True
CB-2026-09-15-1W,2026-09-16,2026-09-16,SOUTH_KOREA,EWY,175.54,tiingo_eod,True
CB-2026-09-15-1W,2026-09-16,2026-09-16,SP500,SPY,754.05,tiingo_eod,True
CB-2026-09-15-1W,2026-09-16,2026-09-16,TAIWAN,EWT,108.4,tiingo_eod,True
CB-2026-09-15-1W,2026-09-17,2026-09-17,CASH,,1.0,cash,True
CB-2026-09-15-1W,2026-09-17,2026-09-17,COPPER,CPER,39.66,tiingo_eod,True
CB-2026-09-15-1W,2026-09-17,2026-09-17,EMERGING_MARKETS,VWO,59.91,tiingo_eod,True
CB-2026-09-15-1W,2026-09-17,2026-09-17,METALS_MINING,XME,111.32,tiingo_eod,True
CB-2026-09-15-1W,2026-09-17,2026-09-17,SEMICONDUCTORS,SMH,560.61,tiingo_eod,True
CB-2026-09-15-1W,2026-09-17,2026-09-17,SILVER,SLV,58.97,tiingo_eod,True
CB-2026-09-15-1W,2026-09-17,2026-09-17,SOUTH_AFRICA,EZA,68.69,tiingo_eod,True
CB-2026-09-15-1W,2026-09-17,2026-09-17,SOUTH_KOREA,EWY,182.39,tiingo_eod,True
CB-2026-09-15-1W,2026-09-17,2026-09-17,SP500,SPY,762.6,tiingo_eod,True
CB-2026-09-15-1W,2026-09-17,2026-09-17,TAIWAN,EWT,110.64,tiingo_eod,True
CB-2026-09-15-1W,2026-09-18,2026-09-18,CASH,,1.0,cash,True
CB-2026-09-15-1W,2026-09-18,2026-09-18,COPPER,CPER,40.22999954223633,yahoo_chart_adjclose,True
CB-2026-09-15-1W,2026-09-18,2026-09-18,EMERGING_MARKETS,VWO,60.01,tiingo_eod,True
CB-2026-09-15-1W,2026-09-18,2026-09-18,METALS_MINING,XME,108.68,tiingo_eod,True
CB-2026-09-15-1W,2026-09-18,2026-09-18,SEMICONDUCTORS,SMH,573.0,tiingo_eod,True
CB-2026-09-15-1W,2026-09-18,2026-09-18,SILVER,SLV,59.93000030517578,yahoo_chart_adjclose,True
CB-2026-09-15-1W,2026-09-18,2026-09-18,SOUTH_AFRICA,EZA,68.49,tiingo_eod,True
CB-2026-09-15-1W,2026-09-18,2026-09-18,SOUTH_KOREA,EWY,181.31,tiingo_eod,True
CB-2026-09-15-1W,2026-09-18,2026-09-18,SP500,SPY,761.69,tiingo_eod,True
CB-2026-09-15-1W,2026-09-18,2026-09-18,TAIWAN,EWT,111.64,tiingo_eod,True
