round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-08-13-1W,anthropic-claude-fable-5,anthropic,1,GOLD,2500,25.0,1,0.04096356077280494,0.010240890193201235,"Strong prior and recent relative trend, elevated inflation (CPI 3.4%, energy +14.7% y/y) and Iran-related uncertainty support safe-haven demand."
CB-2026-08-13-1W,anthropic-claude-fable-5,anthropic,1,HEALTHCARE,2500,25.0,2,0.02381517995011273,0.005953794987528183,"Positive recent and prior active returns, low SPY beta (-0.22), at 52-week high, defensive earnings in a slowing labor market."
CB-2026-08-13-1W,anthropic-claude-fable-5,anthropic,1,DIVIDEND,2500,25.0,3,0.011617775196050006,0.0029044437990125016,Best combined prior (+2.08%) and recent (+1.49%) active return among diversified equity; near 52-week high with low volatility.
CB-2026-08-13-1W,anthropic-claude-fable-5,anthropic,1,EQUAL_WEIGHT_SP500,2500,25.0,4,-0.010999865307771639,-0.0027499663269429098,Market breadth improving: RSP beat SPY by 0.26% over 5 sessions and 0.83% over 21; positive asset share 72% over 21 sessions.
CB-2026-08-13-1W,anthropic-claude-opus-4-8,anthropic,1,HEALTHCARE,3500,35.0,1,0.02381517995011273,0.008335312982539455,"Strong recent active return (+2.26% 5s), low SPY beta/correlation, defensive quality with high prior rank."
CB-2026-08-13-1W,anthropic-claude-opus-4-8,anthropic,1,GOLD,3000,30.0,2,0.04096356077280494,0.012289068231841482,"Strong momentum (+3.57% active 5s, +8.8% 21s IAU), safe-haven demand amid soft labor data and geopolitical crude uncertainty."
CB-2026-08-13-1W,anthropic-claude-opus-4-8,anthropic,1,SP500,3500,35.0,3,-0.01964313261685602,-0.006875096415899606,Core benchmark exposure at all-time high area with positive breadth.
CB-2026-08-13-1W,anthropic-claude-opus-5,anthropic,1,HEALTHCARE,2500,25.0,1,0.02381517995011273,0.005953794987528183,"Defensive sector with positive prior active trend, low beta and at 52-week high; diversifies from mega-cap tech risk."
CB-2026-08-13-1W,anthropic-claude-opus-5,anthropic,1,FINANCIALS,2500,25.0,2,-0.02248541023000339,-0.005621352557500847,"High quality-evidence score, low volatility, steady positive prior active return, supported by solid PMI and steep curve."
CB-2026-08-13-1W,anthropic-claude-opus-5,anthropic,1,EUROPE,2000,20.0,3,-0.004005195929854821,-0.0008010391859709642,Strong prior relative trend with low volatility and minimal drawdown; diversifies US mega-cap concentration.
CB-2026-08-13-1W,anthropic-claude-opus-5,anthropic,1,GOLD,1500,15.0,4,0.04096356077280494,0.006144534115920741,Strong prior active trend with sticky 3.4% headline CPI and negative payrolls supporting safe-haven demand.
CB-2026-08-13-1W,anthropic-claude-opus-5,anthropic,1,SP500,1500,15.0,5,-0.01964313261685602,-0.0029464698925284025,Benchmark anchor to limit tracking error in a trending tape.
CB-2026-08-13-1W,google-gemini-3-1-pro,google,1,ENERGY,5000,50.0,1,0.04405502784146731,0.022027513920733655,"Strong recent momentum and high quality evidence score, supported by crude oil price stability."
CB-2026-08-13-1W,google-gemini-3-1-pro,google,1,HEALTHCARE,5000,50.0,2,0.02381517995011273,0.011907589975056365,Defensive sector with strong recent performance and positive employment data.
CB-2026-08-13-1W,openai-gpt-5-6-sol,openai,1,DIVIDEND,2500,25.0,1,0.011617775196050006,0.0029044437990125016,"Positive prior and recent benchmark-relative performance, moderate volatility, and a 0.650 quality score support continued defensive leadership."
CB-2026-08-13-1W,openai-gpt-5-6-sol,openai,1,HEALTHCARE,3000,30.0,2,0.02381517995011273,0.007144553985033819,Healthcare combines strong recent and prior active returns with defensive exposure amid weak payroll data and event risk.
CB-2026-08-13-1W,openai-gpt-5-6-sol,openai,1,SOFTWARE,2000,20.0,3,-0.04111780203236737,-0.008223560406473474,Software has the strongest prior active trend among the finalists and retained positive recent active momentum despite its elevated volatility.
CB-2026-08-13-1W,openai-gpt-5-6-sol,openai,1,GOLD,2500,25.0,4,0.04096356077280494,0.010240890193201235,"Gold has positive prior and recent relative momentum, with geopolitical uncertainty and soft labor data providing independent support."
CB-2026-08-13-1W,xai-grok-4-3,xai,1,LARGE_VALUE,4000,40.0,1,-0.00977966756861215,-0.00391186702744486,Value tilt with strong quality evidence and recent relative strength versus SPY.
CB-2026-08-13-1W,xai-grok-4-3,xai,1,HEALTHCARE,3500,35.0,2,0.02381517995011273,0.008335312982539455,Defensive sector with positive active return and employment resilience in July data.
CB-2026-08-13-1W,xai-grok-4-3,xai,1,GOLD,2500,25.0,3,0.04096356077280494,0.010240890193201235,Safe-haven demand supported by labor-market softening and geopolitical crude uncertainty.
CB-2026-08-13-1W,xai-grok-4-5,xai,1,ENERGY,3500,35.0,1,0.04405502784146731,0.015419259744513558,Strong recent absolute and active returns plus ongoing Iran-related crude uncertainty support continued outperformance versus SPY over the one-week window.
CB-2026-08-13-1W,xai-grok-4-5,xai,1,HEALTHCARE,3000,30.0,2,0.02381517995011273,0.007144553985033819,"Positive active returns, new 52-week high proximity, and defensive characteristics amid soft labor data favor relative strength versus SPY."
CB-2026-08-13-1W,xai-grok-4-5,xai,1,GOLD,2000,20.0,3,0.04096356077280494,0.008192712154560989,Elevated prior active trend and recent strength with inflation still above target support further gains versus SPY.
CB-2026-08-13-1W,xai-grok-4-5,xai,1,COPPER,1500,15.0,4,-0.012547051442910906,-0.0018820577164366358,"Top quality-evidence score, strong prior active return, and industrial demand backdrop support base-case outperformance."
CB-2026-08-13-1W,xai-grok-4-6,xai,1,HEALTHCARE,3000,30.0,1,0.02381517995011273,0.007144553985033819,"Recent relative strength, new highs, and defensive earnings mix can outperform a near-ATH SPY if PPI/retail prints keep growth soft but not collapsing."
CB-2026-08-13-1W,xai-grok-4-6,xai,1,ENERGY,2000,20.0,2,0.04405502784146731,0.008811005568293463,Oil and energy already repriced higher on Iran-flow uncertainty; residual geopolitical premium can persist through the weekly window if crude stays bid.
CB-2026-08-13-1W,xai-grok-4-6,xai,1,JAPAN,2000,20.0,3,-0.04265258454351584,-0.008530516908703168,Japan showed the strongest developed-market 5-session active return and sits at a 52-week high with ISM expansion still supportive of global cyclicals.
CB-2026-08-13-1W,xai-grok-4-6,xai,1,FINANCIALS,1500,15.0,4,-0.02248541023000339,-0.0033728115345005084,"High quality-evidence rank, shallow drawdown, and a still-steep long end of the Treasury curve support a modest weekly edge over cap-weighted SPY."
CB-2026-08-13-1W,xai-grok-4-6,xai,1,GOLD,1500,15.0,5,0.04096356077280494,0.006144534115920741,Gold’s 5- and 21-session strength can continue if softer labor/CPI path keeps real-rate upside limited after the July hold.
