option_id,symbol,economic_exposure_cluster,return_5s,active_return_21s,prior_105s_active_return,volatility_63s,max_drawdown_63s,volume_zscore_20v120,corr_spy_252s,beta_spy_252s,distance_52w_high
CASH,,capital_preservation,0.0,-0.0570832565994166,-0.06388600250796905,0.0,0.0,0.0,,0.0,
SHORT_TREASURY,BIL,capital_preservation,0.0006552097716905347,-0.054206090050669564,-0.04898013769772036,0.00211603304110301,-0.00010940958540484047,-0.398644337002138,-0.11443406932296118,-0.0017515372623020781,0.0
SP500,SPY,diversified_us_equity,0.011146079559560818,0.0,0.0,0.13694124172308692,-0.04494652583696357,-0.9826096757814564,1.0,0.9999999999999998,-0.008716034933815342
TOTAL_US_MARKET,VTI,diversified_us_equity,0.010754735925855297,-0.0010098125559705462,0.001018165302326457,0.1359042656235065,-0.04359441173337497,-0.6622578202483588,0.9951290798575442,1.0107994313816075,-0.009549786694589613
NASDAQ100,QQQ,technology_and_growth,0.014319261784787152,0.03265123728092645,0.02483519556310232,0.25629528292621645,-0.11217806908394556,-0.9958584960943333,0.9300695529063033,1.424569067458905,-0.03250981745732462
LARGE_GROWTH,IWF,technology_and_growth,0.01699228123468921,0.02919465725057302,-0.05760263926411602,0.21244904479723373,-0.11353239924920944,-0.8574138500763098,0.9345383419181005,1.2908719906233836,-0.03704982396082568
LARGE_VALUE,IWD,diversified_us_equity,0.005504052272413906,-0.024781308211327957,0.05093793655943579,0.11159461436171407,-0.024021853752215994,-0.6639338679944742,0.7975132232308927,0.6945141025237211,-0.0045986879929239555
MID_CAP,IJH,diversified_us_equity,0.003666345020648887,-0.03139078928110517,-0.02196564172629678,0.13529296525085482,-0.03215963948370326,-0.7496121947210084,0.805493827934066,0.9693698836211251,-0.025676836024940863
SMALL_CAP,IWM,diversified_us_equity,0.007189115578747796,-0.018132603554776194,0.025518850714013608,0.16511455653512153,-0.039540703611708805,-1.1888338506506837,0.8191459152630578,1.19616925487279,-0.01730636481915071
SMALL_VALUE,IWN,diversified_us_equity,0.004155345805438637,-0.042913584653732295,0.04662910682281751,0.13215310985276152,-0.027488843665690155,-0.9024670453939329,0.7335610902868394,0.9349112449511425,-0.011827759175334296
DIVIDEND,SCHD,diversified_us_equity,0.0,-0.027523695680858218,0.02744587585270697,0.11908873399900421,-0.02925047802804892,0.15322077092731462,0.27401961676998143,0.2366462610881245,-0.010792310800869731
LOW_VOL,SPLV,diversified_us_equity,-0.007137204459293112,-0.08829293083686829,-0.04453254272386098,0.1301248814054446,-0.036552500057731696,-0.6499321874061064,0.009333586964088997,0.007733473811129049,-0.036552500057731696
MOMENTUM,MTUM,diversified_us_equity,-0.002884121816663643,0.017516816614317143,0.049052183368625935,0.3809817599220876,-0.17991430290689614,0.026887643020650404,0.7691601808221005,1.572065568757941,-0.11873584986221475
TECHNOLOGY,XLK,technology_and_growth,0.03009281443563072,0.07523344098728191,0.12025681578554814,0.3532903126134744,-0.1586266547077515,-1.2307010387431345,0.8537057334065139,1.7495364496852295,-0.04729891222120819
COMMUNICATIONS,XLC,technology_and_growth,0.006595621204560587,-0.03973322930679268,-0.12021509595980306,0.19758856814115136,-0.09441887849131514,-0.9790670345817851,0.5691485861651306,0.671302293142191,-0.06681975627975112
CONSUMER_DISCRETIONARY,XLY,consumer_cyclical,-0.006856385410228039,-0.018825066296437765,-0.10654249167703578,0.2169392744984734,-0.10718720577677565,-1.0103177539519217,0.7668211436625538,1.1597353921526017,-0.06565882776242649
CONSUMER_STAPLES,XLP,consumer_defensive,-0.002812914493998675,-0.08318214354272446,-0.06837293828181612,0.17757200092948336,-0.03577001951555836,-0.9372129913556054,-0.06854813811117448,-0.07691025618858516,-0.04285577570516996
HEALTHCARE,XLV,healthcare_and_biotech,-0.004698634268006097,-0.02496104677363431,0.0011602185236023743,0.19862828998373305,-0.037399714570454545,-0.7388744695169294,0.21634056167680857,0.27045752713017157,-0.023337835927014883
FINANCIALS,XLF,financials,0.016330119275099086,-0.03591175419154036,0.025084028452028395,0.13245203477931153,-0.022485368972445796,-0.9370173429939427,0.5316039635656346,0.6043381740701147,-0.007374383382757754
INDUSTRIALS,XLI,industrials_and_defense,-0.005395790163263192,-0.04496959563888847,-0.058836443597808374,0.18513691613602445,-0.04796289078239535,-0.980267806921227,0.7102943391998802,0.947555834029813,-0.0413382214474064
ENERGY,XLE,energy,-0.022901946423100505,0.004979817483238058,0.016203671355058846,0.22678380295666586,-0.09462374058144019,-0.9029555012783583,-0.17379665980914918,-0.29534874569944536,-0.022901946423100505
MATERIALS,XLB,materials_and_mining,0.015452144249995081,-0.0282854634909242,-0.07965172578023483,0.19369359582674897,-0.04747599073815634,-0.4950458507473432,0.5270552918197531,0.7320610550659684,-0.008198223248004122
UTILITIES,XLU,rate_sensitive_defensive,-0.013479555549861577,-0.0956047339566698,-0.09922380344543669,0.15987790891205683,-0.07604235014354765,-0.43894182675375654,0.11267946366453906,0.13289583101081817,-0.08318578049921332
REAL_ESTATE,XLRE,rate_sensitive_defensive,-0.009316813810625213,-0.08536870618507042,0.005890735655097679,0.15976808402665907,-0.041947327991430416,-0.47682409437635054,0.2375809403179173,0.2610134326856776,-0.02934141541772839
INTERMEDIATE_TREASURY,IEF,rates_and_duration,0.0024731543756300045,-0.053004112125279335,-0.09372509713704835,0.047899932721953274,-0.020025786500798337,0.06316760053715674,0.28286871173370504,0.1020060258064095,-0.029758606874256577
LONG_TREASURY,TLT,rates_and_duration,0.00959437637433802,-0.04966176204878647,-0.12884794826273094,0.09671364458020998,-0.06255735543002838,0.32862714525166287,0.23636932926940507,0.1750250773041094,-0.0637272129682539
TIPS,TIP,rates_and_duration,-0.0007439937142642572,-0.05283009200634692,-0.07343198981144072,0.03479804765608911,-0.014016995133834587,-0.3195450221955204,0.25662449563250095,0.06603820139087298,-0.007581348919006414
INVESTMENT_GRADE_CREDIT,LQD,credit,0.006317233771099273,-0.04793184661096861,-0.09513072631204067,0.05309759244922881,-0.028890594363275568,-0.4979771104407704,0.4715999848207613,0.19591023365088334,-0.02237924709313055
HIGH_YIELD_CREDIT,HYG,credit,0.003896495695088209,-0.04423917285880785,-0.05930150107553711,0.030343735552185808,-0.008013041096963325,-0.7281864993455164,0.7774511856013352,0.2293369882286454,-0.0006255683622213848
AGGREGATE_BONDS,AGG,rates_and_duration,0.0034875779539995655,-0.05071957956756279,-0.0838632773031972,0.039728131368807956,-0.017141996201610277,-0.26916507981433474,0.3908137291390609,0.1149265134133493,-0.01568604813436092
DEVELOPED_EX_US,VEA,international_equity,0.007962683418656136,0.0077463506311472585,-0.07638949360768621,0.1879548309566569,-0.0485343167442831,-0.8086091265107963,0.7988986814189544,1.0791245215332517,-0.005014266729791772
EMERGING_MARKETS,VWO,international_equity,0.01649446611494443,0.014771983810962341,-0.085893084110785,0.1892725348670904,-0.07054218470148221,-0.7622541122966955,0.8098131609835069,1.1112767672294366,-0.0037557699319016313
EUROPE,VGK,international_equity,0.0029344270926834337,-0.018595769029594145,-0.06320373425686365,0.14183710683183398,-0.02628325971938239,-0.8561641941976447,0.7440752732637204,0.9123514755314593,-0.009765035285641765
JAPAN,EWJ,international_equity,0.016654288222462732,0.015552423026803597,-0.09248180535691564,0.2367282450019803,-0.07858103176918552,-1.0379523160008874,0.718194030436366,1.178876615220792,-0.026708691481762137
CHINA,MCHI,international_equity,-0.01098895359572849,-0.06017020357394676,-0.12795855536700995,0.1857956798776917,-0.1114781887274473,-0.5707741722315317,0.5355916494992263,0.8439239862103547,-0.16496007601385854
INDIA,INDA,international_equity,-0.0004036419388824264,-0.04976170639079913,-0.1287396263831848,0.13530946650427922,-0.04587334104220098,-1.0532306160375562,0.5540004390135277,0.6550132622787366,-0.1041780076117319
