option_id,symbol,economic_exposure_cluster,return_5s,active_return_21s,prior_105s_active_return,volatility_63s,max_drawdown_63s,volume_zscore_20v120,corr_spy_252s,beta_spy_252s,distance_52w_high
CASH,,capital_preservation,0.0,-0.027479580057871544,-0.09204397260577579,0.0,0.0,0.0,,0.0,
SHORT_TREASURY,BIL,capital_preservation,0.0008750063522657836,-0.024492963555034164,-0.0769154487838748,0.002102151615789492,-0.00010949355285339024,-0.25298862422375995,-0.10659432715441991,-0.0016371003723223236,0.0
SP500,SPY,diversified_us_equity,0.0035074660415173042,0.0,0.0,0.13956997520951864,-0.04494652583696357,-0.7742241554974961,1.0,1.0,-0.0009958093287190106
TOTAL_US_MARKET,VTI,diversified_us_equity,0.005742111710334008,0.0012680834966041221,0.000389687818303841,0.13894576978946865,-0.04359441173337497,-0.7775082615990521,0.9949789733169593,1.0133568180217654,0.0
NASDAQ100,QQQ,technology_and_growth,0.008922381880633434,-0.021907723074973573,0.08771857011176198,0.25862424177746224,-0.11217806908394556,-0.6723812319694513,0.9308551234605891,1.4163360511556384,-0.029034861339547025
LARGE_GROWTH,IWF,technology_and_growth,0.004277978706174412,-0.01782288299064083,-0.01746993182692269,0.21099055375192402,-0.11353239924920944,-0.7511220688330991,0.9367405061809113,1.2824226840124688,-0.03293034361262326
LARGE_VALUE,IWD,diversified_us_equity,0.006402936397903458,0.016800086276345993,0.014783909492730674,0.11467806548362426,-0.024021853752215994,-0.6236942701972826,0.8062661493395427,0.7097098865444568,-0.002090544500893299
MID_CAP,IJH,diversified_us_equity,0.013766202059659172,0.005469974974878777,-0.03386033594767146,0.14307566573784364,-0.03086496219140822,-0.8770722748644186,0.8048526388756245,0.9888264587986185,0.0
SMALL_CAP,IWM,diversified_us_equity,0.009807527601677801,0.0003632144738958676,0.01907527477401949,0.18101760597025957,-0.04025317394981798,-1.0166647307689842,0.8161561992905075,1.2287550550829995,0.0
SMALL_VALUE,IWN,diversified_us_equity,0.0037763943389541588,0.0018142362327036032,0.04182438434371938,0.14469336148745435,-0.03496670686826464,-0.4084797688431052,0.7256584483349849,0.972224665366186,-0.004582140984836891
DIVIDEND,SCHD,diversified_us_equity,0.018430408535487386,0.036495497885750794,-0.04632548718751339,0.11725716329524266,-0.029546198795341594,0.20724557330921659,0.2909780175513078,0.25068670564031825,-0.0002918627399143281
LOW_VOL,SPLV,diversified_us_equity,-0.006681542303107579,-0.026822569946259422,-0.07226742005876141,0.13164628687136173,-0.03752189031889508,-0.710146660090247,0.016231224027407537,0.013469242945648045,-0.02757472735947608
MOMENTUM,MTUM,diversified_us_equity,0.01532356871943441,-0.043210123670825884,0.16413188704640946,0.3864982598651036,-0.17991430290689614,0.8904766373666945,0.7768799290937521,1.5625675371947563,-0.0883204626804992
TECHNOLOGY,XLK,technology_and_growth,0.01586787633872455,0.0010576470007603866,0.19920473278909534,0.35293314019486655,-0.1586266547077515,-0.9509996395722625,0.8581934280642257,1.732401317828839,-0.04603611983918199
COMMUNICATIONS,XLC,technology_and_growth,-0.005411798400393963,-0.03975119197180943,-0.12204042082393873,0.2010587146646952,-0.09782134084406069,-0.3919819851311903,0.5789541937772882,0.6894729381067497,-0.07636855793942765
CONSUMER_DISCRETIONARY,XLY,consumer_cyclical,-0.0063216453460757105,-0.010309624599974532,-0.10865654984455964,0.22064755039442946,-0.10718720577677565,-0.5931558204236254,0.7771049853115088,1.173751494121285,-0.04945222592657028
CONSUMER_STAPLES,XLP,consumer_defensive,-0.002929801882519345,-0.007580230998339488,-0.12277695090254348,0.16874626185061797,-0.04948308677858115,-0.7488687818834997,-0.07112871569647836,-0.07781285714514136,-0.04285577570516996
HEALTHCARE,XLV,healthcare_and_biotech,0.02607211673865706,0.03664329305973468,-0.06428575359089339,0.18158180209472197,-0.037399714570454545,-0.6723352989103477,0.22623251373527833,0.2739616606380232,0.0
FINANCIALS,XLF,financials,-0.0013793419147359876,0.0034922578616314315,-0.03384426402789309,0.13472713497452798,-0.020840722865434258,-0.8975145928075706,0.5465207024472576,0.6198823792704143,-0.0013793419147359876
INDUSTRIALS,XLI,industrials_and_defense,-0.002522142234017699,-0.001141971663052077,-0.01070089142586328,0.19333123045862302,-0.04796289078239535,-1.0245616165346694,0.7158612873372143,0.9581824026163946,-0.002789640722631437
ENERGY,XLE,energy,0.06491009102888534,0.04416217519584409,-0.014487264844410097,0.2433950207904065,-0.13214467915339279,-0.9099769777712545,-0.15353475495227248,-0.258664421867484,-0.01742118207465093
MATERIALS,XLB,materials_and_mining,-0.0011397712630967227,0.01083010526575845,-0.127096043559219,0.2032102826898957,-0.05945530059177784,-0.5077953564136266,0.5377646317950114,0.7458337513025212,-0.012396690958014212
UTILITIES,XLU,rate_sensitive_defensive,0.00412277383886539,-0.06796980832939614,-0.04445959810431899,0.16347463468092482,-0.06826527943213179,-0.49205505592303206,0.12499762693986922,0.145330052267783,-0.06917241225698934
REAL_ESTATE,XLRE,rate_sensitive_defensive,-0.01570794408160281,-0.027254711884908245,-0.03762382178242185,0.16149515399366682,-0.041947327991430416,-0.6418798995699683,0.23877135775360492,0.26296885574677076,-0.03303622470151302
INTERMEDIATE_TREASURY,IEF,rates_and_duration,-0.003750921479783731,-0.027596190487291672,-0.10536828061597947,0.05052554790486764,-0.020025707318909847,-0.27112515235711737,0.29244194810162705,0.10470556712428267,-0.03256860873309386
LONG_TREASURY,TLT,rates_and_duration,-0.01072288421263179,-0.04697573532596777,-0.12447390822932292,0.09228528106094305,-0.055988839351064024,-0.002070851501406323,0.23618570943449121,0.17056408823821498,-0.07521510573140677
TIPS,TIP,rates_and_duration,-0.0007476806640625,-0.03857840124870482,-0.08803751250679137,0.03924945245393487,-0.02012882678608774,-0.6058212163066988,0.25175763010011326,0.06764996105199178,-0.019578668843045932
INVESTMENT_GRADE_CREDIT,LQD,credit,-0.005808461023006473,-0.03336122879778114,-0.1063188807254356,0.052821553848710366,-0.02831974565269335,-0.397201839112884,0.4825302947899182,0.1981588440035445,-0.027966839497583273
HIGH_YIELD_CREDIT,HYG,credit,0.0011318406826543725,-0.023507427842966555,-0.08175656239655726,0.03406875417662683,-0.008013041096963325,-0.640573957554756,0.7797284691962043,0.23445221975463756,0.0
