option_id,symbol,economic_exposure_cluster,return_3s,active_return_5s,prior_16s_active_return,volatility_21s,max_drawdown_21s,volume_zscore_5v60,corr_spy_63s,beta_spy_63s,distance_52w_high
CASH,,capital_preservation,0.0,0.0014209840788195205,0.008030962282064125,0.0,0.0,0.0,,0.0,
SHORT_TREASURY,BIL,capital_preservation,0.0006564284200449855,0.002296385669821266,0.009998614682268037,0.0015425570277997605,0.0,0.07010501818252844,-0.005298556890742335,-8.030636636799863e-05,0.0
SP500,SPY,diversified_us_equity,0.0010455968113922687,0.0,0.0,0.08111786362969624,-0.02069724827078301,-0.7601663394015779,1.0,0.9999999999999998,-0.01532367824771641
TOTAL_US_MARKET,VTI,diversified_us_equity,0.0019104256298421163,-3.3432956340617714e-05,-0.001477144204444003,0.0843694302128562,-0.02375741518407981,-0.3671516026321021,0.9924521286079084,0.9790272640781281,-0.017434249030115923
NASDAQ100,QQQ,technology_and_growth,0.012858828101576236,0.0036532174123458105,-0.0006409037223774616,0.12532185857832775,-0.03517423162044098,-0.8265491951673278,0.9120315548807489,1.6804027002627973,-0.03619940442191949
LARGE_GROWTH,IWF,technology_and_growth,0.009933495679536719,0.003947245678580069,-0.007137572331048059,0.1346458248910031,-0.036765896959583766,-0.5139048296804225,0.8916962811657266,1.410168166152842,-0.04381202673831419
LARGE_VALUE,IWD,diversified_us_equity,-0.006029204426354906,-0.003950565736840828,0.005507302153761384,0.08356434558254541,-0.014843110613923627,-0.5353854533081935,0.6618517841973389,0.5522484416667005,-0.014843110613923627
MID_CAP,IJH,diversified_us_equity,0.003328451577266245,0.0015537264336040746,-0.023335568283424202,0.10677482564467194,-0.05173509329546211,-0.6804583521034174,0.7755077946216326,0.8073064454746953,-0.0420744583149153
SMALL_CAP,IWM,diversified_us_equity,0.002244833985875161,0.003938660976016584,-0.017270818274324085,0.11898091705156091,-0.04759247824563484,-0.5314999337501035,0.7529212126227107,0.861042272492716,-0.034153800633358045
SMALL_VALUE,IWN,diversified_us_equity,-0.001255374765626316,0.005749169118808517,-0.008464253886027229,0.0973750710961864,-0.03293316834008142,0.1252123918039389,0.607687109183579,0.557422665368795,-0.020533783227099422
