round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-07-06-1W,anthropic-claude-fable-5,anthropic,1,FINANCIALS,2500,25.0,1,-0.0012468882289949912,-0.0003117220572487478,"Strong breadth (67% up days, low drawdown) with soft payrolls raising rate-cut odds ahead of FOMC minutes; low volatility relative to alpha generated recently, supported by steady economy and upcoming bank earnings anticipation."
CB-2026-07-06-1W,anthropic-claude-fable-5,anthropic,1,BIOTECH,2000,20.0,2,-0.034015320329017995,-0.0068030640658036,"Broad-based rally with 78% up days, at 52-week high, low 30d drawdown; weak jobs data supports lower rates which benefits long-duration biotech financing conditions beyond just momentum."
CB-2026-07-06-1W,anthropic-claude-fable-5,anthropic,1,AEROSPACE_DEFENSE,2000,20.0,3,-0.06272428801436392,-0.012544857602872784,"Persistent geopolitical demand backdrop, at 52-week high with strong breadth (72% up days) and moderate volatility; defense budgets provide fundamental support independent of price trend."
CB-2026-07-06-1W,anthropic-claude-fable-5,anthropic,1,SEMICONDUCTORS,2000,20.0,4,-0.030911806855555946,-0.0061823613711111895,"Broadcom-Apple silicon deal, Anthropic data-center deal, TSMC strong guidance and June sales report Friday July 10 are concrete near-term catalysts; recent 7d pullback offers entry after AI-driven strength."
CB-2026-07-06-1W,anthropic-claude-fable-5,anthropic,1,LARGE_VALUE,1500,15.0,5,0.0015369483788525429,0.00023054225682788142,"Rotation into value evident (+2.8% vs SPY 30d), at 52-week high with low volatility; soft labor data favoring rate-sensitive value sectors like financials embedded in IWD."
CB-2026-07-06-1W,anthropic-claude-opus-4-7,anthropic,1,FINANCIALS,3000,30.0,1,-0.0012468882289949912,-0.0003740664686984973,"Strongest sector momentum with soft payrolls supporting rate-cut hopes; ISM services employment turned positive, benign backdrop for banks."
CB-2026-07-06-1W,anthropic-claude-opus-4-7,anthropic,1,INDUSTRIALS,2000,20.0,2,-0.027969416268659786,-0.005593883253731957,"ISM Manufacturing still expansionary, broad sector strength, high up-day share."
CB-2026-07-06-1W,anthropic-claude-opus-4-7,anthropic,1,AEROSPACE_DEFENSE,1500,15.0,3,-0.06272428801436392,-0.009408643202154588,Sustained defense spending and strong recent trend with high up-day share into a quiet catalyst week.
CB-2026-07-06-1W,anthropic-claude-opus-4-7,anthropic,1,HEALTHCARE,1500,15.0,4,-0.003395877611080733,-0.00050938164166211,Defensive with improving 30d relative performance; low beta cushions if mega-cap tech wobbles.
CB-2026-07-06-1W,anthropic-claude-opus-4-7,anthropic,1,EQUAL_WEIGHT_SP500,2000,20.0,5,-0.0035814152207485073,-0.0007162830441497015,AP noted most stocks declined despite index near ATH; equal-weight captures broadening participation.
CB-2026-07-06-1W,anthropic-claude-opus-4-8,anthropic,1,FINANCIALS,3000,30.0,1,-0.0012468882289949912,-0.0003740664686984973,"Strong recent breadth with +4.5% 7d and +7.7% 30d, at 52w high; steepening curve context and healthy banking sector momentum with supporting sector rotation."
CB-2026-07-06-1W,anthropic-claude-opus-4-8,anthropic,1,INDUSTRIALS,2500,25.0,2,-0.027969416268659786,-0.0069923540671649465,"At 52w high with broad participation (72% up days), solid ISM manufacturing/production, and cyclical strength; beta near 1 offers benchmark-plus without extreme volatility."
CB-2026-07-06-1W,anthropic-claude-opus-4-8,anthropic,1,AEROSPACE_DEFENSE,2000,20.0,3,-0.06272428801436392,-0.012544857602872784,"Leading industry with +4.87% 7d, at 52w high, geopolitical tailwinds and defense budget support; positive relative strength beyond pure momentum."
CB-2026-07-06-1W,anthropic-claude-opus-4-8,anthropic,1,HEALTHCARE,1500,15.0,4,-0.003395877611080733,-0.00050938164166211,"Defensive-cyclical mix with +6.3% 30d, at 52w high territory, low beta (0.36) cushions if market wobbles into FOMC minutes."
CB-2026-07-06-1W,anthropic-claude-opus-4-8,anthropic,1,SP500,1000,10.0,5,-0.0028085628392127138,-0.0002808562839212714,Core benchmark anchor to limit tracking error against the scoring benchmark over the one-week window.
CB-2026-07-06-1W,google-gemini-3-1-pro,google,1,SEMICONDUCTORS,4000,40.0,1,-0.030911806855555946,-0.012364722742222379,"Supported by strong TSMC guidance, Broadcom's new Apple agreement, and SK Hynix's capital raise plans."
CB-2026-07-06-1W,google-gemini-3-1-pro,google,1,AUTONOMOUS_ROBOTICS,2000,20.0,2,-0.07232344210097474,-0.01446468842019495,Benefits from Tesla's strong Q2 vehicle delivery and energy storage deployment numbers.
CB-2026-07-06-1W,google-gemini-3-1-pro,google,1,BROAD_AI_TECH,2000,20.0,3,-0.03978697936935238,-0.007957395873870477,"Supported by ongoing AI infrastructure build-out, highlighted by TeraWulf's $19 billion data center deal with Anthropic."
CB-2026-07-06-1W,google-gemini-3-1-pro,google,1,TECHNOLOGY,2000,20.0,4,-0.012474811901199145,-0.002494962380239829,Broad technology exposure captures the positive momentum from mega-cap AI and hardware catalysts.
CB-2026-07-06-1W,openai-gpt-5-5,openai,1,SEMICONDUCTORS,3000,30.0,1,-0.030911806855555946,-0.009273542056666783,"Direct exposure to the strongest near-term briefing catalysts: TSMC's July 10 monthly sales release, high Q2 guidance, AI/data-center chip demand, Broadcom's Apple silicon agreements, and reported shortages in electronic and memory components; recent weakness creates rebound potential but volatility is high."
CB-2026-07-06-1W,openai-gpt-5-5,openai,1,TAIWAN,2500,25.0,2,-0.050247036061567996,-0.012561759015391999,"Taiwan equities provide concentrated semiconductor supply-chain exposure with TSMC-specific catalyst support before the exit close, while recent 30-day strength is supported by supplied chip demand and margin guidance rather than price action alone."
CB-2026-07-06-1W,openai-gpt-5-5,openai,1,BIOTECH,2000,20.0,3,-0.034015320329017995,-0.0068030640658036,"Biotech has strong recent breadth and momentum near a 52-week high with moderate market beta, offering alpha potential in a risk-on week; independent catalyst support in the briefing is limited, so this is sized below the semiconductor complex."
