round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-08-18-1M,anthropic-claude-fable-5,anthropic,1,REGIONAL_BANKS,3500,35.0,1,-0.053350683148991496,-0.01867273910214702,V3 selected model rank 1: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-18-1M,anthropic-claude-fable-5,anthropic,1,FINANCIALS,3500,35.0,2,-0.03423236769302296,-0.011981328692558035,V3 selected model rank 2: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-18-1M,anthropic-claude-fable-5,anthropic,1,UTILITIES,3000,30.0,3,-0.06633348477964562,-0.019900045433893686,V3 selected model rank 3: overreaction with 55% estimated probability of beating SPY.
CB-2026-08-18-1M,anthropic-claude-opus-4-8,anthropic,1,SP500,10000,100.0,1,-0.007505374942992971,-0.007505374942992971,Deterministic SPY fallback for V3 slots without an eligible active candidate.
CB-2026-08-18-1M,anthropic-claude-opus-5,anthropic,1,REGIONAL_BANKS,3500,35.0,1,-0.053350683148991496,-0.01867273910214702,V3 selected model rank 1: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-18-1M,anthropic-claude-opus-5,anthropic,1,FINANCIALS,3500,35.0,2,-0.03423236769302296,-0.011981328692558035,V3 selected model rank 2: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-18-1M,anthropic-claude-opus-5,anthropic,1,SP500,3000,30.0,3,-0.007505374942992971,-0.002251612482897891,Deterministic SPY fallback for V3 slots without an eligible active candidate.
CB-2026-08-18-1M,google-gemini-3-1-pro,google,1,UTILITIES,3500,35.0,1,-0.06633348477964562,-0.023216719672875967,V3 selected model rank 1: overreaction with 60% estimated probability of beating SPY.
CB-2026-08-18-1M,google-gemini-3-1-pro,google,1,LONG_TREASURY,3500,35.0,2,-0.005020818025961216,-0.0017572863090864253,V3 selected model rank 2: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-18-1M,google-gemini-3-1-pro,google,1,REGIONAL_BANKS,3000,30.0,3,-0.053350683148991496,-0.016005204944697447,V3 selected model rank 3: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-18-1M,openai-gpt-5-6-sol,openai,1,LONG_TREASURY,3500,35.0,1,-0.005020818025961216,-0.0017572863090864253,V3 selected model rank 1: overreaction with 59% estimated probability of beating SPY.
CB-2026-08-18-1M,openai-gpt-5-6-sol,openai,1,REGIONAL_BANKS,3500,35.0,2,-0.053350683148991496,-0.01867273910214702,V3 selected model rank 2: overreaction with 57% estimated probability of beating SPY.
CB-2026-08-18-1M,openai-gpt-5-6-sol,openai,1,UTILITIES,3000,30.0,3,-0.06633348477964562,-0.019900045433893686,V3 selected model rank 3: overreaction with 55% estimated probability of beating SPY.
CB-2026-08-18-1M,xai-grok-4-3,xai,1,LONG_TREASURY,3500,35.0,1,-0.005020818025961216,-0.0017572863090864253,V3 selected model rank 1: overreaction with 62% estimated probability of beating SPY.
CB-2026-08-18-1M,xai-grok-4-3,xai,1,UTILITIES,3500,35.0,2,-0.06633348477964562,-0.023216719672875967,V3 selected model rank 2: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-18-1M,xai-grok-4-3,xai,1,SP500,3000,30.0,3,-0.007505374942992971,-0.002251612482897891,Deterministic SPY fallback for V3 slots without an eligible active candidate.
CB-2026-08-18-1M,xai-grok-4-5,xai,1,REGIONAL_BANKS,3500,35.0,1,-0.053350683148991496,-0.01867273910214702,V3 selected model rank 1: overreaction with 58% estimated probability of beating SPY.
CB-2026-08-18-1M,xai-grok-4-5,xai,1,LONG_TREASURY,3500,35.0,2,-0.005020818025961216,-0.0017572863090864253,V3 selected model rank 2: overreaction with 56% estimated probability of beating SPY.
CB-2026-08-18-1M,xai-grok-4-5,xai,1,FINANCIALS,3000,30.0,3,-0.03423236769302296,-0.010269710307906887,V3 selected model rank 3: overreaction with 55% estimated probability of beating SPY.
CB-2026-08-18-1M,xai-grok-4-6,xai,1,SP500,10000,100.0,1,-0.007505374942992971,-0.007505374942992971,Deterministic SPY fallback for V3 slots without an eligible active candidate.
