option_id,symbol,economic_exposure_cluster,return_5s,active_return_21s,prior_105s_active_return,volatility_63s,max_drawdown_63s,volume_zscore_20v120,corr_spy_252s,beta_spy_252s,distance_52w_high
CASH,,capital_preservation,0.0,-0.006270584638041088,-0.07598257583190748,0.0,0.0,0.0,,0.0,
SHORT_TREASURY,BIL,capital_preservation,0.000546302331745796,-0.003337544742382015,-0.06112087964979307,0.0020992033310165688,-0.0001095023786629179,-0.18219605919782006,-0.10929644486755977,-0.001716440136765305,0.0
SP500,SPY,diversified_us_equity,-0.016703935577468076,0.0,0.0,0.13072810875924717,-0.04494652583696357,-0.9557118895509678,1.0,1.0,-0.025657028537518944
TOTAL_US_MARKET,VTI,diversified_us_equity,-0.015893961747205143,-0.0006641734833832125,-1.381997774974053e-05,0.1301390731688646,-0.04359441173337497,-0.8466921170615284,0.994990062216122,1.0128674291403148,-0.023028500284053677
NASDAQ100,QQQ,technology_and_growth,-0.01980335498824537,-0.036663636833638935,0.0847481287423224,0.24540954904056367,-0.07161939014868157,-0.9402290874430363,0.9328779492069534,1.3891378918787782,-0.07161939014868157
LARGE_GROWTH,IWF,technology_and_growth,-0.02153465904348284,-0.0164533844507736,-0.03778321823847608,0.18939388524480813,-0.08205331438250607,-0.599700774804441,0.9366742221223964,1.2605083247840603,-0.07824474604365506
LARGE_VALUE,IWD,diversified_us_equity,-0.013148456465200575,0.01543514598565543,0.031256504355124726,0.11797921077791647,-0.024021853752215994,-0.10634368101900268,0.8094478622701706,0.7188628178311466,-0.013148456465200575
MID_CAP,IJH,diversified_us_equity,-0.00710621043173898,-0.004278633902245366,-0.00029368777133331747,0.14525683987801707,-0.04248195752419237,-0.9941858559440484,0.8002594744111331,0.9902552976984348,-0.02152773504046024
SMALL_CAP,IWM,diversified_us_equity,-0.011840725475699587,-0.01720790993338428,0.0314108450671402,0.1836825394638518,-0.04811709501058392,-1.1479810466807239,0.8146750037725721,1.243928096601286,-0.027824980960160506
SMALL_VALUE,IWN,diversified_us_equity,-0.016058484085745395,0.007657242237585349,0.03194619398842402,0.15344690931924182,-0.0400921134249832,-0.5801050554654219,0.7341265429542949,1.0103478514968176,-0.016058484085745395
DIVIDEND,SCHD,diversified_us_equity,-0.0072639731179307,0.026247406744396073,0.031765233921055236,0.11922287303199977,-0.029546198795341594,-0.4688538921855706,0.31734071427155003,0.2744470359748472,-0.0072639731179307
LOW_VOL,SPLV,diversified_us_equity,-0.005707467929517929,0.024599514287258817,-0.04967397169077148,0.13222013001708038,-0.040887281930462316,-0.820276947403573,0.04169534599528241,0.03475108459904389,-0.005707467929517929
MOMENTUM,MTUM,diversified_us_equity,0.034837372521144605,-0.054123563507469274,0.2177537216059786,0.3622867815057084,-0.12493483787238324,1.4580190480074728,0.7843034029631484,1.5033708560967196,-0.09049299033633607
TECHNOLOGY,XLK,technology_and_growth,0.005238804942534037,-0.03743408654955249,0.2079262685967811,0.3327451124359585,-0.1130651610580542,-0.9610670707913725,0.8628688218177832,1.6786461707509774,-0.0986188131246859
COMMUNICATIONS,XLC,technology_and_growth,-0.06453621104293383,-0.02388967151036836,-0.13476062745779072,0.16621339802823093,-0.10371439903090562,0.06030932845934342,0.6303452395382403,0.7113651231417526,-0.11732763407467028
