round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-05-29-1W,anthropic-claude-opus-4-7,anthropic,1,MOMENTUM,2500,25.0,1,-0.02957474044297803,-0.007393685110744508,"Strong trend persistence with +4% week and +13.7% month, riding tech leadership into a benign macro week."
CB-2026-05-29-1W,anthropic-claude-opus-4-7,anthropic,1,SEMICONDUCTORS,2500,25.0,2,-0.04882039229725299,-0.012205098074313248,"Powerful momentum (+70% 6m, Q1 chip sales +25% QoQ) with continued AI capex tailwinds."
CB-2026-05-29-1W,anthropic-claude-opus-4-7,anthropic,1,BROAD_AI_TECH,2000,20.0,3,-0.07130124097201906,-0.014260248194403814,Broad AI exposure with strong momentum (+7.2% week) diversifies single-industry risk within the tech theme.
CB-2026-05-29-1W,anthropic-claude-opus-4-7,anthropic,1,GOLD,1500,15.0,4,-0.04994734798569267,-0.0074921021978539,"Hedge against sticky inflation (CPI 3.8%, PPI 6%) and weak consumer sentiment; softer dollar supportive."
CB-2026-05-29-1W,anthropic-claude-opus-4-7,anthropic,1,TAIWAN,1500,15.0,5,-0.04572872318491261,-0.0068593084777368914,Semis supply-chain leverage with strong momentum into a tech-friendly week.
CB-2026-05-29-1W,anthropic-claude-opus-4-8,anthropic,1,SEMICONDUCTORS,3000,30.0,1,-0.04882039229725299,-0.014646117689175897,"Strong momentum, 25% QoQ global chip sales growth, AI capex tailwind likely to persist into exit close."
CB-2026-05-29-1W,anthropic-claude-opus-4-8,anthropic,1,TECHNOLOGY,2500,25.0,2,-0.056119762057597056,-0.014029940514399264,Tech sector leading with strong breadth; low VIX and soft inflation support growth.
CB-2026-05-29-1W,anthropic-claude-opus-4-8,anthropic,1,MOMENTUM,2000,20.0,3,-0.02957474044297803,-0.005914948088595606,"Momentum factor leading with persistent trend, benign macro backdrop favors continuation."
CB-2026-05-29-1W,anthropic-claude-opus-4-8,anthropic,1,SOFTWARE,1500,15.0,4,-0.05715130361871834,-0.00857269554280775,Software prices rising sharply; strong recent momentum with room to run after lagging.
CB-2026-05-29-1W,anthropic-claude-opus-4-8,anthropic,1,SP500,1000,10.0,5,-0.025023810552864956,-0.0025023810552864956,Benchmark anchor to limit tracking error given jobs report risk on June 5.
CB-2026-05-29-1W,google-gemini-3-1-pro,google,1,SEMICONDUCTORS,3000,30.0,1,-0.04882039229725299,-0.014646117689175897,Strong momentum and fundamental support from a 25% quarter-over-quarter increase in global chip sales.
CB-2026-05-29-1W,google-gemini-3-1-pro,google,1,BROAD_AI_TECH,3000,30.0,2,-0.07130124097201906,-0.02139037229160572,Captures the ongoing AI theme which has shown persistent strength and high beta relative to the broader market.
CB-2026-05-29-1W,google-gemini-3-1-pro,google,1,TECHNOLOGY,2000,20.0,3,-0.056119762057597056,-0.011223952411519411,"Provides broad exposure to the tech sector, which continues to lead market returns."
CB-2026-05-29-1W,google-gemini-3-1-pro,google,1,NASDAQ100,2000,20.0,4,-0.045035286588839596,-0.00900705731776792,Offers diversified mega-cap growth exposure to anchor the high-beta thematic allocations.
CB-2026-05-29-1W,openai-gpt-5-5,openai,1,SOFTWARE,3000,30.0,1,-0.05715130361871834,-0.0171453910856155,"Strongest short-term relative momentum among liquid technology themes, with recent 7-day and 30-day gains suggesting continued risk-on rotation into software."
CB-2026-05-29-1W,openai-gpt-5-5,openai,1,BROAD_AI_TECH,2500,25.0,2,-0.07130124097201906,-0.017825310243004766,Broad AI technology exposure captures the dominant growth and momentum theme while diversifying beyond a single subsector.
CB-2026-05-29-1W,openai-gpt-5-5,openai,1,SEMICONDUCTORS,2000,20.0,3,-0.04882039229725299,-0.009764078459450598,"Semiconductor sales data were strong and the group retains high AI-linked earnings sensitivity, supported by robust trailing momentum."
CB-2026-05-29-1W,openai-gpt-5-5,openai,1,TECHNOLOGY,1500,15.0,4,-0.056119762057597056,-0.008417964308639558,Large-cap technology provides liquid beta to the same leadership trend with somewhat broader diversification than thematic funds.
CB-2026-05-29-1W,openai-gpt-5-5,openai,1,SOUTH_KOREA,1000,10.0,5,-0.14886069843362848,-0.014886069843362848,South Korea showed exceptional recent momentum and offers leveraged exposure to global semiconductor and export sentiment.
CB-2026-05-29-1W,xai-grok-4-3,xai,1,MOMENTUM,2500,25.0,1,-0.02957474044297803,-0.007393685110744508,Strong 7d trailing return of 4.02% and factor persistence likely to continue into jobs and ISM releases.
CB-2026-05-29-1W,xai-grok-4-3,xai,1,TECHNOLOGY,2500,25.0,2,-0.056119762057597056,-0.014029940514399264,5.89% 7d return plus semiconductor sales growth of 25% QoQ supports near-term momentum ahead of June data.
CB-2026-05-29-1W,xai-grok-4-3,xai,1,SEMICONDUCTORS,2000,20.0,3,-0.04882039229725299,-0.009764078459450598,Q1 global chip sales surge and 3.92% 7d return position sector for continued outperformance on positive macro prints.
CB-2026-05-29-1W,xai-grok-4-3,xai,1,BROAD_AI_TECH,2000,20.0,4,-0.07130124097201906,-0.014260248194403814,7.18% 7d return and software price acceleration indicate AI exposure benefits from short-term risk appetite.
CB-2026-05-29-1W,xai-grok-4-3,xai,1,NASDAQ100,1000,10.0,5,-0.045035286588839596,-0.00450352865888396,2.89% 7d return provides concentrated growth tilt aligned with tech leadership into the scoring window.
