round_id,model_id,provider,replicate_index,option_id,allocation_bps,allocation_pct,allocation_rank,option_return,return_contribution,rationale
CB-2026-07-28-1M,anthropic-claude-fable-5,anthropic,1,EQUAL_WEIGHT_SP500,2500,25.0,1,0.013781064816941413,0.0034452662042353532,Broadening breadth: RSP outperformed SPY by 3.31% over 5 sessions with low volatility and 0% drawdown from 52w high.
CB-2026-07-28-1M,anthropic-claude-fable-5,anthropic,1,LARGE_VALUE,2500,25.0,2,0.024956356133946977,0.006239089033486744,"Value at 52-week high with positive 21s active return (+2.19%), low volatility, benefiting from rotation out of stretched tech."
CB-2026-07-28-1M,anthropic-claude-fable-5,anthropic,1,FINANCIALS,2000,20.0,3,0.00868055555555558,0.0017361111111111162,"Strongest 21s active return among sectors (+5.89%), at 52-week high, lowest sector drawdown; benefits from steep curve and value rotation."
CB-2026-07-28-1M,anthropic-claude-fable-5,anthropic,1,HEALTHCARE,1500,15.0,4,0.023316991510223595,0.003497548726533539,"Defensive with positive momentum: +4.37% over 5 sessions, at 52-week high, low beta cushioning tech volatility."
CB-2026-07-28-1M,anthropic-claude-fable-5,anthropic,1,SP500,1500,15.0,5,0.03845530869530012,0.005768296304295017,Benchmark anchor for residual diversification.
CB-2026-07-28-1M,anthropic-claude-opus-4-8,anthropic,1,FINANCIALS,3000,30.0,1,0.00868055555555558,0.002604166666666674,"Strong recent relative strength (+5.89% active 21s), shallow drawdown, and defensive positioning as tech corrects."
CB-2026-07-28-1M,anthropic-claude-opus-4-8,anthropic,1,HEALTHCARE,3000,30.0,2,0.023316991510223595,0.006995097453067078,"Defensive sector with recent leadership (+2.69% active 21s), low drawdown, and rotation from growth."
CB-2026-07-28-1M,anthropic-claude-opus-4-8,anthropic,1,LARGE_VALUE,2500,25.0,3,0.024956356133946977,0.006239089033486744,"Value leadership as growth corrects, positive momentum (+2.19% active 21s), low volatility."
CB-2026-07-28-1M,anthropic-claude-opus-4-8,anthropic,1,SP500,1500,15.0,4,0.03845530869530012,0.005768296304295017,Core benchmark exposure to hedge active tilts.
CB-2026-07-28-1M,anthropic-claude-opus-5,anthropic,1,EQUAL_WEIGHT_SP500,3000,30.0,1,0.013781064816941413,0.004134319445082424,Breadth broadening with lowest volatility and zero drawdown from highs; benefits if megacap/semis de-rate continues.
CB-2026-07-28-1M,anthropic-claude-opus-5,anthropic,1,FINANCIALS,2000,20.0,2,0.00868055555555558,0.0017361111111111162,"Strongest 21-day active return (+5.9%) with low volatility, at 52-week high, shallow drawdown."
CB-2026-07-28-1M,anthropic-claude-opus-5,anthropic,1,HEALTHCARE,2000,20.0,3,0.023316991510223595,0.004663398302044719,"Defensive leadership, +4.4% in 5 days, at 52-week high, shallowest drawdown among sectors, low SPY beta."
CB-2026-07-28-1M,anthropic-claude-opus-5,anthropic,1,SP500,2000,20.0,4,0.03845530869530012,0.007691061739060024,Benchmark core to limit tracking error given elevated macro event risk.
