option_id,symbol,economic_exposure_cluster,return_3s,active_return_5s,prior_16s_active_return,volatility_21s,max_drawdown_21s,volume_zscore_5v60,corr_spy_63s,beta_spy_63s,distance_52w_high
CASH,,capital_preservation,0.0,-0.0035074660415173042,-0.023888326522288672,0.0,0.0,0.0,,0.0,
SHORT_TREASURY,BIL,capital_preservation,0.00032792717748186817,-0.0026324596892515206,-0.0217785624287008,0.0016544733332694288,0.0,-0.6583171078988007,-0.13155329556602052,-0.0019814523162489197,0.0
SP500,SPY,diversified_us_equity,-0.0009958093287190106,0.0,0.0,0.1373399286410879,-0.03358457846071339,-1.110464685059329,1.0,1.0,-0.0009958093287190106
TOTAL_US_MARKET,VTI,diversified_us_equity,0.00013093350392523462,0.002234645668816704,-0.001014120921989159,0.13705314844267633,-0.03222168403237147,0.05263460840102591,0.9934253219306359,0.988982378744373,0.0
NASDAQ100,QQQ,technology_and_growth,0.0009266322047616349,0.00541491583911613,-0.027209221130147454,0.24526078175083704,-0.0805347049091113,-1.0863767342783235,0.9231782835404256,1.7106564878846418,-0.029034861339547025
LARGE_GROWTH,IWF,technology_and_growth,-0.001444625259872434,0.0007705126646571081,-0.019103279293676945,0.23792434043959726,-0.07987086841654634,-0.8486552652332005,0.8982053062318054,1.3513325459788335,-0.03293034361262326
LARGE_VALUE,IWD,diversified_us_equity,0.0008153108288113664,0.002895470356386154,0.013747424096525629,0.09841994028315602,-0.013148456465200575,-0.4799006070396662,0.7267266461951204,0.6030438526513505,-0.002090544500893299
MID_CAP,IJH,diversified_us_equity,0.0034708399522915823,0.010258736018141867,-0.006311983675216792,0.1289551682170016,-0.017098453810803882,-0.9613946989810439,0.7869006596221376,0.8172339495085295,0.0
SMALL_CAP,IWM,diversified_us_equity,0.0038134829081928334,0.006300061560160497,-0.006028223049972636,0.15085346551784176,-0.026876647302368273,-1.3801694438636634,0.7871036782583222,1.0208472364834944,0.0
SMALL_VALUE,IWN,diversified_us_equity,0.00181796911827381,0.00026892829743685454,0.0010661159878626592,0.12466916128525193,-0.016058484085745395,-0.8965933823944437,0.6600714532726846,0.6908876441899725,-0.004582140984836891
DIVIDEND,SCHD,diversified_us_equity,0.01061937402508617,0.014922942493970082,0.020832126663735684,0.12231273665295103,-0.014163456797905427,0.05005253239841707,0.0831485867970164,0.0698557652187752,-0.0002918627399143281
LOW_VOL,SPLV,diversified_us_equity,-0.005117430709009163,-0.010189008344624884,-0.011029783254226544,0.1185505714764937,-0.02975502960756904,-0.3215080772352967,-0.28427455694896947,-0.2701918610222535,-0.02757472735947608
MOMENTUM,MTUM,diversified_us_equity,0.017489989441383802,0.011816102677917106,-0.05447376084994382,0.372341353731176,-0.11461728576042363,-0.7410132278974688,0.7309051606035619,2.0240282501707774,-0.0883204626804992
TECHNOLOGY,XLK,technology_and_growth,0.004734794828263222,0.012360410297207247,-0.011416871311431098,0.3412144324048741,-0.09285474483368406,-1.3604052003574467,0.8441805426651745,2.1346947247570136,-0.04603611983918199
COMMUNICATIONS,XLC,technology_and_growth,-0.008809018938728985,-0.008919264441911268,-0.029092402049805344,0.24187464598062017,-0.07055918322276045,-1.2027523013304056,0.3998683217947778,0.5412983775483383,-0.07636855793942765
CONSUMER_DISCRETIONARY,XLY,consumer_cyclical,-0.01643585191616448,-0.009829111387593015,-0.011946996333032978,0.2961451705658335,-0.07312079827370477,-1.6434598032332692,0.6748912920194785,1.1587433835531913,-0.04945216745280856
CONSUMER_STAPLES,XLP,consumer_defensive,-0.0004699355525920046,-0.006437267924036649,-0.0009920941555465745,0.17560873555703252,-0.030563165639778345,-1.5186652332661863,-0.3352415946188463,-0.4053218883491816,-0.04285577570516996
HEALTHCARE,XLV,healthcare_and_biotech,0.016658678703747043,0.022564650697139754,0.013195574071260818,0.1651174746831966,-0.030850105062686817,-1.0764649394360344,-0.16512106876014218,-0.21482400626827858,0.0
FINANCIALS,XLF,financials,0.005555550404536813,-0.004886807956253292,0.00850753828614459,0.10798594901671317,-0.016211421479212507,-1.6860402680308981,0.2838100870928973,0.27396236084084064,-0.0013793419147359876
INDUSTRIALS,XLI,industrials_and_defense,0.003780171912290964,-0.006029608275535003,0.0050443965493525145,0.1911028230593595,-0.03569865390325577,-1.7154873051999615,0.6521316782146178,0.9070254584344801,-0.002789640722631437
ENERGY,XLE,energy,0.06139128311820663,0.06140262498736804,-0.017566981385699343,0.24386127647121214,-0.0387453471985616,-1.0147308042234424,-0.3470753023930992,-0.6052619864336247,-0.01742118207465093
MATERIALS,XLB,materials_and_mining,-0.005296987818082632,-0.004647237304614027,0.010499569350941984,0.17873891706189976,-0.02541081060713235,-0.18355447036670705,0.45515089354221033,0.6584698424737336,-0.012396690958014212
UTILITIES,XLU,rate_sensitive_defensive,0.0052740091496750185,0.0006153077973480858,-0.06831815450022605,0.14192985541015968,-0.06826527943213179,0.16619934927773672,-0.07112889292322491,-0.08331139823180107,-0.06917241225698934
REAL_ESTATE,XLRE,rate_sensitive_defensive,-0.010893683164879153,-0.019215410123120114,-0.007701248552122619,0.14306203897472575,-0.041947327991430416,-0.17045164726731787,-0.15870638824071165,-0.18363772416120933,-0.03303622470151302
INTERMEDIATE_TREASURY,IEF,rates_and_duration,-0.002253934620583209,-0.007258387521301035,-0.02024033213140619,0.04627525508127887,-0.010549844685584175,3.423533398735821,0.5125671508573297,0.18552572842105677,-0.03256853192016096
LONG_TREASURY,TLT,rates_and_duration,-0.007854054000735133,-0.014230350254149093,-0.032756692034293655,0.09113415726956323,-0.02685748834236612,1.741373445053875,0.40623856488392607,0.26860963528745024,-0.07521518519632397
TIPS,TIP,rates_and_duration,-0.0014942441106960969,-0.004255146705579804,-0.02597030140140466,0.023958530409455243,-0.008127745772528061,-0.5474355783302733,0.48908737164961114,0.11921778392534893,-0.012384605870843113
INVESTMENT_GRADE_CREDIT,LQD,credit,-0.004035666756076028,-0.009315927064523777,-0.032894001287380736,0.05766789545294286,-0.016247330933756188,-0.3004573283858513,0.5766035573133931,0.23049366070873928,-0.032156831474063674
HIGH_YIELD_CREDIT,HYG,credit,0.0,-0.0023756253588629317,-0.021428642630236583,0.03365724084227025,-0.007267215257175219,-1.0151215718417819,0.7934867691138118,0.20238296157806007,0.0
